Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,911 Hangup/Call,,Services Rendered- PD,No,,56 HARMONY LN,Marlborough,,,Marlborough PD,,07:39,,,02/13/2026,Call_Log_02-13-26_-_02-17-26.pdf,1
,,Ambulance Assist,,Transported to Hospital,No,,96 CROWLEY DR Apt. #107,Marlborough,,,Marlborough PD,,08:26,,,02/13/2026,Call_Log_02-13-26_-_02-17-26.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,1 MAPLE TER,Marlborough,,,Marlborough PD,,08:33,,,02/13/2026,Call_Log_02-13-26_-_02-17-26.pdf,1
,,ESCORT/TRANSPORT,,Transported to Hospital,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:37,,,02/13/2026,Call_Log_02-13-26_-_02-17-26.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:46,,,02/13/2026,Call_Log_02-13-26_-_02-17-26.pdf,1
,,BUILDING CHECK,,Building Checked/Secured,No,,237 CONCORD RD,Marlborough,,,Marlborough PD,,09:32,,,02/13/2026,Call_Log_02-13-26_-_02-17-26.pdf,1
,,"ALARM, BURGLAR",,Services Rendered- PD,No,,43 APEX DR Apt. #B,Marlborough,,,Marlborough PD,,09:44,,,02/13/2026,Call_Log_02-13-26_-_02-17-26.pdf,1
,,BUILDING CHECK,,Building Checked/Secured,No,,98 ARNOLD STREET EXT,Marlborough,,,Marlborough PD,,10:05,,,02/13/2026,Call_Log_02-13-26_-_02-17-26.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,175 AMES ST @ 277 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,10:26,,,02/13/2026,Call_Log_02-13-26_-_02-17-26.pdf,1
,,Private Tow,,Private tow,No,,302 BOSTON POST ROAD EAST Apt. #A,Marlborough,,,Marlborough PD,,10:42,,,02/13/2026,Call_Log_02-13-26_-_02-17-26.pdf,1
