Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,4 FARM RD @ 264 FRAMINGHAM RD,Marlborough,,,Marlborough PD,,07:39,,,01/16/2019,Call_Log_January_16_2019_to_January_17_2019.pdf,1
,,DPW Called Out,,Services Rendered- PD,No,,245 EAST MAIN ST @ 11 CURTIS AVE,Marlborough,,,Marlborough PD,,07:52,,,01/16/2019,Call_Log_January_16_2019_to_January_17_2019.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,340 MAPLE ST,Marlborough,,,Marlborough PD,,08:01,,,01/16/2019,Call_Log_January_16_2019_to_January_17_2019.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:43,,,01/16/2019,Call_Log_January_16_2019_to_January_17_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,65 BOSTON POST ROAD WEST Apt. #395,Marlborough,,,Marlborough PD,,09:02,,,01/16/2019,Call_Log_January_16_2019_to_January_17_2019.pdf,1
,,Sex Offender Registration,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,09:29,,,01/16/2019,Call_Log_January_16_2019_to_January_17_2019.pdf,1
,,ASSIST OTHER AGENCY,,Report,Yes,,56 FRAMINGHAM RD,Marlborough,,,Marlborough PD,,09:45,,,01/16/2019,Call_Log_January_16_2019_to_January_17_2019.pdf,1
,,LARCENY,,Report,Yes,,5419 TIMBERVIEW WAY,Marlborough,,,Marlborough PD,,09:49,,,01/16/2019,Call_Log_January_16_2019_to_January_17_2019.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,56 DANIELS RD,Marlborough,,,Marlborough PD,,10:26,,,01/16/2019,Call_Log_January_16_2019_to_January_17_2019.pdf,1
,,Well being check,,Report,Yes,,444 HOSMER ST,Marlborough,,,Marlborough PD,,10:47,,,01/16/2019,Call_Log_January_16_2019_to_January_17_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,80 GRANGER BLVD @ 29 SOUTH BOLTON ST,Marlborough,,,Marlborough PD,,11:02,,,01/16/2019,Call_Log_January_16_2019_to_January_17_2019.pdf,1
,,Police Assist,,Report,Yes,,14 MADISON ST,Marlborough,,,Marlborough PD,,11:18,,,01/16/2019,Call_Log_January_16_2019_to_January_17_2019.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,21 APEX DR,Marlborough,,,Marlborough PD,,11:39,,,01/16/2019,Call_Log_January_16_2019_to_January_17_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,441 LAKESIDE AVE,Marlborough,,,Marlborough PD,,11:51,,,01/16/2019,Call_Log_January_16_2019_to_January_17_2019.pdf,1
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,76 FITCHBURG ST @ 1 CROWLEY DR,Marlborough,,,Marlborough PD,,12:01,,,01/16/2019,Call_Log_January_16_2019_to_January_17_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST,Marlborough,,,Marlborough PD,,12:03,,,01/16/2019,Call_Log_January_16_2019_to_January_17_2019.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,BOSTON POST ROAD WEST @ LAKESIDE AVE,Marlborough,,,Marlborough PD,,12:49,,,01/16/2019,Call_Log_January_16_2019_to_January_17_2019.pdf,1
,,Police Assist,,Services Rendered- PD,No,,85 SAWIN ST,Marlborough,,,Marlborough PD,,12:51,,,01/16/2019,Call_Log_January_16_2019_to_January_17_2019.pdf,1
,,Well being check,,Services Rendered- PD,No,,17 ARCADIA CIR,Marlborough,,,Marlborough PD,,13:05,,,01/16/2019,Call_Log_January_16_2019_to_January_17_2019.pdf,1
,,Well being check,,Services Rendered- PD,No,,7 HAYES MEMORIAL DR @ 496 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,13:05,,,01/16/2019,Call_Log_January_16_2019_to_January_17_2019.pdf,1
