Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Ambulance Assist,,Services Rendered- PD,No,,355 BOLTON ST,Marlborough,,,Marlborough PD,,07:23,,,11/16/2018,Call_Log_November_16_2018_to_November_19_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,240 MAIN ST,Marlborough,,,Marlborough PD,,08:44,,,11/16/2018,Call_Log_November_16_2018_to_November_19_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,09:05,,,11/16/2018,Call_Log_November_16_2018_to_November_19_2018.pdf,1
,,Police Assist,,Services Rendered- PD,No,,428 MAPLE ST,Marlborough,,,Marlborough PD,,09:50,,,11/16/2018,Call_Log_November_16_2018_to_November_19_2018.pdf,1
,,Private Tow,,Private tow,No,,19 ROYAL CREST DR,Marlborough,,,Marlborough PD,,09:59,,,11/16/2018,Call_Log_November_16_2018_to_November_19_2018.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,35 HOSMER ST Apt. #14,Marlborough,,,Marlborough PD,,10:23,,,11/16/2018,Call_Log_November_16_2018_to_November_19_2018.pdf,1
,,DISTURBANCE,,Report,Yes,,5 MILL STREET NORTH,Marlborough,,,Marlborough PD,,10:35,,,11/16/2018,Call_Log_November_16_2018_to_November_19_2018.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,95 WEST MAIN ST @ 14 WINTHROP ST,Marlborough,,,Marlborough PD,,10:53,,,11/16/2018,Call_Log_November_16_2018_to_November_19_2018.pdf,1
,,MOTOR VEHICLE STOP,,Arrest(s) Made,Yes,18-448-AR,587 BOLTON ST,Marlborough,,,Marlborough PD,,10:57,,,11/16/2018,Call_Log_November_16_2018_to_November_19_2018.pdf,1
,,LARCENY,,Report,Yes,,329 MAPLE ST,Marlborough,,,Marlborough PD,,11:13,,,11/16/2018,Call_Log_November_16_2018_to_November_19_2018.pdf,1
,,Well being check,,Report,Yes,,215 FITCHBURG ST,Marlborough,,,Marlborough PD,,11:15,,,11/16/2018,Call_Log_November_16_2018_to_November_19_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,3 LAKESHORE DR,Marlborough,,,Marlborough PD,,11:33,,,11/16/2018,Call_Log_November_16_2018_to_November_19_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 BOLTON ST,Marlborough,,,Marlborough PD,,11:40,,,11/16/2018,Call_Log_November_16_2018_to_November_19_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,240 MAIN ST Apt. #422,Marlborough,,,Marlborough PD,,11:41,,,11/16/2018,Call_Log_November_16_2018_to_November_19_2018.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,11:42,,,11/16/2018,Call_Log_November_16_2018_to_November_19_2018.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,12:11,,,11/16/2018,Call_Log_November_16_2018_to_November_19_2018.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,115 APEX DR Apt. #E,Marlborough,,,Marlborough PD,,12:32,,,11/16/2018,Call_Log_November_16_2018_to_November_19_2018.pdf,1
,,Police Assist,,Services Rendered- PD,No,,38 BRIARWOOD LN Apt. #5,Marlborough,,,Marlborough PD,,12:39,,,11/16/2018,Call_Log_November_16_2018_to_November_19_2018.pdf,1
,,Private Tow,,Private tow,No,,82 FARRINGTON LN,Marlborough,,,Marlborough PD,,12:57,,,11/16/2018,Call_Log_November_16_2018_to_November_19_2018.pdf,1
,,Ambulance Assist,,Report,Yes,,195 EAST MAIN ST Apt. #66,Marlborough,,,Marlborough PD,,13:07,,,11/16/2018,Call_Log_November_16_2018_to_November_19_2018.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,405 MAPLE ST,Marlborough,,,Marlborough PD,,14:23,,,11/16/2018,Call_Log_November_16_2018_to_November_19_2018.pdf,1
,,Eratic Operator,,Services Rendered- PD,No,,MAPLE ST,Marlborough,,,Marlborough PD,,14:48,,,11/16/2018,Call_Log_November_16_2018_to_November_19_2018.pdf,2
