Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Medical,,Transported to Hospital,No,,149 ELM ST Apt. #2,Marlborough,,,Marlborough PD,,07:07,,,06/16/2022,Call_Log_June_16_2022_to_June_21_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,149 ELM ST Apt. #2,Marlborough,,,Marlborough PD,,07:08,,,06/16/2022,Call_Log_June_16_2022_to_June_21_2022.pdf,1
,,Police Assist,,Report,Yes,,406 LINCOLN ST,Marlborough,,,Marlborough PD,,07:13,,,06/16/2022,Call_Log_June_16_2022_to_June_21_2022.pdf,1
,,ASSIST OTHER AGENCY,,No Action Required,No,,157 UNION ST,Marlborough,,,Marlborough PD,,07:17,,,06/16/2022,Call_Log_June_16_2022_to_June_21_2022.pdf,1
,,DISABLED MV,,Unfounded,No,,ELM ST,Marlborough,,,Marlborough PD,,07:45,,,06/16/2022,Call_Log_June_16_2022_to_June_21_2022.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,100 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,08:06,,,06/16/2022,Call_Log_June_16_2022_to_June_21_2022.pdf,1
,,Medical,,Transported to Hospital,No,,ATLANTIC PROPERTY MGMT CO. - 450 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,08:08,,,06/16/2022,Call_Log_June_16_2022_to_June_21_2022.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,QUEENS VIEW RD,Marlborough,,,Marlborough PD,,08:35,,,06/16/2022,Call_Log_June_16_2022_to_June_21_2022.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,08:37,,,06/16/2022,Call_Log_June_16_2022_to_June_21_2022.pdf,1
,,Medical,,Transported to Hospital,No,,53 HUNTER AVE,Marlborough,,,Marlborough PD,,09:29,,,06/16/2022,Call_Log_June_16_2022_to_June_21_2022.pdf,1
,,Medical,,Transported to Hospital,No,,460 BOSTON POST ROAD EAST Apt. #B507,Marlborough,,,Marlborough PD,,09:42,,,06/16/2022,Call_Log_June_16_2022_to_June_21_2022.pdf,1
,,TRAFFIC CONTROL,,Citation/Warning Issued,No,,WASHINGTON ST,Marlborough,,,Marlborough PD,,10:39,,,06/16/2022,Call_Log_June_16_2022_to_June_21_2022.pdf,1
,,SERVE WARRANT,,Unfounded,No,,15 REDBUD WAY Apt. #24,Marlborough,,,Marlborough PD,,10:40,,,06/16/2022,Call_Log_June_16_2022_to_June_21_2022.pdf,1
,,MOTOR VEHICLE STOP,,Report,Yes,,LANDRY DR,Marlborough,,,Marlborough PD,,10:53,,,06/16/2022,Call_Log_June_16_2022_to_June_21_2022.pdf,1
,,Fraud / Forgery,,Services Rendered- PD,No,,850 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,11:06,,,06/16/2022,Call_Log_June_16_2022_to_June_21_2022.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,67 FOREST ST,Marlborough,,,Marlborough PD,,11:24,,,06/16/2022,Call_Log_June_16_2022_to_June_21_2022.pdf,1
,,Parking Violation,,Report,Yes,,20 NEWTON ST,Marlborough,,,Marlborough PD,,11:40,,,06/16/2022,Call_Log_June_16_2022_to_June_21_2022.pdf,1
,,Medical,,Services Rendered- FD,No,,573 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,12:07,,,06/16/2022,Call_Log_June_16_2022_to_June_21_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,573 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,12:07,,,06/16/2022,Call_Log_June_16_2022_to_June_21_2022.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,355 LINCOLN ST,Marlborough,,,Marlborough PD,,12:37,,,06/16/2022,Call_Log_June_16_2022_to_June_21_2022.pdf,2
