Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,"ALARM, BURGLAR",,Services Rendered- PD,No,,17 WASHINGTON ST,Marlborough,,,Marlborough PD,,07:02,,,10/05/2020,Call_Log_October_5_2020_to_October_6_2020.pdf,1
,,Medical,,Transported to Hospital,No,,121 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,07:11,,,10/05/2020,Call_Log_October_5_2020_to_October_6_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,121 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,07:11,,,10/05/2020,Call_Log_October_5_2020_to_October_6_2020.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:18,,,10/05/2020,Call_Log_October_5_2020_to_October_6_2020.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,08:24,,,10/05/2020,Call_Log_October_5_2020_to_October_6_2020.pdf,1
,,Medical,,Transported to Hospital,No,,89 PLYMOUTH ST,Marlborough,,,Marlborough PD,,08:40,,,10/05/2020,Call_Log_October_5_2020_to_October_6_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,89 PLYMOUTH ST,Marlborough,,,Marlborough PD,,08:42,,,10/05/2020,Call_Log_October_5_2020_to_October_6_2020.pdf,1
,,"ALARM, BURGLAR",,No Action Required,No,,44 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,09:06,,,10/05/2020,Call_Log_October_5_2020_to_October_6_2020.pdf,1
,,Suspicious M/V,,Services Rendered- PD,No,,230 EAST MAIN ST,Marlborough,,,Marlborough PD,,09:09,,,10/05/2020,Call_Log_October_5_2020_to_October_6_2020.pdf,1
,,ASSIST OTHER AGENCY,,Services,No,,ROUTE 495 N,Marlborough,,,Marlborough PD,,09:16,,,10/05/2020,Call_Log_October_5_2020_to_October_6_2020.pdf,1
,,Medical,,Transported to Hospital,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,09:17,,,10/05/2020,Call_Log_October_5_2020_to_October_6_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,09:17,,,10/05/2020,Call_Log_October_5_2020_to_October_6_2020.pdf,1
,,ASSIST OTHER AGENCY,,Report,Yes,,135 NEIL ST,Marlborough,,,Marlborough PD,,09:34,,,10/05/2020,Call_Log_October_5_2020_to_October_6_2020.pdf,1
,,LARCENY,,Report,Yes,,146 CHURCH ST,Marlborough,,,Marlborough PD,,10:38,,,10/05/2020,Call_Log_October_5_2020_to_October_6_2020.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,55 HUNTINGTON AVE @ 40 BICKNELL ST,Marlborough,,,Marlborough PD,,10:53,,,10/05/2020,Call_Log_October_5_2020_to_October_6_2020.pdf,1
,,Medical,,Transported to Hospital,No,,1001 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,11:31,,,10/05/2020,Call_Log_October_5_2020_to_October_6_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,1001 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,11:33,,,10/05/2020,Call_Log_October_5_2020_to_October_6_2020.pdf,1
,,LARCENY,,Report,Yes,,131 COOK LN,Marlborough,,,Marlborough PD,,11:41,,,10/05/2020,Call_Log_October_5_2020_to_October_6_2020.pdf,2
,,Fraud / Forgery,,Report,Yes,,41 WEST HILL RD,Marlborough,,,Marlborough PD,,11:43,,,10/05/2020,Call_Log_October_5_2020_to_October_6_2020.pdf,2
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,329 STEVENS ST @ 11 OAKCREST AVE,Marlborough,,,Marlborough PD,,12:13,,,10/05/2020,Call_Log_October_5_2020_to_October_6_2020.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,255 MAIN ST @ 11 PROSPECT ST,Marlborough,,,Marlborough PD,,12:17,,,10/05/2020,Call_Log_October_5_2020_to_October_6_2020.pdf,2
,,DISABLED MV,,Services Rendered- PD,No,,169 PLEASANT ST,Marlborough,,,Marlborough PD,,12:46,,,10/05/2020,Call_Log_October_5_2020_to_October_6_2020.pdf,2
,,Well being check,,Services Rendered- PD,No,,23 KIRBY ST Apt. #2,Marlborough,,,Marlborough PD,,13:16,,,10/05/2020,Call_Log_October_5_2020_to_October_6_2020.pdf,2
,,SUSPICIOUS ACTIVITY,,Unfounded,No,,151 EAST MAIN ST @ 3 CHURCH ST,Marlborough,,,Marlborough PD,,13:29,,,10/05/2020,Call_Log_October_5_2020_to_October_6_2020.pdf,2
,,VANDALISM,,Services Rendered- PD,No,,193 BOSTON POST ROAD WEST Apt. #C,Marlborough,,,Marlborough PD,,13:31,,,10/05/2020,Call_Log_October_5_2020_to_October_6_2020.pdf,2
,,Well being check,,Arrest(s) Made,Yes,,85 BOLTON ST @ 136 LINCOLN ST,Marlborough,,,Marlborough PD,,13:56,,,10/05/2020,Call_Log_October_5_2020_to_October_6_2020.pdf,2
,,FOUND/LOST PROPERTY,,Report,Yes,,41 BRIARWOOD LN Apt. #9,Marlborough,,,Marlborough PD,,14:08,,,10/05/2020,Call_Log_October_5_2020_to_October_6_2020.pdf,2
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,14:16,,,10/05/2020,Call_Log_October_5_2020_to_October_6_2020.pdf,2
