Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,LARCENY,,Report,Yes,,21 AUSTEN WAY,Marlborough,,,Marlborough PD,,08:35,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,1
,,Sex Offender Registration,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,08:41,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,36 STATE ST,Marlborough,,,Marlborough PD,,08:44,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,1
,,Medical,,Medical Assistance Rendered,No,,36 STATE ST,Marlborough,,,Marlborough PD,,08:45,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,09:00,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,BEACH ST,Marlborough,,,Marlborough PD,,09:01,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,25 NEIL ST,Marlborough,,,Marlborough PD,,09:29,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,1
,,Suspicious M/V,,Services Rendered- PD,No,,280 SOUTH ST,Marlborough,,,Marlborough PD,,09:43,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,1
,,Medical,,Medical Assistance Rendered,No,,121 NORTHBORO ROAD EAST Apt. #308,Marlborough,,,Marlborough PD,,09:56,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,121 NORTHBORO ROAD EAST Apt. #308,Marlborough,,,Marlborough PD,,09:57,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,1
,,SERVE SUMMONS,,Services Rendered- PD,No,,3 SOUTH ST Apt. #2,Marlborough,,,Marlborough PD,,09:57,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,1
,,Well being check,,Services Rendered- PD,No,,21 REDBUD WAY Apt. #1,Marlborough,,,Marlborough PD,,10:00,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,220 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,10:03,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,1
,,SERVE SUMMONS,,Services Rendered- PD,No,,20 WHITELOCK DR,Marlborough,,,Marlborough PD,,10:06,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,181 BOSTON POST ROAD EAST Apt. #74,Marlborough,,,Marlborough PD,,10:09,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,1
,,Medical,,Medical Assistance Rendered,No,,181 BOSTON POST ROAD EAST Apt. #74,Marlborough,,,Marlborough PD,,10:09,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,1
,,Fraud / Forgery,,Services Rendered- PD,No,,728 BERLIN RD,Marlborough,,,Marlborough PD,,10:12,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,1
,,Medical,,Medical Assistance Rendered,No,,99 PLEASANT ST Apt. #119,Marlborough,,,Marlborough PD,,10:20,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,THE GROVE - 700 BOLTON ST,Marlborough,,,Marlborough PD,,10:24,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,2
,,Motor Vehicle Accident I I,,Medical Assistance Rendered,No,,ROUTE 495 S/NORTH OF 290,Marlborough,,,Marlborough PD,,11:11,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,2
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,ROUTE 495 S/NORTH OF 290,Marlborough,,,Marlborough PD,,11:12,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,2
,,Medical,,Medical Assistance Rendered,No,,215 FITCHBURG ST,Marlborough,,,Marlborough PD,,11:18,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,215 FITCHBURG ST,Marlborough,,,Marlborough PD,,11:19,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,525 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,11:42,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,2
,,Ambulance Only,,Medical Assistance Rendered,No,,[HUD] 36 GREEN,Marlborough,,,Marlborough PD,,12:06,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,2
,,Medical,,Medical Assistance Rendered,No,,246 MAPLE ST,Marlborough,,,Marlborough PD,,12:09,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,246 MAPLE ST Apt. #3,Marlborough,,,Marlborough PD,,12:09,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,2
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,674 CONCORD RD,Marlborough,,,Marlborough PD,,12:16,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,70 SIMARANO DR,Marlborough,,,Marlborough PD,,12:37,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,2
,,Medical,,Medical Assistance Rendered,No,,70 SIMARANO DR,Marlborough,,,Marlborough PD,,12:41,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,400 BOLTON ST,Marlborough,,,Marlborough PD,,13:23,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,2
,,Medical,,Medical Assistance Rendered,No,,400 BOLTON ST,Marlborough,,,Marlborough PD,,13:27,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,2
,,Medical,,Medical Assistance Rendered,No,,400 HEMENWAY ST Apt. #129,Marlborough,,,Marlborough PD,,14:14,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST Apt. #129,Marlborough,,,Marlborough PD,,14:14,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,2
,,Parking Violation,,Services Rendered- PD,No,,706 HOSMER ST,Marlborough,,,Marlborough PD,,14:31,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,3
,,ABANDONED MV,,Services Rendered- PD,No,,23 RICHARD RD,Marlborough,,,Marlborough PD,,14:40,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,3
,,MOTOR VEHICLE STOP,,Services Rendered- PD,No,,16 COTTING AVE @ 78 GRANGER BLVD,Marlborough,,,Marlborough PD,,14:42,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,3
,,DISABLED MV,,Services Rendered- PD,No,,95 LINCOLN ST,Marlborough,,,Marlborough PD,,14:53,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,133 EAST MAIN ST,Marlborough,,,Marlborough PD,,14:56,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,3
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,3 KELBER DR,Marlborough,,,Marlborough PD,,15:02,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,3
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,15:04,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,3
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,820 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,15:12,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,3
,,Well being check,,Services Rendered- PD,No,,26 TAVITIAN BLVD,Marlborough,,,Marlborough PD,,15:23,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,3
,,Directed Patrol,,Citation/Warning Issued,No,,136 OLD CHARTER RD @ 123 CLINTON ST,Marlborough,,,Marlborough PD,,15:44,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,99 PLEASANT ST Apt. #119,Marlborough,,,Marlborough PD,,15:46,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,3
,,Medical,,Transported to Hospital,No,,99 PLEASANT ST Apt. #119,Marlborough,,,Marlborough PD,,15:47,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,3
,,Medical,,Transported to Hospital,No,,350 EAST MAIN ST,Marlborough,,,Marlborough PD,,15:52,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,3
,,Medical,,Transported to Hospital,No,,121 NORTHBORO ROAD EAST Apt. #124C,Marlborough,,,Marlborough PD,,15:52,,,09/08/2021,Call_Log_September_8_2021_to_September_13_2021.pdf,3
