Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Animal Complaint,,Unfounded,No,,431 BOLTON ST,Marlborough,,,Marlborough PD,,07:02,,,07/31/2024,Call_Log_July_31_2024_to_August_2_2024.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,500 NICKERSON RD Apt. #201,Marlborough,,,Marlborough PD,,07:37,,,07/31/2024,Call_Log_July_31_2024_to_August_2_2024.pdf,1
,,Suspicious M/V,,Services Rendered- PD,No,,98 ARNOLD STREET EXT,Marlborough,,,Marlborough PD,,08:07,,,07/31/2024,Call_Log_July_31_2024_to_August_2_2024.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,157 UNION ST,Marlborough,,,Marlborough PD,,09:40,,,07/31/2024,Call_Log_July_31_2024_to_August_2_2024.pdf,1
,,Well being check,,Services Rendered- PD,No,,543 BIGELOW ST,Marlborough,,,Marlborough PD,,09:44,,,07/31/2024,Call_Log_July_31_2024_to_August_2_2024.pdf,1
,,Well being check,,Services Rendered- PD,No,,106 WOODLAND DR,Marlborough,,,Marlborough PD,,11:08,,,07/31/2024,Call_Log_July_31_2024_to_August_2_2024.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,18 MOUNTAIN AVE,Marlborough,,,Marlborough PD,,11:23,,,07/31/2024,Call_Log_July_31_2024_to_August_2_2024.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,95 MAPLE ST @ 133 SOUTH BOLTON ST,Marlborough,,,Marlborough PD,,11:42,,,07/31/2024,Call_Log_July_31_2024_to_August_2_2024.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,21 PATTEN DR,Marlborough,,,Marlborough PD,,11:43,,,07/31/2024,Call_Log_July_31_2024_to_August_2_2024.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,279 EAST MAIN ST,Marlborough,,,Marlborough PD,,12:02,,,07/31/2024,Call_Log_July_31_2024_to_August_2_2024.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,[HUD] FITCHBURG ST @ HUDSON ST,Marlborough,,,Marlborough PD,,13:16,,,07/31/2024,Call_Log_July_31_2024_to_August_2_2024.pdf,1
,,Ambulance Assist,,Taken/Referred to Other Agency,No,,136 CHESTNUT ST,Marlborough,,,Marlborough PD,,13:20,,,07/31/2024,Call_Log_July_31_2024_to_August_2_2024.pdf,1
,,FOUND/LOST PROPERTY,,Services Rendered- PD,No,,200 DONALD J. LYNCH BLVD @ 589 BIGELOW ST,Marlborough,,,Marlborough PD,,13:26,,,07/31/2024,Call_Log_July_31_2024_to_August_2_2024.pdf,1
,,FOUND/LOST PROPERTY,,Report,Yes,,720 HOSMER ST,Marlborough,,,Marlborough PD,,14:43,,,07/31/2024,Call_Log_July_31_2024_to_August_2_2024.pdf,1
,,Fraud / Forgery,,Report,Yes,,121 WESTMINSTER DR,Marlborough,,,Marlborough PD,,14:50,,,07/31/2024,Call_Log_July_31_2024_to_August_2_2024.pdf,1
,,FOUND/LOST PROPERTY,,Services Rendered- PD,No,,162 EWALD AVE @ 54 LINDA CIR,Marlborough,,,Marlborough PD,,15:04,,,07/31/2024,Call_Log_July_31_2024_to_August_2_2024.pdf,1
,,Harassment,,Report,Yes,,15 BALDWIN AVE,Marlborough,,,Marlborough PD,,15:08,,,07/31/2024,Call_Log_July_31_2024_to_August_2_2024.pdf,1
,,Well being check,,Services Rendered- PD,No,,23 SHELLY LN,Marlborough,,,Marlborough PD,,15:09,,,07/31/2024,Call_Log_July_31_2024_to_August_2_2024.pdf,1
