Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Medical,,Transported to Hospital,No,,121 NORTHBORO ROAD EAST Apt. #120,Marlborough,,,Marlborough PD,,07:07,,,10/25/2021,Call_Log_October_25_2021_to_October_26_2021.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST,Marlborough,,,Marlborough PD,,08:11,,,10/25/2021,Call_Log_October_25_2021_to_October_26_2021.pdf,1
,,Medical,,Transported to Hospital,No,,400 HEMENWAY ST,Marlborough,,,Marlborough PD,,08:11,,,10/25/2021,Call_Log_October_25_2021_to_October_26_2021.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,2314 MAYFLOWER CIR,Marlborough,,,Marlborough PD,,08:30,,,10/25/2021,Call_Log_October_25_2021_to_October_26_2021.pdf,1
,,Well being check,,Report,Yes,,31 BRIARWOOD LN Apt. #12,Marlborough,,,Marlborough PD,,09:01,,,10/25/2021,Call_Log_October_25_2021_to_October_26_2021.pdf,1
,,SERVE SUMMONS,,No Action Required,No,,106 RUSSELL ST,Marlborough,,,Marlborough PD,,09:15,,,10/25/2021,Call_Log_October_25_2021_to_October_26_2021.pdf,1
,,SERVE SUMMONS,,Services Rendered- PD,No,,5 MOUNT PLEASANT TER Apt. #3,Marlborough,,,Marlborough PD,,09:25,,,10/25/2021,Call_Log_October_25_2021_to_October_26_2021.pdf,1
,,Eratic Operator,,Services Rendered- PD,No,,111 STATE ST @ 121 BOLTON ST,Marlborough,,,Marlborough PD,,09:30,,,10/25/2021,Call_Log_October_25_2021_to_October_26_2021.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,09:34,,,10/25/2021,Call_Log_October_25_2021_to_October_26_2021.pdf,1
,,SERVE SUMMONS,,No Action Required,No,,880 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,09:52,,,10/25/2021,Call_Log_October_25_2021_to_October_26_2021.pdf,1
,,LARCENY,,Report,Yes,,688 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,10:12,,,10/25/2021,Call_Log_October_25_2021_to_October_26_2021.pdf,1
,,Motor vehicle accident I,,Services Rendered- FD,No,,205 EAST MAIN ST,Marlborough,,,Marlborough PD,,10:18,,,10/25/2021,Call_Log_October_25_2021_to_October_26_2021.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,195 EAST MAIN ST,Marlborough,,,Marlborough PD,,10:18,,,10/25/2021,Call_Log_October_25_2021_to_October_26_2021.pdf,1
,,DISTURBANCE,,Arrest(s) Made,Yes,21-386-AR,10 FARMHOUSE LN Apt. #7,Marlborough,,,Marlborough PD,,10:26,,,10/25/2021,Call_Log_October_25_2021_to_October_26_2021.pdf,1
,,Threats,,Report,Yes,,157 UNION ST,Marlborough,,,Marlborough PD,,10:28,,,10/25/2021,Call_Log_October_25_2021_to_October_26_2021.pdf,1
,,Fraud / Forgery,,Report,Yes,,67 DEVENS ST,Marlborough,,,Marlborough PD,,11:23,,,10/25/2021,Call_Log_October_25_2021_to_October_26_2021.pdf,1
,,VANDALISM,,Report,Yes,,20 FLORENCE ST,Marlborough,,,Marlborough PD,,11:56,,,10/25/2021,Call_Log_October_25_2021_to_October_26_2021.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,11:58,,,10/25/2021,Call_Log_October_25_2021_to_October_26_2021.pdf,2
,,VANDALISM,,Report,Yes,,16 HUDSON ST,Marlborough,,,Marlborough PD,,12:18,,,10/25/2021,Call_Log_October_25_2021_to_October_26_2021.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,51 MAIN ST @ 1 EXCHANGE ST,Marlborough,,,Marlborough PD,,12:22,,,10/25/2021,Call_Log_October_25_2021_to_October_26_2021.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,421 BOLTON ST Apt. #125,Marlborough,,,Marlborough PD,,12:38,,,10/25/2021,Call_Log_October_25_2021_to_October_26_2021.pdf,2
,,Medical,,Transported to Hospital,No,,421 BOLTON ST Apt. #125,Marlborough,,,Marlborough PD,,12:39,,,10/25/2021,Call_Log_October_25_2021_to_October_26_2021.pdf,2
,,Medical,,Transported to Hospital,No,,206 MECHANIC ST Apt. #1,Marlborough,,,Marlborough PD,,13:12,,,10/25/2021,Call_Log_October_25_2021_to_October_26_2021.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,206 MECHANIC ST Apt. #1,Marlborough,,,Marlborough PD,,13:13,,,10/25/2021,Call_Log_October_25_2021_to_October_26_2021.pdf,2
