Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,500 NICKERSON RD Apt. #201,Marlborough,,,Marlborough PD,,07:11,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,57 MECHANIC ST,Marlborough,,,Marlborough PD,,07:17,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,A- CAR - 364 MAPLE ST,Marlborough,,,Marlborough PD,,07:24,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,1
,,DISTURBANCE,,Report,Yes,,45 BRONTE WAY Apt. #20E,Marlborough,,,Marlborough PD,,07:25,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,1
,,Harassment,,Report,Yes,,611 STEVENS ST,Marlborough,,,Marlborough PD,,08:31,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:32,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,23 KIRBY ST Apt. #1,Marlborough,,,Marlborough PD,,08:38,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:44,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,300 LAKESIDE AVE,Marlborough,,,Marlborough PD,,08:52,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,19 CENTRAL ST,Marlborough,,,Marlborough PD,,09:05,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,33 LOCKE DR Apt. #201,Marlborough,,,Marlborough PD,,09:27,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,999 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,09:47,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 BOLTON ST Apt. #205,Marlborough,,,Marlborough PD,,10:08,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,137 HOWE ST Apt. #2R,Marlborough,,,Marlborough PD,,10:26,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,1
,,Well being check,,Services Rendered- PD,No,,59 EAST MAIN ST,Marlborough,,,Marlborough PD,,10:29,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,1
,,ABANDONED MV,,Report,Yes,,11 VINE ST,Marlborough,,,Marlborough PD,,11:05,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,51 MAIN ST @ 1 EXCHANGE ST,Marlborough,,,Marlborough PD,,11:54,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,286 MAIN ST @ 32 WEST MAIN ST,Marlborough,,,Marlborough PD,,12:03,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,29 PLEASANT ST Apt. #D10,Marlborough,,,Marlborough PD,,12:09,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,1
,,ASSAULT,,Report,Yes,,56 FRAMINGHAM RD,Marlborough,,,Marlborough PD,,12:24,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,1
,,SHOPLIFTING,,Report,Yes,,601 DONALD J. LYNCH BLVD Apt. #S214A,Marlborough,,,Marlborough PD,,12:34,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,400 HUDSON ST @ 290 BOLTON ST,Marlborough,,,Marlborough PD,,12:44,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,1
,,DISTURBANCE,,Report,Yes,,70 EAST MAIN ST,Marlborough,,,Marlborough PD,,12:52,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,794 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,12:58,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,2
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,9 CENTRAL ST,Marlborough,,,Marlborough PD,,13:03,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,2
,,Harassment,,Report,Yes,,25 UNION ST,Marlborough,,,Marlborough PD,,13:30,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,85 BROAD ST Apt. #110,Marlborough,,,Marlborough PD,,13:32,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,2
,,Well being check,,Services Rendered- PD,No,,8 GRANT ST Apt. #2,Marlborough,,,Marlborough PD,,13:36,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,2
,,Harassment,,Report,Yes,,231 MAIN ST,Marlborough,,,Marlborough PD,,13:41,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,BHS - 230 MAPLE ST Apt. #FLR 1,Marlborough,,,Marlborough PD,,14:03,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,2
,,Parking Violation,,Citation/Warning Issued,No,,100 CROWLEY DR,Marlborough,,,Marlborough PD,,14:12,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,2
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,GOODALE ST,Marlborough,,,Marlborough PD,,14:23,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,BHS - 230 MAPLE ST Apt. #FLR 1,Marlborough,,,Marlborough PD,,14:25,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,2
,,Well being check,,Services Rendered- PD,No,,37 WESTMINSTER DR,Marlborough,,,Marlborough PD,,14:46,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,459 BIGELOW ST,Marlborough,,,Marlborough PD,,15:05,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,116 BOSTON POST ROAD EAST Apt. #203,Marlborough,,,Marlborough PD,,15:06,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,2
,,Well being check,,Services Rendered- PD,No,,80 GRANGER BLVD @ 29 SOUTH BOLTON ST,Marlborough,,,Marlborough PD,,15:34,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,494 LINCOLN ST,Marlborough,,,Marlborough PD,,15:51,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,2
,,DISTURBANCE,,Report,Yes,,157 UNION ST,Marlborough,,,Marlborough PD,,16:04,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,2
,,LARCENY,,Report,Yes,,47 BOUDREAU AVE,Marlborough,,,Marlborough PD,,16:04,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,2
,,Directed Patrol,,Services Rendered- PD,No,,632 BOLTON ST,Marlborough,,,Marlborough PD,,16:15,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,39 ROYAL CREST DR Apt. #10,Marlborough,,,Marlborough PD,,16:17,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,2
,,Well being check,,Services Rendered- PD,No,,573 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,16:39,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,165 FOREST ST,Marlborough,,,Marlborough PD,,16:43,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,2
,,RECOVERED STOLEN MV,,Services Rendered- PD,No,,57 MECHANIC ST,Marlborough,,,Marlborough PD,,16:48,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,2
,,Suspicious M/V,,No Action Required,No,,57 NEWTON ST,Marlborough,,,Marlborough PD,,17:17,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,2
,,Suspicious M/V,,Services Rendered- PD,No,,376 MAPLE ST @ 492 SOUTH ST,Marlborough,,,Marlborough PD,,17:37,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,37 BROAD ST Apt. #4,Marlborough,,,Marlborough PD,,17:56,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,57 ORCHARD ST,Marlborough,,,Marlborough PD,,18:16,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,3
,,Well being check,,Arrest(s) Made,Yes,,21 APEX DR,Marlborough,,,Marlborough PD,,18:39,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,3
,,Parking Violation,,Could Not Locate,No,,NEW ST,Marlborough,,,Marlborough PD,,19:12,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,3
,,Parking Violation,,Could Not Locate,No,,FAIRMOUNT ST,Marlborough,,,Marlborough PD,,19:14,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,3
,,Parking Violation,,Could Not Locate,No,,ONAMOG ST,Marlborough,,,Marlborough PD,,19:15,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,3
,,Parking Violation,,Could Not Locate,No,,LIBERTY ST,Marlborough,,,Marlborough PD,,19:16,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,3
,,Parking Violation,,Could Not Locate,No,,CENTRAL ST,Marlborough,,,Marlborough PD,,19:17,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,3
,,Parking Violation,,Could Not Locate,No,,WINTHROP ST,Marlborough,,,Marlborough PD,,19:18,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,3
,,Parking Violation,,Could Not Locate,No,,413 LINCOLN ST @ 3 HOWE CT,Marlborough,,,Marlborough PD,,19:19,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,3
,,Parking Violation,,Could Not Locate,No,,HOWLAND ST,Marlborough,,,Marlborough PD,,19:20,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,3
,,Parking Violation,,Could Not Locate,No,,CHESTNUT ST,Marlborough,,,Marlborough PD,,19:20,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,155 BERLIN RD,Marlborough,,,Marlborough PD,,19:27,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,59 ELM ST @ 7 PRESTON ST,Marlborough,,,Marlborough PD,,19:53,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,3
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,860 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,20:53,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,3
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,56 FLORENCE ST,Marlborough,,,Marlborough PD,,21:27,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,3
,,MOTOR VEHICLE STOP,,Services Rendered- PD,No,,119 BOSTON POST ROAD EAST @ 4 PHELPS ST,Marlborough,,,Marlborough PD,,21:28,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,3
,,Animal Complaint,,Services Rendered- PD,No,,31 SONIA DR,Marlborough,,,Marlborough PD,,21:37,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,3
,,DISTURBANCE,,Report,Yes,,3 WITHERBEE TER,Marlborough,,,Marlborough PD,,22:55,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,3
,,SUSPICIOUS ACTIVITY,,Unfounded,No,,PARMENTER RD,Marlborough,,,Marlborough PD,,23:02,,,06/06/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,3
,,VANDALISM,,Report,Yes,,460 BOSTON POST ROAD EAST Apt. #B,Marlborough,,,Marlborough PD,,00:03,,,06/07/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,3
,,ASSIST CITIZEN,,Services Rendered- PD,No,,277 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,00:11,,,06/07/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,3
,,SUSPICIOUS ACTIVITY,,Unfounded,No,,36 BRIARWOOD LN Apt. #8,Marlborough,,,Marlborough PD,,00:24,,,06/07/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,4
,,Suspicious M/V,,Services Rendered- PD,No,,769 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,01:43,,,06/07/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,4
,,SUSPICIOUS ACTIVITY,,Unfounded,No,,SHAWMUT AVE @ ESSEX ST,Marlborough,,,Marlborough PD,,01:50,,,06/07/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,4
,,Eratic Operator,,Arrest(s) Made,Yes,19-226-AR,189 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,01:56,,,06/07/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,4
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,66 HIGHGATE RD,Marlborough,,,Marlborough PD,,04:18,,,06/07/2019,Call_Log_June_6_2019_to_June_7_2019.pdf,4
