Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MOTOR VEHICLE STOP,,CRIMINAL COMPLAINT,Yes,,320 ELM ST,Marlborough,,,Marlborough PD,,07:26,,,09/12/2018,Call_Log_September_12_2018_to_September_13_2018.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,43 WASHINGTON ST,Marlborough,,,Marlborough PD,,07:54,,,09/12/2018,Call_Log_September_12_2018_to_September_13_2018.pdf,1
,,LARCENY,,Report,Yes,,WEST ST,Marlborough,,,Marlborough PD,,08:09,,,09/12/2018,Call_Log_September_12_2018_to_September_13_2018.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,222 EAST MAIN ST,Marlborough,,,Marlborough PD,,08:21,,,09/12/2018,Call_Log_September_12_2018_to_September_13_2018.pdf,1
,,DISTURBANCE,,Services Rendered- PD,No,,121 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,08:54,,,09/12/2018,Call_Log_September_12_2018_to_September_13_2018.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,69 MAPLE ST @ 30 BRIDGE ST,Marlborough,,,Marlborough PD,,08:57,,,09/12/2018,Call_Log_September_12_2018_to_September_13_2018.pdf,1
,,MOTOR VEHICLE STOP,,Report,Yes,,200 SOUTH ST,Marlborough,,,Marlborough PD,,09:08,,,09/12/2018,Call_Log_September_12_2018_to_September_13_2018.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,19 MAPLE ST,Marlborough,,,Marlborough PD,,09:21,,,09/12/2018,Call_Log_September_12_2018_to_September_13_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,38 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,09:36,,,09/12/2018,Call_Log_September_12_2018_to_September_13_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST Apt. #208,Marlborough,,,Marlborough PD,,10:16,,,09/12/2018,Call_Log_September_12_2018_to_September_13_2018.pdf,1
,,Well being check,,Services Rendered- PD,No,,91 WESTMINSTER DR,Marlborough,,,Marlborough PD,,10:25,,,09/12/2018,Call_Log_September_12_2018_to_September_13_2018.pdf,1
,,LARCENY,,Report,Yes,,397 BOLTON ST Apt. #C4,Marlborough,,,Marlborough PD,,11:08,,,09/12/2018,Call_Log_September_12_2018_to_September_13_2018.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,105 RIDGE RD,Marlborough,,,Marlborough PD,,11:12,,,09/12/2018,Call_Log_September_12_2018_to_September_13_2018.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,28 BEACH ST Apt. #2,Marlborough,,,Marlborough PD,,11:23,,,09/12/2018,Call_Log_September_12_2018_to_September_13_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,340 MAPLE ST Apt. #300,Marlborough,,,Marlborough PD,,12:26,,,09/12/2018,Call_Log_September_12_2018_to_September_13_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,27 WASHINGTON ST Apt. #1L,Marlborough,,,Marlborough PD,,12:44,,,09/12/2018,Call_Log_September_12_2018_to_September_13_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,22 BROAD ST Apt. #113,Marlborough,,,Marlborough PD,,13:34,,,09/12/2018,Call_Log_September_12_2018_to_September_13_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,51 ARNOLD ST,Marlborough,,,Marlborough PD,,13:53,,,09/12/2018,Call_Log_September_12_2018_to_September_13_2018.pdf,1
,,Well being check,,Report,Yes,,20 ROBIN DR Apt. #5,Marlborough,,,Marlborough PD,,13:57,,,09/12/2018,Call_Log_September_12_2018_to_September_13_2018.pdf,1
,,DISTURBANCE,,Report,Yes,,121 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,13:58,,,09/12/2018,Call_Log_September_12_2018_to_September_13_2018.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,100 GRANGER BLVD @ 20 FLORENCE ST,Marlborough,,,Marlborough PD,,14:37,,,09/12/2018,Call_Log_September_12_2018_to_September_13_2018.pdf,1
,,SHOPLIFTING,,Report,Yes,,601 DONALD J. LYNCH BLVD Apt. #S214A,Marlborough,,,Marlborough PD,,15:07,,,09/12/2018,Call_Log_September_12_2018_to_September_13_2018.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,FOREST ST,Marlborough,,,Marlborough PD,,15:10,,,09/12/2018,Call_Log_September_12_2018_to_September_13_2018.pdf,2
,,Well being check,,Report,Yes,,103 WAGON HILL RD,Marlborough,,,Marlborough PD,,15:38,,,09/12/2018,Call_Log_September_12_2018_to_September_13_2018.pdf,2
,,Police Assist,,Services Rendered- PD,No,,121 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,15:44,,,09/12/2018,Call_Log_September_12_2018_to_September_13_2018.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,85 ANDREWS RD,Marlborough,,,Marlborough PD,,16:11,,,09/12/2018,Call_Log_September_12_2018_to_September_13_2018.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,25 BRIMSMEAD ST,Marlborough,,,Marlborough PD,,16:13,,,09/12/2018,Call_Log_September_12_2018_to_September_13_2018.pdf,2
,,ASSIST CITIZEN,,Unfounded,No,,100 GRANGER BLVD,Marlborough,,,Marlborough PD,,16:23,,,09/12/2018,Call_Log_September_12_2018_to_September_13_2018.pdf,2
,,SERVED HARASSMENT ORDER,,No Action Required,No,,117 BROAD ST Apt. #2,Marlborough,,,Marlborough PD,,16:53,,,09/12/2018,Call_Log_September_12_2018_to_September_13_2018.pdf,2
,,SERVED HARASSMENT ORDER,,No Action Required,No,,231 WEST MAIN ST,Marlborough,,,Marlborough PD,,17:02,,,09/12/2018,Call_Log_September_12_2018_to_September_13_2018.pdf,2
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,27 ARNOLD ST,Marlborough,,,Marlborough PD,,17:13,,,09/12/2018,Call_Log_September_12_2018_to_September_13_2018.pdf,2
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,355 BOLTON ST,Marlborough,,,Marlborough PD,,17:14,,,09/12/2018,Call_Log_September_12_2018_to_September_13_2018.pdf,2
,,ASSIST CITIZEN,,Services Rendered- PD,No,,157 UNION ST,Marlborough,,,Marlborough PD,,17:42,,,09/12/2018,Call_Log_September_12_2018_to_September_13_2018.pdf,2
,,Eratic Operator,,Services Rendered- PD,No,,BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,18:11,,,09/12/2018,Call_Log_September_12_2018_to_September_13_2018.pdf,2
,,Parking Violation,,Citation/Warning Issued,No,,EMMETT ST,Marlborough,,,Marlborough PD,,20:10,,,09/12/2018,Call_Log_September_12_2018_to_September_13_2018.pdf,2
,,Eratic Operator,,Unfounded,No,,529 BOSTON POST ROAD EAST @ 815 FARM RD,Marlborough,,,Marlborough PD,,20:32,,,09/12/2018,Call_Log_September_12_2018_to_September_13_2018.pdf,2
,,LARCENY,,Report,Yes,,601 DONALD J. LYNCH BLVD Apt. #N225,Marlborough,,,Marlborough PD,,20:36,,,09/12/2018,Call_Log_September_12_2018_to_September_13_2018.pdf,2
