Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Ambulance Assist,,Services Rendered- PD,No,,10 HILLCREST RD,Marlborough,,,Marlborough PD,,07:00,,,05/26/2020,Call_Log_May_26_2020_to_May_27_2020.pdf,1
,,Medical,,Transported to Hospital,No,,29 PLEASANT ST Apt. #A14,Marlborough,,,Marlborough PD,,08:36,,,05/26/2020,Call_Log_May_26_2020_to_May_27_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,29 PLEASANT ST Apt. #A14,Marlborough,,,Marlborough PD,,08:36,,,05/26/2020,Call_Log_May_26_2020_to_May_27_2020.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,36 BOLTON ST @ 17 WASHINGTON ST,Marlborough,,,Marlborough PD,,09:15,,,05/26/2020,Call_Log_May_26_2020_to_May_27_2020.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,15 MOUNT PLEASANT ST,Marlborough,,,Marlborough PD,,09:38,,,05/26/2020,Call_Log_May_26_2020_to_May_27_2020.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,MILL STREET CENTRAL,Marlborough,,,Marlborough PD,,09:52,,,05/26/2020,Call_Log_May_26_2020_to_May_27_2020.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,7 PRESTON ST @ 59 ELM ST,Marlborough,,,Marlborough PD,,10:17,,,05/26/2020,Call_Log_May_26_2020_to_May_27_2020.pdf,1
,,ASSIST OTHER AGENCY,,Services,No,,520 LINCOLN ST Apt. #1,Marlborough,,,Marlborough PD,,10:26,,,05/26/2020,Call_Log_May_26_2020_to_May_27_2020.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,PLEASANT ST,Marlborough,,,Marlborough PD,,10:36,,,05/26/2020,Call_Log_May_26_2020_to_May_27_2020.pdf,1
,,ASSIST OTHER AGENCY,,Services,No,,450 BOSTON POST ROAD EAST Apt. #A415,Marlborough,,,Marlborough PD,,10:55,,,05/26/2020,Call_Log_May_26_2020_to_May_27_2020.pdf,1
,,Medical,,Services Rendered- FD,No,,44 HOLLY HILL LN,Marlborough,,,Marlborough PD,,11:38,,,05/26/2020,Call_Log_May_26_2020_to_May_27_2020.pdf,1
,,SUDDEN DEATH,,Report,Yes,,44 HOLLY HILL LN,Marlborough,,,Marlborough PD,,11:39,,,05/26/2020,Call_Log_May_26_2020_to_May_27_2020.pdf,1
,,Well being check,,Report,Yes,,451 BERLIN RD,Marlborough,,,Marlborough PD,,11:48,,,05/26/2020,Call_Log_May_26_2020_to_May_27_2020.pdf,1
,,Ambulance Only,,Transported to Hospital,No,,451 BERLIN RD,Marlborough,,,Marlborough PD,,12:11,,,05/26/2020,Call_Log_May_26_2020_to_May_27_2020.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,57 HARVARD ST,Marlborough,,,Marlborough PD,,13:35,,,05/26/2020,Call_Log_May_26_2020_to_May_27_2020.pdf,1
,,Harassment,,Report,Yes,,153 MECHANIC ST,Marlborough,,,Marlborough PD,,14:08,,,05/26/2020,Call_Log_May_26_2020_to_May_27_2020.pdf,1
,,Fraud / Forgery,,Report,Yes,,108 HIGHLAND ST,Marlborough,,,Marlborough PD,,14:10,,,05/26/2020,Call_Log_May_26_2020_to_May_27_2020.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,500 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,14:30,,,05/26/2020,Call_Log_May_26_2020_to_May_27_2020.pdf,2
,,Private Tow,,Services Rendered- PD,No,,32 HOSMER ST,Marlborough,,,Marlborough PD,,14:35,,,05/26/2020,Call_Log_May_26_2020_to_May_27_2020.pdf,2
,,ASSIST OTHER AGENCY,,Services,No,,224 WEST MAIN ST Apt. #5,Marlborough,,,Marlborough PD,,14:38,,,05/26/2020,Call_Log_May_26_2020_to_May_27_2020.pdf,2
,,Fraud / Forgery,,Services Rendered- PD,No,,261 BOSTON POST ROAD EAST Apt. #5,Marlborough,,,Marlborough PD,,14:43,,,05/26/2020,Call_Log_May_26_2020_to_May_27_2020.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,265 LAKESIDE AVE,Marlborough,,,Marlborough PD,,14:54,,,05/26/2020,Call_Log_May_26_2020_to_May_27_2020.pdf,2
