Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,08:25,,,10/14/2020,Call_Log_October_14_2020_to_October_19_2020.pdf,1
,,SUSPICIOUS ACTIVITY,,Services,No,,391 CONCORD RD,Marlborough,,,Marlborough PD,,08:57,,,10/14/2020,Call_Log_October_14_2020_to_October_19_2020.pdf,1
,,Medical,,Transported to Hospital,No,,181 BOSTON POST ROAD WEST Apt. #562,Marlborough,,,Marlborough PD,,09:08,,,10/14/2020,Call_Log_October_14_2020_to_October_19_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,181 BOSTON POST ROAD WEST Apt. #562,Marlborough,,,Marlborough PD,,09:08,,,10/14/2020,Call_Log_October_14_2020_to_October_19_2020.pdf,1
,,Fraud / Forgery,,Report,Yes,,5 WHISPERING BROOK RD,Marlborough,,,Marlborough PD,,09:38,,,10/14/2020,Call_Log_October_14_2020_to_October_19_2020.pdf,1
,,"ALARM, HOLD-UP",,Services Rendered- PD,No,,81 GRANGER BLVD,Marlborough,,,Marlborough PD,,09:50,,,10/14/2020,Call_Log_October_14_2020_to_October_19_2020.pdf,1
,,ASSIST CITIZEN,,Report,Yes,,121 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,10:15,,,10/14/2020,Call_Log_October_14_2020_to_October_19_2020.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,NEW - 600 BERLIN RD,Marlborough,,,Marlborough PD,,10:15,,,10/14/2020,Call_Log_October_14_2020_to_October_19_2020.pdf,1
,,Medical,,Transported to Hospital,No,,121 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,10:32,,,10/14/2020,Call_Log_October_14_2020_to_October_19_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,121 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,10:35,,,10/14/2020,Call_Log_October_14_2020_to_October_19_2020.pdf,1
,,VANDALISM,,Report,Yes,,128 SOUTH BOLTON ST,Marlborough,,,Marlborough PD,,10:39,,,10/14/2020,Call_Log_October_14_2020_to_October_19_2020.pdf,1
,,Motor vehicle accident I,,Services,No,,413 LAKESIDE AVE @ 75 FELTON ST,Marlborough,,,Marlborough PD,,10:42,,,10/14/2020,Call_Log_October_14_2020_to_October_19_2020.pdf,1
,,ASSIST OTHER AGENCY,,Services,No,,413 LAKESIDE AVE @ 75 FELTON ST,Marlborough,,,Marlborough PD,,10:42,,,10/14/2020,Call_Log_October_14_2020_to_October_19_2020.pdf,1
,,Fraud / Forgery,,Services Rendered- PD,No,,447 BIGELOW ST,Marlborough,,,Marlborough PD,,10:46,,,10/14/2020,Call_Log_October_14_2020_to_October_19_2020.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,92 HUDSON ST,Marlborough,,,Marlborough PD,,11:24,,,10/14/2020,Call_Log_October_14_2020_to_October_19_2020.pdf,1
,,Motor vehicle accident I,,Transported to,No,,276 HUDSON ST,Marlborough,,,Marlborough PD,,11:25,,,10/14/2020,Call_Log_October_14_2020_to_October_19_2020.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,FIL-A - 36 APEX DR,Marlborough,,,Marlborough PD,,11:52,,,10/14/2020,Call_Log_October_14_2020_to_October_19_2020.pdf,1
,,Cell Check,,Services Rendered- PD,No,,355 BOLTON ST,Marlborough,,,Marlborough PD,,12:01,,,10/14/2020,Call_Log_October_14_2020_to_October_19_2020.pdf,2
,,ASSIST CITIZEN,,Services Rendered- PD,No,,297 EAST MAIN ST,Marlborough,,,Marlborough PD,,12:20,,,10/14/2020,Call_Log_October_14_2020_to_October_19_2020.pdf,2
