Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,100 MAIN ST,Marlborough,,,Marlborough PD,,07:23,,,08/16/2021,Call_Log_August_16_2021_to_August_19_2021.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,140 MAIN ST,Marlborough,,,Marlborough PD,,07:24,,,08/16/2021,Call_Log_August_16_2021_to_August_19_2021.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,290 HUDSON ST,Marlborough,,,Marlborough PD,,09:15,,,08/16/2021,Call_Log_August_16_2021_to_August_19_2021.pdf,1
,,Medical,,Medical Assistance Rendered,No,,290 HUDSON ST,Marlborough,,,Marlborough PD,,09:17,,,08/16/2021,Call_Log_August_16_2021_to_August_19_2021.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,84 WASHINGTON ST @ 8 GRANT CT,Marlborough,,,Marlborough PD,,10:19,,,08/16/2021,Call_Log_August_16_2021_to_August_19_2021.pdf,1
,,LARCENY,,Report,Yes,,145 AMES ST,Marlborough,,,Marlborough PD,,10:35,,,08/16/2021,Call_Log_August_16_2021_to_August_19_2021.pdf,1
,,Well being check,,Services Rendered- PD,No,,445 SIMARANO DR @ 72 CEDAR HILL ST,Marlborough,,,Marlborough PD,,10:45,,,08/16/2021,Call_Log_August_16_2021_to_August_19_2021.pdf,1
,,Medical,,No Action Required,No,,SIMARANO DR,Marlborough,,,Marlborough PD,,10:46,,,08/16/2021,Call_Log_August_16_2021_to_August_19_2021.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,187 PLEASANT ST @ 6 PEARL ST,Marlborough,,,Marlborough PD,,11:07,,,08/16/2021,Call_Log_August_16_2021_to_August_19_2021.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,61 UNION ST,Marlborough,,,Marlborough PD,,12:07,,,08/16/2021,Call_Log_August_16_2021_to_August_19_2021.pdf,1
,,SERVE WARRANT,,Report,Yes,21-310-AR,160 WEST MAIN ST Apt. #5,Marlborough,,,Marlborough PD,,12:16,,,08/16/2021,Call_Log_August_16_2021_to_August_19_2021.pdf,1
,,"ALARM, BURGLAR",,Services Rendered- PD,No,,4 ELLIS AVE,Marlborough,,,Marlborough PD,,12:27,,,08/16/2021,Call_Log_August_16_2021_to_August_19_2021.pdf,1
,,"Fire, Structure",,Services Rendered- FD,No,,201 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,12:32,,,08/16/2021,Call_Log_August_16_2021_to_August_19_2021.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,201 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,12:33,,,08/16/2021,Call_Log_August_16_2021_to_August_19_2021.pdf,1
,,Ambulance Only,,Medical Assistance Rendered,No,,200 BROAD ST,Marlborough,,,Marlborough PD,,13:06,,,08/16/2021,Call_Log_August_16_2021_to_August_19_2021.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,210 BROAD ST,Marlborough,,,Marlborough PD,,13:23,,,08/16/2021,Call_Log_August_16_2021_to_August_19_2021.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,114 HOUDE ST,Marlborough,,,Marlborough PD,,13:28,,,08/16/2021,Call_Log_August_16_2021_to_August_19_2021.pdf,2
