Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,TRON INC - 90 BARTLETT ST,Marlborough,,,Marlborough PD,,07:41,,,10/03/2022,Call_Log_October_3_2022_to_October_5_2022.pdf,1
,,Medical,,Medical Assistance Rendered,No,,84 PORTER RD,Marlborough,,,Marlborough PD,,07:55,,,10/03/2022,Call_Log_October_3_2022_to_October_5_2022.pdf,1
,,MVA WITH INJURIES,,Report,Yes,,123 FELTON ST,Marlborough,,,Marlborough PD,,08:22,,,10/03/2022,Call_Log_October_3_2022_to_October_5_2022.pdf,1
,,Motor Vehicle Accident I I,,Medical Assistance Rendered,No,,123 FELTON ST,Marlborough,,,Marlborough PD,,08:23,,,10/03/2022,Call_Log_October_3_2022_to_October_5_2022.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,08:25,,,10/03/2022,Call_Log_October_3_2022_to_October_5_2022.pdf,1
,,Well being check,,Services Rendered- PD,No,,799 FARM RD Apt. #2,Marlborough,,,Marlborough PD,,08:43,,,10/03/2022,Call_Log_October_3_2022_to_October_5_2022.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,181 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,09:16,,,10/03/2022,Call_Log_October_3_2022_to_October_5_2022.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,RT85 CONNECTOR,Marlborough,,,Marlborough PD,,09:33,,,10/03/2022,Call_Log_October_3_2022_to_October_5_2022.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,PARMENTER ST,Marlborough,,,Marlborough PD,,09:48,,,10/03/2022,Call_Log_October_3_2022_to_October_5_2022.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,10 REDBUD WAY Apt. #32,Marlborough,,,Marlborough PD,,10:07,,,10/03/2022,Call_Log_October_3_2022_to_October_5_2022.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,378 LINCOLN ST,Marlborough,,,Marlborough PD,,10:22,,,10/03/2022,Call_Log_October_3_2022_to_October_5_2022.pdf,1
,,Medical,,Medical Assistance Rendered,No,,121 NORTHBORO ROAD EAST Apt. #126,Marlborough,,,Marlborough PD,,10:27,,,10/03/2022,Call_Log_October_3_2022_to_October_5_2022.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,15 BROAD ST Apt. #1L,Marlborough,,,Marlborough PD,,10:33,,,10/03/2022,Call_Log_October_3_2022_to_October_5_2022.pdf,1
,,Medical,,Medical Assistance Rendered,No,,400 HEMENWAY ST Apt. #203,Marlborough,,,Marlborough PD,,10:35,,,10/03/2022,Call_Log_October_3_2022_to_October_5_2022.pdf,1
,,Fraud / Forgery,,Report,Yes,,81 GRANGER BLVD,Marlborough,,,Marlborough PD,,10:46,,,10/03/2022,Call_Log_October_3_2022_to_October_5_2022.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,14 CHESTNUT ST Apt. #2,Marlborough,,,Marlborough PD,,10:51,,,10/03/2022,Call_Log_October_3_2022_to_October_5_2022.pdf,1
,,Harassment,,Report,Yes,,81 GRANGER BLVD,Marlborough,,,Marlborough PD,,11:07,,,10/03/2022,Call_Log_October_3_2022_to_October_5_2022.pdf,1
,,Medical,,Medical Assistance Rendered,No,,421 BOLTON ST Apt. #118,Marlborough,,,Marlborough PD,,11:24,,,10/03/2022,Call_Log_October_3_2022_to_October_5_2022.pdf,1
,,FOUND/LOST PROPERTY,,Report,Yes,,240 MAIN ST,Marlborough,,,Marlborough PD,,11:39,,,10/03/2022,Call_Log_October_3_2022_to_October_5_2022.pdf,2
,,DISTURBANCE,,Unfounded,No,,476 LINCOLN ST,Marlborough,,,Marlborough PD,,11:52,,,10/03/2022,Call_Log_October_3_2022_to_October_5_2022.pdf,2
