Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Motor Vehicle Accident I I,,Services Rendered- FD,No,,ROUTE 495 S,Marlborough,,,Marlborough PD,,03:15,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,140 MAIN ST,Marlborough,,,Marlborough PD,,03:51,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,199 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,04:32,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,1
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,449 BOSTON POST ROAD EAST Apt. #B6,Marlborough,,,Marlborough PD,,04:38,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,1
,,LARCENY,,Report,Yes,,21 HIGHLAND ST,Marlborough,,,Marlborough PD,,05:00,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,1
,,Eratic Operator,,Unfounded,No,,FOREST ST,Marlborough,,,Marlborough PD,,05:19,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,9 RESERVOIR ST @ 537 BOLTON ST,Marlborough,,,Marlborough PD,,06:24,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,300 LAKESIDE AVE,Marlborough,,,Marlborough PD,,06:38,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,537 BOLTON ST @ 9 RESERVOIR ST,Marlborough,,,Marlborough PD,,06:44,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,1
,,"BURGLARY, B & E PAST",,Report,Yes,,2 MAIN ST,Marlborough,,,Marlborough PD,,06:48,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,410 LAKESIDE AVE,Marlborough,,,Marlborough PD,,07:09,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,1
,,MOTOR VEHICLE STOP,,Report,Yes,,410 LAKESIDE AVE,Marlborough,,,Marlborough PD,,07:20,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,100 CEDAR HILL ST,Marlborough,,,Marlborough PD,,07:30,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,74 HAMILTON CIR,Marlborough,,,Marlborough PD,,07:37,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,1
,,Medical,,Transported to Hospital,No,,450 BOSTON POST ROAD EAST Apt. #A411,Marlborough,,,Marlborough PD,,07:51,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,450 BOSTON POST ROAD EAST Apt. #A411,Marlborough,,,Marlborough PD,,07:51,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,1
,,Medical,,Transported to Hospital,No,,37 TURMAINE ST,Marlborough,,,Marlborough PD,,08:18,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,37 TURMAINE ST,Marlborough,,,Marlborough PD,,08:18,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,1
,,FOUND/LOST PROPERTY,,Report,Yes,,32 BLAISWOOD AVE,Marlborough,,,Marlborough PD,,08:31,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:37,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,236 BOLTON ST @ 51 UNION ST,Marlborough,,,Marlborough PD,,08:58,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,95 WEST MAIN ST,Marlborough,,,Marlborough PD,,09:12,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,09:15,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,300 LAKESIDE AVE,Marlborough,,,Marlborough PD,,09:27,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,2
,,911 Hangup/Call,,Services Rendered- PD,No,,A- CAR - 364 MAPLE ST,Marlborough,,,Marlborough PD,,10:00,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,2
,,"ALARM, BURGLAR",,Services Rendered- PD,No,,52 SAINT IVES WAY Apt. #33,Marlborough,,,Marlborough PD,,10:29,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Unfounded,No,,587 BOLTON ST,Marlborough,,,Marlborough PD,,10:37,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,2
,,Motor vehicle accident I,,Services Rendered- FD,No,,587 BOLTON ST,Marlborough,,,Marlborough PD,,10:39,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,2
,,Harassment,,Services Rendered- PD,No,,400 VALUE WAY,Marlborough,,,Marlborough PD,,10:40,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,2
,,Ambulance Only,,Transported to Hospital,No,,215 CLOVER HILL ST,Marlborough,,,Marlborough PD,,11:04,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,215 CLOVER HILL ST,Marlborough,,,Marlborough PD,,11:06,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,205 EAST MAIN ST,Marlborough,,,Marlborough PD,,11:58,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,2
,,Medical,,Transported to Hospital,No,,98 ARNOLD STREET EXT,Marlborough,,,Marlborough PD,,12:41,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,2
,,Medical,,Transported to Hospital,No,,355 BOLTON ST,Marlborough,,,Marlborough PD,,13:25,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,2
,,VANDALISM,,Report,Yes,,200 FARM RD,Marlborough,,,Marlborough PD,,13:29,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,2
,,ASSIST OTHER AGENCY,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,13:52,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,1015 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,13:56,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,2
,,ASSIST CITIZEN,,Services Rendered- PD,No,,601 DONALD J. LYNCH BLVD Apt. #S255,Marlborough,,,Marlborough PD,,14:27,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,2
,,Well being check,,Services Rendered- PD,No,,58 WATER ST Apt. #1,Marlborough,,,Marlborough PD,,15:20,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,2
,,Medical,,Medical Assistance Rendered,No,,400 HEMENWAY ST Apt. #240,Marlborough,,,Marlborough PD,,15:57,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,2
,,Motor vehicle accident I,,Medical Assistance Rendered,No,,29 SOUTH BOLTON ST @ 80 GRANGER BLVD,Marlborough,,,Marlborough PD,,16:00,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,19-488-AR,29 SOUTH BOLTON ST @ 80 GRANGER BLVD,Marlborough,,,Marlborough PD,,16:01,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,2
,,Ambulance Assist,,No Action Required,No,,400 HEMENWAY ST,Marlborough,,,Marlborough PD,,16:02,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,2
,,SOLICITING,,Unfounded,No,,17 SUMNER ST,Marlborough,,,Marlborough PD,,16:08,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,2
,,DISABLED MV,,Services Rendered- PD,No,,50 BOUNDARY ST,Marlborough,,,Marlborough PD,,16:09,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,2
,,Well being check,,Services Rendered- PD,No,,3 WITHERBEE TER,Marlborough,,,Marlborough PD,,16:13,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,3
,,LARCENY,,Report,Yes,,19 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,16:42,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,428 MAPLE ST,Marlborough,,,Marlborough PD,,17:01,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,3
,,DPW Called Out,,Services Rendered- PD,No,,10 WINTER ST,Marlborough,,,Marlborough PD,,17:19,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,51 MAIN ST @ 1 EXCHANGE ST,Marlborough,,,Marlborough PD,,18:00,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,127 MAIN ST,Marlborough,,,Marlborough PD,,18:16,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,3
,,SUSPICIOUS ACTIVITY,,No Action Required,No,,99 GRANGER BLVD,Marlborough,,,Marlborough PD,,18:34,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,3
,,DPW Called Out,,Services Rendered- PD,No,,WINTER ST,Marlborough,,,Marlborough PD,,18:38,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,3
,,Medical,,Medical Assistance Rendered,No,,ROUTE 290 WESTBOUND,Marlborough,,,Marlborough PD,,18:49,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,3
,,Medical,,Medical Assistance Rendered,No,,43 BELMONT ST Apt. #2,Marlborough,,,Marlborough PD,,18:50,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,43 BELMONT ST Apt. #2,Marlborough,,,Marlborough PD,,18:50,,,11/05/2019,Call_Log_November_5_2019_to_November_6_2019.pdf,3
