Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,696 STEVENS ST,Marlborough,,,Marlborough PD,,07:22,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,08:19,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,48 WORSTER DR,Marlborough,,,Marlborough PD,,08:24,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,624 BOSTON POST ROAD EAST Apt. #1,Marlborough,,,Marlborough PD,,08:36,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,1
,,Well being check,,Services Rendered- PD,No,,221 BIGELOW ST,Marlborough,,,Marlborough PD,,08:42,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,1
,,ASSAULT,,Report,Yes,,82 BRIGHAM ST,Marlborough,,,Marlborough PD,,09:15,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,1
,,Police Assist,,Services Rendered- PD,No,,201 MECHANIC ST,Marlborough,,,Marlborough PD,,09:32,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,6 WARREN AVE,Marlborough,,,Marlborough PD,,09:47,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,303 BRIGHAM ST @ 18 LAROSE DR,Marlborough,,,Marlborough PD,,10:21,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,1
,,BUILDING CHECK,,Building Checked/Secured,No,,354 LINCOLN ST,Marlborough,,,Marlborough PD,,10:26,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,1
,,DISTURBANCE,,Report,Yes,,CURTIS AVE,Marlborough,,,Marlborough PD,,10:28,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,41 KANE DR,Marlborough,,,Marlborough PD,,11:21,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,1
,,Harassment,,Report,Yes,,203 BAY DR,Marlborough,,,Marlborough PD,,11:33,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,1
,,Police Assist,,Services Rendered- PD,No,,64 MARLTON DR,Marlborough,,,Marlborough PD,,12:04,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,2 ROYAL CREST DR,Marlborough,,,Marlborough PD,,12:15,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,1
,,LARCENY,,Report,Yes,,165 AMES ST Apt. #3404,Marlborough,,,Marlborough PD,,13:13,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,134 ELM ST @ 48 SUMNER ST,Marlborough,,,Marlborough PD,,13:29,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,1
,,Private Tow,,Private tow,No,,750 FARM RD,Marlborough,,,Marlborough PD,,13:33,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,1
,,RECOVERED PROPERTY,,Services Rendered- FD,No,,355 BOLTON ST,Marlborough,,,Marlborough PD,,13:40,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,1
,,SERVE WARRANT,,Unfounded,No,,35 WEST MAIN ST,Marlborough,,,Marlborough PD,,14:13,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,1
,,Directed Patrol,,Citation/Warning Issued,No,,RESERVOIR ST,Marlborough,,,Marlborough PD,,14:14,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,1
,,SUSPICIOUS ACTIVITY,,Unfounded,No,,168 BROAD ST,Marlborough,,,Marlborough PD,,15:22,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,100 LOCKE DR,Marlborough,,,Marlborough PD,,16:15,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,2
,,DPW Called Out,,Services Rendered- PD,No,,36 LIBERTY ST @ 110 GRANGER BLVD,Marlborough,,,Marlborough PD,,16:53,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,2
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,256 MAPLE ST,Marlborough,,,Marlborough PD,,17:39,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,116 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,17:41,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,2
,,Suspicious M/V,,Unfounded,No,,44 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,18:03,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,769 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,18:06,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,2
,,Motor vehicle accident I,,Services Rendered- FD,No,,769 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,18:16,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,298 ELM ST @ 172 WINTER ST,Marlborough,,,Marlborough PD,,18:30,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,2
,,Parking Violation,,Citation/Warning Issued,No,,47 MECHANIC ST @ 56 CENTRAL ST,Marlborough,,,Marlborough PD,,18:46,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,105 BRIGHAM ST,Marlborough,,,Marlborough PD,,18:53,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,59 EAST MAIN ST,Marlborough,,,Marlborough PD,,18:54,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,2
,,VANDALISM,,Report,Yes,,45 LAKESIDE AVE Apt. #28,Marlborough,,,Marlborough PD,,19:04,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,2
,,SUSPICIOUS ACTIVITY,,Unfounded,No,,193 BOSTON POST ROAD WEST Apt. #C,Marlborough,,,Marlborough PD,,19:12,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,2
,,Medical,,Transported to Hospital,No,,125 ANDERSON RD,Marlborough,,,Marlborough PD,,19:24,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,125 ANDERSON RD,Marlborough,,,Marlborough PD,,19:40,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,44 KAROPULIOS DR,Marlborough,,,Marlborough PD,,20:31,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,880 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,21:24,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,2
,,Eratic Operator,,Unfounded,No,,MAPLE ST,Marlborough,,,Marlborough PD,,22:15,,,11/14/2018,Call_Log_November_14_2018_to_November_15_2018.pdf,2
