Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,SERVE SUMMONS,,Services Rendered- PD,No,,55 RICE ST Apt. #2,Marlborough,,,Marlborough PD,,07:05,,,04/27/2018,Call_Log_April_27_2018_to_April_30_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,495 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,07:07,,,04/27/2018,Call_Log_April_27_2018_to_April_30_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,200 FRAMINGHAM RD,Marlborough,,,Marlborough PD,,07:16,,,04/27/2018,Call_Log_April_27_2018_to_April_30_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,61 BOSTON POST ROAD EAST @ 28 PETERS AVE,Marlborough,,,Marlborough PD,,07:26,,,04/27/2018,Call_Log_April_27_2018_to_April_30_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,200 FRAMINGHAM RD,Marlborough,,,Marlborough PD,,07:29,,,04/27/2018,Call_Log_April_27_2018_to_April_30_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,15 ASHLEY LN,Marlborough,,,Marlborough PD,,07:29,,,04/27/2018,Call_Log_April_27_2018_to_April_30_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,58 STEVENS ST @ 13 STATE ST,Marlborough,,,Marlborough PD,,07:34,,,04/27/2018,Call_Log_April_27_2018_to_April_30_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,200 FRAMINGHAM RD,Marlborough,,,Marlborough PD,,07:56,,,04/27/2018,Call_Log_April_27_2018_to_April_30_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,120 FRAMINGHAM RD,Marlborough,,,Marlborough PD,,08:20,,,04/27/2018,Call_Log_April_27_2018_to_April_30_2018.pdf,1
,,Sex Offender Registration,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,08:45,,,04/27/2018,Call_Log_April_27_2018_to_April_30_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,420 MAPLE ST Apt. #25,Marlborough,,,Marlborough PD,,09:21,,,04/27/2018,Call_Log_April_27_2018_to_April_30_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,23 DIANA DR,Marlborough,,,Marlborough PD,,10:10,,,04/27/2018,Call_Log_April_27_2018_to_April_30_2018.pdf,1
,,Ambulance Assist,,Report,Yes,,56 FRAMINGHAM RD,Marlborough,,,Marlborough PD,,10:24,,,04/27/2018,Call_Log_April_27_2018_to_April_30_2018.pdf,1
,,MISSING PERSON,,Report,Yes,,85 SAWIN ST,Marlborough,,,Marlborough PD,,10:44,,,04/27/2018,Call_Log_April_27_2018_to_April_30_2018.pdf,1
,,MVA WITH INJURIES,,Report,Yes,,300 LAKESIDE AVE,Marlborough,,,Marlborough PD,,11:00,,,04/27/2018,Call_Log_April_27_2018_to_April_30_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,38 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,11:12,,,04/27/2018,Call_Log_April_27_2018_to_April_30_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,728 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,11:56,,,04/27/2018,Call_Log_April_27_2018_to_April_30_2018.pdf,1
,,911 Hangup/Call,,Building Checked/Secured,No,,57 ORCHARD ST,Marlborough,,,Marlborough PD,,11:59,,,04/27/2018,Call_Log_April_27_2018_to_April_30_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,701 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,12:17,,,04/27/2018,Call_Log_April_27_2018_to_April_30_2018.pdf,1
,,SHOPLIFTING,,Arrest(s) Made,Yes,18-146-AR,91 MAIN ST,Marlborough,,,Marlborough PD,,12:58,,,04/27/2018,Call_Log_April_27_2018_to_April_30_2018.pdf,1
,,Ambulance Assist,,Report,Yes,,121 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,13:03,,,04/27/2018,Call_Log_April_27_2018_to_April_30_2018.pdf,2
,,Parking Violation,,No Action Required,No,,601 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,13:22,,,04/27/2018,Call_Log_April_27_2018_to_April_30_2018.pdf,2
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,1001 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,13:27,,,04/27/2018,Call_Log_April_27_2018_to_April_30_2018.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,69 HILDRETH ST,Marlborough,,,Marlborough PD,,13:29,,,04/27/2018,Call_Log_April_27_2018_to_April_30_2018.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,60 HELEN DR,Marlborough,,,Marlborough PD,,13:33,,,04/27/2018,Call_Log_April_27_2018_to_April_30_2018.pdf,2
,,MVA WITH INJURIES,,Report,Yes,,126 UNION ST @ 157 HIGHLAND ST,Marlborough,,,Marlborough PD,,13:34,,,04/27/2018,Call_Log_April_27_2018_to_April_30_2018.pdf,2
,,DISABLED MV,,Services Rendered- PD,No,,849 BOSTON POST ROAD EAST @ 325 DICENZO BLVD,Marlborough,,,Marlborough PD,,13:47,,,04/27/2018,Call_Log_April_27_2018_to_April_30_2018.pdf,2
,,MVA WITH INJURIES,,Report,Yes,,134 MAPLE ST @ 17 COMMONWEALTH AVE,Marlborough,,,Marlborough PD,,13:58,,,04/27/2018,Call_Log_April_27_2018_to_April_30_2018.pdf,2
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,SHEFFIELD TER @ PRENDEVILLE WAY,Marlborough,,,Marlborough PD,,14:28,,,04/27/2018,Call_Log_April_27_2018_to_April_30_2018.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,28 MILL STREET CENTRAL,Marlborough,,,Marlborough PD,,14:41,,,04/27/2018,Call_Log_April_27_2018_to_April_30_2018.pdf,2
,,ESCORT/TRANSPORT,,Taken/Referred to Other,No,,355 BOLTON ST,Marlborough,,,Marlborough PD,,14:51,,,04/27/2018,Call_Log_April_27_2018_to_April_30_2018.pdf,2
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,14:53,,,04/27/2018,Call_Log_April_27_2018_to_April_30_2018.pdf,2
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,36 FLORENCE ST,Marlborough,,,Marlborough PD,,15:19,,,04/27/2018,Call_Log_April_27_2018_to_April_30_2018.pdf,2
,,ASSIST CITIZEN,,Services Rendered- PD,No,,117 SECOND RD,Marlborough,,,Marlborough PD,,15:35,,,04/27/2018,Call_Log_April_27_2018_to_April_30_2018.pdf,2
