Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Ambulance Assist,,Services Rendered- PD,No,,1 WINTER ST Apt. #2,Marlborough,,,Marlborough PD,,07:05,,,08/01/2023,Call_Log_August_1_2023_to_August_8_2023.pdf,1
,,Medical,,Medical Assistance Rendered,No,,1 WINTER ST Apt. #2,Marlborough,,,Marlborough PD,,07:06,,,08/01/2023,Call_Log_August_1_2023_to_August_8_2023.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,121 NORTHBORO ROAD EAST Apt. #135A,Marlborough,,,Marlborough PD,,08:26,,,08/01/2023,Call_Log_August_1_2023_to_August_8_2023.pdf,1
,,Medical,,Medical Assistance Rendered,No,,121 NORTHBORO ROAD EAST Apt. #135A,Marlborough,,,Marlborough PD,,08:27,,,08/01/2023,Call_Log_August_1_2023_to_August_8_2023.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,27 BRIARWOOD LN Apt. #1,Marlborough,,,Marlborough PD,,08:34,,,08/01/2023,Call_Log_August_1_2023_to_August_8_2023.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,40 KEVORK AVE,Marlborough,,,Marlborough PD,,08:45,,,08/01/2023,Call_Log_August_1_2023_to_August_8_2023.pdf,1
,,Medical,,Medical Assistance Rendered,No,,40 KEVORK AVE,Marlborough,,,Marlborough PD,,08:45,,,08/01/2023,Call_Log_August_1_2023_to_August_8_2023.pdf,1
,,Well being check,,Services Rendered- PD,No,,240 MAIN ST Apt. #307,Marlborough,,,Marlborough PD,,09:08,,,08/01/2023,Call_Log_August_1_2023_to_August_8_2023.pdf,1
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,84 WATERFORD DR,Marlborough,,,Marlborough PD,,09:35,,,08/01/2023,Call_Log_August_1_2023_to_August_8_2023.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,99 PLEASANT ST Apt. #329,Marlborough,,,Marlborough PD,,09:39,,,08/01/2023,Call_Log_August_1_2023_to_August_8_2023.pdf,1
