Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,PARK ST,Marlborough,,,Marlborough PD,,07:12,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,MAPLEWOOD AVE,Marlborough,,,Marlborough PD,,07:13,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,1
,,Animal Complaint,,Report,Yes,,40 ROYAL CREST DR,Marlborough,,,Marlborough PD,,08:14,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,413 LAKESIDE AVE,Marlborough,,,Marlborough PD,,08:19,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,95 BEACH ST,Marlborough,,,Marlborough PD,,09:08,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,34 CHURCH ST @ 11 VINE ST,Marlborough,,,Marlborough PD,,09:39,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,1
,,MOTOR VEHICLE STOP,,CRIMINAL COMPLAINT,Yes,,201 MECHANIC ST,Marlborough,,,Marlborough PD,,09:47,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,1
,,ASSIST CITIZEN,,Report,Yes,,209 EAST MAIN ST,Marlborough,,,Marlborough PD,,09:49,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,1
,,Suspicious M/V,,Services Rendered- PD,No,,ROBIN HILL ST,Marlborough,,,Marlborough PD,,11:08,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,1
,,DISTURBANCE,,Report,Yes,,186 MAIN ST,Marlborough,,,Marlborough PD,,11:36,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,820 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,11:40,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,1
,,Directed Patrol,,Services Rendered- PD,No,,ESSEX ST,Marlborough,,,Marlborough PD,,11:48,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,1
,,LARCENY,,No Action Required,No,,701 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,12:00,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,1
,,FOUND/LOST PROPERTY,,Report,Yes,,423 LAKESIDE AVE,Marlborough,,,Marlborough PD,,12:10,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,1
,,SOLICITING,,Report,Yes,,286 MAIN ST,Marlborough,,,Marlborough PD,,12:15,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,24 CLINTON ST @ 24 AUBURN ST,Marlborough,,,Marlborough PD,,12:25,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,1
,,DISTURBANCE,,Report,Yes,,19 WITHERBEE ST Apt. #2,Marlborough,,,Marlborough PD,,12:41,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,220 MECHANIC ST,Marlborough,,,Marlborough PD,,12:49,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,601 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,13:03,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,1
,,"BURGLARY, B & E PAST",,Report,Yes,,70 EAST MAIN ST Apt. #3,Marlborough,,,Marlborough PD,,13:05,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,1
,,Fraud / Forgery,,Report,Yes,,420 HEMENWAY ST Apt. #351,Marlborough,,,Marlborough PD,,13:11,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,1
,,Ambulance Assist,,Report,Yes,,25 UNION ST,Marlborough,,,Marlborough PD,,13:45,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,400 HEMENWAY ST Apt. #120,Marlborough,,,Marlborough PD,,13:49,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,2
,,ASSIST CITIZEN,,No Action Required,No,,17 CHARLES ST,Marlborough,,,Marlborough PD,,14:41,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,420 HEMENWAY ST Apt. #270,Marlborough,,,Marlborough PD,,14:49,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,2
,,DISTURBANCE,,Report,Yes,,78 FRANCIS ST,Marlborough,,,Marlborough PD,,15:00,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,339 LINCOLN ST @ 66 MECHANIC ST,Marlborough,,,Marlborough PD,,15:18,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,2
,,Eratic Operator,,Citation/Warning Issued,No,,351 FARM RD,Marlborough,,,Marlborough PD,,15:22,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,2
,,DISTURBANCE,,Report,Yes,,[MAR 8404] 416 BOSTON POST ROAD EAST Apt. #2,Marlborough,,,Marlborough PD,,16:21,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,2
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,551 SUDBURY ST,Marlborough,,,Marlborough PD,,16:38,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,2
,,LARCENY,,Report,Yes,,168 BLANCHETTE DR,Marlborough,,,Marlborough PD,,16:40,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,2
,,Well being check,,Unfounded,No,,22 BROAD ST Apt. #422,Marlborough,,,Marlborough PD,,16:40,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,2
,,MOTOR VEHICLE STOP,,Services Rendered- PD,No,,BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,17:22,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,2
,,DISTURBANCE,,Report,Yes,,342 LINCOLN ST,Marlborough,,,Marlborough PD,,17:23,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,2
,,Harassment,,Report,Yes,,61 WATER ST Apt. #2,Marlborough,,,Marlborough PD,,17:37,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,2
,,ASSIST OTHER AGENCY,,Unfounded,No,,ROUTE 495 S,Marlborough,,,Marlborough PD,,18:21,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,2
,,Parking Violation,,Unfounded,No,,329 STEVENS ST @ 11 OAKCREST AVE,Marlborough,,,Marlborough PD,,18:28,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,72 FELTON ST @ 15 FORBES AVE,Marlborough,,,Marlborough PD,,19:07,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,492 SOUTH ST @ 376 MAPLE ST,Marlborough,,,Marlborough PD,,19:15,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,121 NORTHBORO ROAD EAST Apt. #N3,Marlborough,,,Marlborough PD,,19:23,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,2
,,SOLICITING,,Unfounded,No,,BRUCE RD,Marlborough,,,Marlborough PD,,19:24,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,2
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,41 BRIARWOOD LN Apt. #9,Marlborough,,,Marlborough PD,,19:37,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,2
,,SOLICITING,,Unfounded,No,,BRUCE RD,Marlborough,,,Marlborough PD,,20:03,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,175 MAPLE ST @ 48 VALLEY ST,Marlborough,,,Marlborough PD,,21:07,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,460 BOSTON POST ROAD EAST Apt. #514B,Marlborough,,,Marlborough PD,,21:18,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,2
,,Eratic Operator,,Services Rendered- PD,No,,26 MAURICE DR @ 1 SIMMONS ST,Marlborough,,,Marlborough PD,,21:38,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,2
,,SUSPICIOUS ACTIVITY,,Unfounded,No,,2 KEVORK AVE,Marlborough,,,Marlborough PD,,21:56,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,3
,,Eratic Operator,,Unfounded,No,,849 BOSTON POST ROAD EAST @ 325 DICENZO BLVD,Marlborough,,,Marlborough PD,,22:25,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,119 BOSTON POST ROAD EAST @ 4 PHELPS ST,Marlborough,,,Marlborough PD,,22:40,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,3
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,500 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,22:45,,,06/12/2019,Call_Log_June_12_2019_to_June_13_2019.pdf,3
