Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Medical,,Medical Assistance Rendered,No,,406 HEMENWAY ST Apt. #213,Marlborough,,,Marlborough PD,,07:05,,,10/27/2022,Call_Log_October_27_2022_to_October_31_2022.pdf,1
,,Private Tow,,Private tow,No,,342 LINCOLN ST Apt. #A66,Marlborough,,,Marlborough PD,,07:08,,,10/27/2022,Call_Log_October_27_2022_to_October_31_2022.pdf,1
,,Ambulance Assist,,Report,Yes,,24 SHAWMUT AVE Apt. #1,Marlborough,,,Marlborough PD,,07:32,,,10/27/2022,Call_Log_October_27_2022_to_October_31_2022.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,441 STEVENS ST @ 12 ANDREWS RD,Marlborough,,,Marlborough PD,,07:33,,,10/27/2022,Call_Log_October_27_2022_to_October_31_2022.pdf,1
,,Medical,,Medical Assistance Rendered,No,,24 SHAWMUT AVE Apt. #1,Marlborough,,,Marlborough PD,,07:36,,,10/27/2022,Call_Log_October_27_2022_to_October_31_2022.pdf,1
,,DISABLED MV,,Unfounded,No,,605 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,07:37,,,10/27/2022,Call_Log_October_27_2022_to_October_31_2022.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,- 61 FAIRMOUNT ST Apt. #2,Marlborough,,,Marlborough PD,,07:40,,,10/27/2022,Call_Log_October_27_2022_to_October_31_2022.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,CRIMINAL COMPLAINT,Yes,,295 FOREST ST @ 125 SANDINI RD,Marlborough,,,Marlborough PD,,07:50,,,10/27/2022,Call_Log_October_27_2022_to_October_31_2022.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,62 VICTORIA LN,Marlborough,,,Marlborough PD,,08:25,,,10/27/2022,Call_Log_October_27_2022_to_October_31_2022.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,08:30,,,10/27/2022,Call_Log_October_27_2022_to_October_31_2022.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,STATION TWO - 98 PLEASANT ST,Marlborough,,,Marlborough PD,,08:41,,,10/27/2022,Call_Log_October_27_2022_to_October_31_2022.pdf,1
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,524 STEVENS ST @ 1 LAFRENIERE DR,Marlborough,,,Marlborough PD,,09:29,,,10/27/2022,Call_Log_October_27_2022_to_October_31_2022.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,849 BOSTON POST ROAD EAST Apt. #9C,Marlborough,,,Marlborough PD,,09:39,,,10/27/2022,Call_Log_October_27_2022_to_October_31_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,16 MINEHAN LN,Marlborough,,,Marlborough PD,,10:08,,,10/27/2022,Call_Log_October_27_2022_to_October_31_2022.pdf,1
,,Medical,,Medical Assistance Rendered,No,,16 MINEHAN LN,Marlborough,,,Marlborough PD,,10:08,,,10/27/2022,Call_Log_October_27_2022_to_October_31_2022.pdf,1
,,Medical,,Medical Assistance Rendered,No,,400 HEMENWAY ST Apt. #6211,Marlborough,,,Marlborough PD,,10:19,,,10/27/2022,Call_Log_October_27_2022_to_October_31_2022.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,55 WILSON ST,Marlborough,,,Marlborough PD,,10:46,,,10/27/2022,Call_Log_October_27_2022_to_October_31_2022.pdf,1
,,Medical,,Medical Assistance Rendered,No,,849 BOSTON POST ROAD EAST Apt. #5G,Marlborough,,,Marlborough PD,,10:56,,,10/27/2022,Call_Log_October_27_2022_to_October_31_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,849 BOSTON POST ROAD EAST Apt. #5G,Marlborough,,,Marlborough PD,,10:57,,,10/27/2022,Call_Log_October_27_2022_to_October_31_2022.pdf,2
,,Harassment,,Report,Yes,,1405 APPLEBRIAR LN,Marlborough,,,Marlborough PD,,11:22,,,10/27/2022,Call_Log_October_27_2022_to_October_31_2022.pdf,2
,,Medical,,Services Rendered- FD,No,,370 HEMENWAY ST Apt. #402,Marlborough,,,Marlborough PD,,11:37,,,10/27/2022,Call_Log_October_27_2022_to_October_31_2022.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,370 HEMENWAY ST Apt. #402,Marlborough,,,Marlborough PD,,11:37,,,10/27/2022,Call_Log_October_27_2022_to_October_31_2022.pdf,2
,,FOUND/LOST PROPERTY,,Services Rendered- PD,No,,MECHANIC ST,Marlborough,,,Marlborough PD,,11:44,,,10/27/2022,Call_Log_October_27_2022_to_October_31_2022.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,193 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,11:49,,,10/27/2022,Call_Log_October_27_2022_to_October_31_2022.pdf,2
,,DISTURBANCE,,Report,Yes,,121 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,12:08,,,10/27/2022,Call_Log_October_27_2022_to_October_31_2022.pdf,2
,,SERVE SUMMONS,,Services Rendered- PD,No,,696 STEVENS ST,Marlborough,,,Marlborough PD,,12:23,,,10/27/2022,Call_Log_October_27_2022_to_October_31_2022.pdf,2
,,Medical,,Medical Assistance Rendered,No,,400 HEMENWAY ST Apt. #6211,Marlborough,,,Marlborough PD,,12:25,,,10/27/2022,Call_Log_October_27_2022_to_October_31_2022.pdf,2
,,SERVE SUMMONS,,Services Rendered- PD,No,,149 PHELPS ST,Marlborough,,,Marlborough PD,,12:43,,,10/27/2022,Call_Log_October_27_2022_to_October_31_2022.pdf,2
,,Sex Offender Registration,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,12:45,,,10/27/2022,Call_Log_October_27_2022_to_October_31_2022.pdf,2
,,SERVE SUMMONS,,Services Rendered- PD,No,,47 LAKESHORE DR,Marlborough,,,Marlborough PD,,13:04,,,10/27/2022,Call_Log_October_27_2022_to_October_31_2022.pdf,2
,,DISTURBANCE,,Services Rendered- PD,No,,605 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,13:21,,,10/27/2022,Call_Log_October_27_2022_to_October_31_2022.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,350 CAMPUS DR,Marlborough,,,Marlborough PD,,13:36,,,10/27/2022,Call_Log_October_27_2022_to_October_31_2022.pdf,2
,,Medical,,Medical Assistance Rendered,No,,350 CAMPUS DR,Marlborough,,,Marlborough PD,,13:37,,,10/27/2022,Call_Log_October_27_2022_to_October_31_2022.pdf,2
