Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Well being check,,Report,Yes,,112 DONALD J. LYNCH BLVD Apt. #432,Marlborough,,,Marlborough PD,,07:07,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,580 FARM RD @ 179 HELEN DR,Marlborough,,,Marlborough PD,,07:08,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,1
,,Medical,,Medical Assistance Rendered,No,,112 DONALD J. LYNCH BLVD Apt. #432,Marlborough,,,Marlborough PD,,07:09,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,1
,,FOUND/LOST PROPERTY,,Report,Yes,,200 LAKESIDE AVE,Marlborough,,,Marlborough PD,,07:15,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,08:41,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,537 BOLTON ST @ 9 RESERVOIR ST,Marlborough,,,Marlborough PD,,08:54,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,222 BOLTON ST,Marlborough,,,Marlborough PD,,09:01,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,1
,,B&E into M/V,,Report,Yes,,12 MCINTYRE CT,Marlborough,,,Marlborough PD,,09:18,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,164 STEVENS ST,Marlborough,,,Marlborough PD,,09:24,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,1
,,Public Assist,,Medical Assistance Rendered,No,,6 FARMHOUSE LN,Marlborough,,,Marlborough PD,,09:52,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,1
,,SERVE SUMMONS,,Services Rendered- PD,No,,71 CROSBY RD,Marlborough,,,Marlborough PD,,10:04,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,1
,,SERVE SUMMONS,,No Action Required,No,,16 FITZGERALD RD,Marlborough,,,Marlborough PD,,10:08,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,1
,,SERVE SUMMONS,,No Action Required,No,,25 BRIARWOOD LN Apt. #3,Marlborough,,,Marlborough PD,,10:19,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,100 CROWLEY DR,Marlborough,,,Marlborough PD,,10:22,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,1
,,Medical,,Medical Assistance Rendered,No,,25 UNION ST,Marlborough,,,Marlborough PD,,10:24,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,25 UNION ST,Marlborough,,,Marlborough PD,,10:25,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,116 BOLTON ST @ 116 CHANDLER ST,Marlborough,,,Marlborough PD,,10:26,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,1
,,SERVE SUMMONS,,Services Rendered- PD,No,,496 LINCOLN ST Apt. #28,Marlborough,,,Marlborough PD,,10:49,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,1
,,SERVE SUMMONS,,Services Rendered- PD,No,,381 PLEASANT ST,Marlborough,,,Marlborough PD,,11:01,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,2
,,Medical,,Medical Assistance Rendered,No,,123 BOSTON POST ROAD WEST Apt. #214,Marlborough,,,Marlborough PD,,11:13,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,123 BOSTON POST ROAD WEST Apt. #214,Marlborough,,,Marlborough PD,,11:15,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,2
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,11 PROSPECT ST,Marlborough,,,Marlborough PD,,11:56,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,105 GRANGER BLVD @ 11 NEWTON ST,Marlborough,,,Marlborough PD,,12:30,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,2
,,Parking Violation,,Citation/Warning Issued,No,,36 OAKCREST AVE,Marlborough,,,Marlborough PD,,12:33,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,2
,,Medical,,Medical Assistance Rendered,No,,FAMILY RESIDENTIAL - 164 LINCOLN ST Apt. #2,Marlborough,,,Marlborough PD,,12:38,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,FAMILY RESIDENTIAL - 164 LINCOLN ST Apt. #2,Marlborough,,,Marlborough PD,,12:41,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,2
,,Police Assist,,Report,Yes,,278 HOSMER ST,Marlborough,,,Marlborough PD,,12:45,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,2
,,LARCENY,,Report,Yes,,20 BRIGHAM ST,Marlborough,,,Marlborough PD,,13:04,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,2
,,LARCENY,,Report,Yes,,167 SHERWOOD DRIVE SOUTH,Marlborough,,,Marlborough PD,,13:12,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,2
,,Public Assist,,Medical Assistance Rendered,No,,73 CONRAD RD,Marlborough,,,Marlborough PD,,13:22,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,2
,,Harassment,,Report,Yes,,90 APEX DR Apt. #A,Marlborough,,,Marlborough PD,,14:08,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,2
,,Medical,,Services Rendered- FD,No,,33 AZALEA LN,Marlborough,,,Marlborough PD,,14:21,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,33 AZALEA LN,Marlborough,,,Marlborough PD,,14:23,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,2
,,Motor Vehicle Accident I I,,Services Rendered- FD,No,,439 ELM ST @ 10 LOCKE DR,Marlborough,,,Marlborough PD,,14:39,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,439 ELM ST @ 10 LOCKE DR,Marlborough,,,Marlborough PD,,14:41,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,701 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,14:47,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,2
,,Well being check,,Services Rendered- PD,No,,42 WHITTIER RD,Marlborough,,,Marlborough PD,,15:13,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,2
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,15:15,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,3
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,419 LINCOLN ST,Marlborough,,,Marlborough PD,,15:24,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,3
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,58 LACOMBE ST,Marlborough,,,Marlborough PD,,15:41,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,3
,,Ambulance Only,,Services Rendered- FD,No,,[HUD] 12 ROLLING LN,Marlborough,,,Marlborough PD,,15:51,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,3
,,SUSPICIOUS ACTIVITY,,Report,Yes,,29 BRIARWOOD LN,Marlborough,,,Marlborough PD,,16:05,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,3
,,COMPLAINT,,Services Rendered- PD,No,,616 BOSTON POST ROAD EAST Apt. #15,Marlborough,,,Marlborough PD,,16:13,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,3
,,FOUND/LOST PROPERTY,,Report,Yes,,35 AMORY RD,Marlborough,,,Marlborough PD,,16:19,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,3
,,Medical,,Services Rendered- FD,No,,190 EAST MAIN ST,Marlborough,,,Marlborough PD,,16:44,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,3
,,Well being check,,Services Rendered- PD,No,,MECHANIC ST,Marlborough,,,Marlborough PD,,16:46,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,3
,,B&E into M/V,,Report,Yes,,9 GATES AVE,Marlborough,,,Marlborough PD,,17:03,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,3
,,FOUND/LOST PROPERTY,,Report,Yes,,42 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,17:15,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,3
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,190 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,18:29,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,3
,,FOUND/LOST PROPERTY,,Services Rendered- PD,No,,49 BRIARWOOD LN Apt. #3,Marlborough,,,Marlborough PD,,18:30,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,3
,,Medical,,Services Rendered- FD,No,,138 BOLTON ST,Marlborough,,,Marlborough PD,,18:37,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,3
,,Suspicious M/V,,Services Rendered- PD,No,,237 CONCORD RD,Marlborough,,,Marlborough PD,,18:45,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,AMES ST,Marlborough,,,Marlborough PD,,18:56,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,138 EAST MAIN ST,Marlborough,,,Marlborough PD,,19:20,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,3
,,Suspicious M/V,,Unfounded,No,,39 SHAWMUT AVE,Marlborough,,,Marlborough PD,,19:52,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,3
,,B&E into M/V,,Report,Yes,,31 MAIN ST,Marlborough,,,Marlborough PD,,20:13,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,3
,,VANDALISM,,Report,Yes,,90 APEX DR Apt. #A,Marlborough,,,Marlborough PD,,20:16,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,4
,,Parking Violation,,Citation/Warning Issued,No,,31 CHURCH ST,Marlborough,,,Marlborough PD,,20:28,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,4
,,FOUND/LOST PROPERTY,,Report,Yes,,299 SUDBURY ST,Marlborough,,,Marlborough PD,,21:03,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,4
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,9 GIBBONS ST Apt. #3,Marlborough,,,Marlborough PD,,21:04,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,4
,,Medical,,Services Rendered- FD,No,,14 EDINBORO ST,Marlborough,,,Marlborough PD,,21:05,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,4
,,Ambulance Assist,,Services Rendered- PD,No,,14 EDINBORO ST,Marlborough,,,Marlborough PD,,21:07,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,4
,,Medical,,Services Rendered- FD,No,,750 FARM RD Apt. #201,Marlborough,,,Marlborough PD,,21:21,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,4
,,SERVE SUMMONS,,Services Rendered- PD,No,,2716 MAYFLOWER CIR,Marlborough,,,Marlborough PD,,22:27,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,4
,,BUILDING CHECK,,Services Rendered- PD,No,,21 APEX DR,Marlborough,,,Marlborough PD,,22:31,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,4
,,BUILDING CHECK,,Building Checked/Secured,No,,NICKERSON RD,Marlborough,,,Marlborough PD,,22:47,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,4
,,DISTURBANCE,,Services Rendered- PD,No,,509 LINCOLN ST @ 8 CROSS ST,Marlborough,,,Marlborough PD,,22:58,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,4
,,SUSPICIOUS ACTIVITY,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,23:52,,,08/31/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,4
,,MOTOR VEHICLE STOP,,Building Checked/Secured,No,,157 UNION ST,Marlborough,,,Marlborough PD,,00:10,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,4
,,Medical,,Medical Assistance Rendered,No,,99 PLEASANT ST Apt. #202,Marlborough,,,Marlborough PD,,00:55,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,4
,,Ambulance Assist,,Services Rendered- PD,No,,240 MAIN ST Apt. #101,Marlborough,,,Marlborough PD,,01:10,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,4
,,Medical,,Services Rendered- FD,No,,240 MAIN ST Apt. #101,Marlborough,,,Marlborough PD,,01:11,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,4
,,Medical,,Medical Assistance Rendered,No,,8 MACINTOSH AVE,Marlborough,,,Marlborough PD,,01:51,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,4
,,BUILDING CHECK,,Building Checked/Secured,No,,300 NICKERSON RD Apt. #100,Marlborough,,,Marlborough PD,,03:11,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,4
,,Parking Violation,,Citation/Warning Issued,No,,31 CHURCH ST,Marlborough,,,Marlborough PD,,06:58,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,5
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,200 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,07:03,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,5
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,288 COOK LN @ 2 NOLAN WAY,Marlborough,,,Marlborough PD,,07:15,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,5
,,Parking Violation,,Services Rendered- PD,No,,BRIMSMEAD ST,Marlborough,,,Marlborough PD,,07:57,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,5
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,STEVENS ST,Marlborough,,,Marlborough PD,,07:59,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,5
,,ESCORT/TRANSPORT,,Report,Yes,,17 ELIZABETH RD,Marlborough,,,Marlborough PD,,08:12,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,5
,,ASSIST OTHER AGENCY,,Citation/Warning Issued,No,,BROAD ST,Marlborough,,,Marlborough PD,,08:19,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,5
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,350 EAST MAIN ST,Marlborough,,,Marlborough PD,,08:24,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,5
,,911 Hangup/Call,,Services Rendered- PD,No,,19 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,08:45,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,5
,,Medical,,Medical Assistance Rendered,No,,19 NORTHBORO ROAD EAST Apt. #151,Marlborough,,,Marlborough PD,,09:11,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,5
,,Ambulance Assist,,Services Rendered- PD,No,,19 NORTHBORO ROAD EAST Apt. #151,Marlborough,,,Marlborough PD,,09:12,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,5
,,Parking Violation,,Services Rendered- PD,No,,25 BRIMSMEAD ST,Marlborough,,,Marlborough PD,,09:20,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,5
,,Ambulance Only,,Medical Assistance Rendered,No,,17 ELIZABETH RD,Marlborough,,,Marlborough PD,,09:25,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,5
,,MVA WITH INJURIES,,Report,Yes,,281 HUDSON ST,Marlborough,,,Marlborough PD,,09:55,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,5
,,Motor Vehicle Accident I I,,Medical Assistance Rendered,No,,HUDSON ST,Marlborough,,,Marlborough PD,,09:56,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,5
,,DPW Called Out,,Services Rendered- PD,No,,281 HUDSON ST,Marlborough,,,Marlborough PD,,10:22,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,5
,,Directed Patrol,,Report,Yes,,570 ELM ST,Marlborough,,,Marlborough PD,,10:38,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,5
,,VANDALISM,,Report,Yes,,38 GIKAS LN,Marlborough,,,Marlborough PD,,10:52,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,5
,,"Fire, Outside",,Services Rendered- FD,No,,2 BARRACUDA DR,Marlborough,,,Marlborough PD,,11:19,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,6
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,2 BARRACUDA DR,Marlborough,,,Marlborough PD,,11:24,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,6
,,Medical,,Medical Assistance Rendered,No,,123 BOSTON POST ROAD WEST Apt. #244,Marlborough,,,Marlborough PD,,11:27,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,6
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,22 MECHANIC ST,Marlborough,,,Marlborough PD,,11:28,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,6
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,LINCOLN ST,Marlborough,,,Marlborough PD,,11:29,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,6
,,ASSIST OTHER AGENCY,,Arrest(s) Made,Yes,23-282-AR,1 EAST MAIN ST,Marlborough,,,Marlborough PD,,11:55,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,6
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,BROAD ST,Marlborough,,,Marlborough PD,,12:03,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,6
,,Medical,,Medical Assistance Rendered,No,,130A COOK LN,Marlborough,,,Marlborough PD,,12:35,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,6
,,Ambulance Assist,,Services Rendered- PD,No,,130A COOK LN,Marlborough,,,Marlborough PD,,12:38,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,6
,,DISTURBANCE,,Services Rendered- PD,No,,157 UNION ST,Marlborough,,,Marlborough PD,,12:40,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,6
,,Harassment,,Report,Yes,,207 EAST MAIN ST,Marlborough,,,Marlborough PD,,12:52,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,6
,,Medical,,Medical Assistance Rendered,No,,99 PLEASANT ST Apt. #122,Marlborough,,,Marlborough PD,,12:58,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,6
,,Motor Vehicle Accident I I,,Medical Assistance Rendered,No,,RT290 WESTBOUND,Marlborough,,,Marlborough PD,,13:05,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,6
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,14 JEFFERSON ST Apt. #A,Marlborough,,,Marlborough PD,,13:14,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,6
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,13:22,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,6
,,Medical,,Medical Assistance Rendered,No,,510 LINCOLN ST Apt. #2,Marlborough,,,Marlborough PD,,13:23,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,6
,,Ambulance Assist,,Services Rendered- PD,No,,510 LINCOLN ST Apt. #2,Marlborough,,,Marlborough PD,,13:25,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,6
,,ABANDONED MV,,Citation/Warning Issued,No,,57 ORCHARD ST,Marlborough,,,Marlborough PD,,13:31,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,7
,,Medical,,Medical Assistance Rendered,No,,279 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,13:52,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,7
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,1 EAST MAIN ST,Marlborough,,,Marlborough PD,,13:53,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,7
,,Police Assist,,Services Rendered- PD,No,,153 BOLTON ST,Marlborough,,,Marlborough PD,,13:56,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,7
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST,Marlborough,,,Marlborough PD,,14:22,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,7
,,Medical,,Medical Assistance Rendered,No,,400 HEMENWAY ST,Marlborough,,,Marlborough PD,,14:22,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,7
,,"Fire, Vehicle",,Services Rendered- FD,No,,910 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,14:38,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,7
,,ASSIST OTHER AGENCY,,Services Rendered- FD,No,,901 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,14:40,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,7
,,Medical,,Medical Assistance Rendered,No,,400 HEMENWAY ST Apt. #162,Marlborough,,,Marlborough PD,,14:47,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,7
,,Fraud / Forgery,,Report,Yes,,45 HOLLY HILL LN,Marlborough,,,Marlborough PD,,14:58,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,7
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,34 LINCOLN ST @ 17 RYAN CT,Marlborough,,,Marlborough PD,,15:20,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,7
,,ASSAULT,,Services Rendered- PD,No,,121 NORTHBORO ROAD EAST Apt. #125,Marlborough,,,Marlborough PD,,15:33,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,7
,,Well being check,,Services Rendered- PD,No,,38 SAWIN ST Apt. #2,Marlborough,,,Marlborough PD,,15:41,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,7
,,Medical,,Transported to Hospital,No,,757 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,16:07,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,7
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,656 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,16:10,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,7
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,140 BOLTON ST @ 9 BRIMSMEAD ST,Marlborough,,,Marlborough PD,,16:54,,,09/01/2023,Call_Log_August_31_2023_to_September_5_2023.pdf,7
