Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,50 GIBBONS ST,Marlborough,,,Marlborough PD,,07:20,,,09/25/2018,Call_Log_September_25_2018_to_September_26_2018.pdf,1
,,SUSPICIOUS ACTIVITY,,Unfounded,No,,259 ELM ST,Marlborough,,,Marlborough PD,,08:11,,,09/25/2018,Call_Log_September_25_2018_to_September_26_2018.pdf,1
,,Directed Patrol,,Services Rendered- PD,No,,PLEASANT ST,Marlborough,,,Marlborough PD,,08:34,,,09/25/2018,Call_Log_September_25_2018_to_September_26_2018.pdf,1
,,HARASSMENT ORDER VIOLATION,,Report,Yes,,227 LINCOLN ST Apt. #1,Marlborough,,,Marlborough PD,,08:39,,,09/25/2018,Call_Log_September_25_2018_to_September_26_2018.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,350 EAST MAIN ST,Marlborough,,,Marlborough PD,,09:23,,,09/25/2018,Call_Log_September_25_2018_to_September_26_2018.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,HOWE ST @ LAMBERT ST,Marlborough,,,Marlborough PD,,09:53,,,09/25/2018,Call_Log_September_25_2018_to_September_26_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST Apt. #137,Marlborough,,,Marlborough PD,,10:06,,,09/25/2018,Call_Log_September_25_2018_to_September_26_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,402 HEMENWAY ST,Marlborough,,,Marlborough PD,,10:38,,,09/25/2018,Call_Log_September_25_2018_to_September_26_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,360 BOLTON ST,Marlborough,,,Marlborough PD,,10:46,,,09/25/2018,Call_Log_September_25_2018_to_September_26_2018.pdf,1
,,Private Tow,,Private tow,No,,336 EAST MAIN ST,Marlborough,,,Marlborough PD,,10:54,,,09/25/2018,Call_Log_September_25_2018_to_September_26_2018.pdf,1
