Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,208 HAYES MEMORIAL DR,Marlborough,,,Marlborough PD,,07:31,,,07/06/2018,Call_Log_July_6_2018_to_July_9_2018.pdf,1
,,AUTO THEFT,,Report,Yes,,34 DIBUONO DR,Marlborough,,,Marlborough PD,,09:07,,,07/06/2018,Call_Log_July_6_2018_to_July_9_2018.pdf,1
,,Well being check,,Services Rendered- PD,No,,[MAR 228] 27 FARMINGTON CIR,Marlborough,,,Marlborough PD,,09:14,,,07/06/2018,Call_Log_July_6_2018_to_July_9_2018.pdf,1
,,DISTURBANCE,,Services Rendered- PD,No,,144 CHESTNUT ST,Marlborough,,,Marlborough PD,,10:39,,,07/06/2018,Call_Log_July_6_2018_to_July_9_2018.pdf,1
,,911 Hangup/Call,,Building Checked/Secured,No,,175 MAPLE ST,Marlborough,,,Marlborough PD,,11:07,,,07/06/2018,Call_Log_July_6_2018_to_July_9_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,343 FOREST ST @ 85 AMES ST,Marlborough,,,Marlborough PD,,11:28,,,07/06/2018,Call_Log_July_6_2018_to_July_9_2018.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,79 SECOND RD,Marlborough,,,Marlborough PD,,11:50,,,07/06/2018,Call_Log_July_6_2018_to_July_9_2018.pdf,1
,,SERVE WARRANT,,Services Rendered- PD,No,,56 EAST MAIN ST,Marlborough,,,Marlborough PD,,11:54,,,07/06/2018,Call_Log_July_6_2018_to_July_9_2018.pdf,1
,,ASSIST OTHER AGENCY,,No Action Required,No,,50 WINTHROP ST Apt. #1,Marlborough,,,Marlborough PD,,11:57,,,07/06/2018,Call_Log_July_6_2018_to_July_9_2018.pdf,1
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,BEAMAN LN,Marlborough,,,Marlborough PD,,12:38,,,07/06/2018,Call_Log_July_6_2018_to_July_9_2018.pdf,1
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,BRIGHAM ST @ DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,12:55,,,07/06/2018,Call_Log_July_6_2018_to_July_9_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,431 BOLTON ST,Marlborough,,,Marlborough PD,,13:12,,,07/06/2018,Call_Log_July_6_2018_to_July_9_2018.pdf,1
,,SUDDEN DEATH,,Report,Yes,,523 LINCOLN ST Apt. #2F,Marlborough,,,Marlborough PD,,13:12,,,07/06/2018,Call_Log_July_6_2018_to_July_9_2018.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,ROUTE 290 EASTBOUND,Marlborough,,,Marlborough PD,,14:04,,,07/06/2018,Call_Log_July_6_2018_to_July_9_2018.pdf,1
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,260 WEST MAIN ST,Marlborough,,,Marlborough PD,,14:41,,,07/06/2018,Call_Log_July_6_2018_to_July_9_2018.pdf,1
