Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,"ALARM, BURGLAR",,Services Rendered- PD,No,,222 BOLTON ST,Marlborough,,,Marlborough PD,,07:12,,,03/03/2026,Call_Log_03-03-26_-_03-06-26.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,WINTER ST,Marlborough,,,Marlborough PD,,07:45,,,03/03/2026,Call_Log_03-03-26_-_03-06-26.pdf,1
,,BUILDING CHECK,,Services Rendered- PD,No,,157 UNION ST,Marlborough,,,Marlborough PD,,09:02,,,03/03/2026,Call_Log_03-03-26_-_03-06-26.pdf,1
,,POLICE INVESTIGATION,,Services Rendered- PD,No,,355 BOLTON ST,Marlborough,,,Marlborough PD,,09:14,,,03/03/2026,Call_Log_03-03-26_-_03-06-26.pdf,1
,,Fraud / Forgery,,Report,Yes,,75 SOUTH BOLTON ST,Marlborough,,,Marlborough PD,,09:26,,,03/03/2026,Call_Log_03-03-26_-_03-06-26.pdf,1
,,BUILDING CHECK,,Services Rendered- PD,No,,601 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,09:28,,,03/03/2026,Call_Log_03-03-26_-_03-06-26.pdf,1
,,Suspicious M/V,,Services Rendered- PD,No,,14 MONTANARI DR,Marlborough,,,Marlborough PD,,10:02,,,03/03/2026,Call_Log_03-03-26_-_03-06-26.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,1001 BOSTON POST ROAD EAST Apt. #A,Marlborough,,,Marlborough PD,,10:09,,,03/03/2026,Call_Log_03-03-26_-_03-06-26.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,82 MELODY LN,Marlborough,,,Marlborough PD,,10:14,,,03/03/2026,Call_Log_03-03-26_-_03-06-26.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,PARKING GARAGE (B) &FITNESS CENTER - 350 VALUE WAY,Marlborough,,,Marlborough PD,,10:14,,,03/03/2026,Call_Log_03-03-26_-_03-06-26.pdf,1
,,Police Assist,,Services Rendered- PD,No,,40 AMES PL Apt. #2,Marlborough,,,Marlborough PD,,10:15,,,03/03/2026,Call_Log_03-03-26_-_03-06-26.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,83 PLEASANT ST,Marlborough,,,Marlborough PD,,10:53,,,03/03/2026,Call_Log_03-03-26_-_03-06-26.pdf,1
