Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,SOUTH BOLTON ST,Marlborough,,,Marlborough PD,,07:07,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,1
,,DISTURBANCE,,Report,Yes,,275 MECHANIC ST,Marlborough,,,Marlborough PD,,07:29,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,1
,,"BURGLARY, B & E PAST",,Report,Yes,,286 WEST MAIN ST Apt. #A,Marlborough,,,Marlborough PD,,07:46,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,25 UNION ST,Marlborough,,,Marlborough PD,,07:51,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,08:38,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,1
,,Medical,,Services Rendered- FD,No,,320 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:45,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,1
,,ASSIST CITIZEN,,Report,Yes,,483 BIGELOW ST,Marlborough,,,Marlborough PD,,08:46,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,1
,,SUDDEN DEATH,,Report,Yes,,320 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:48,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,9 HASTINGS ST,Marlborough,,,Marlborough PD,,09:20,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,1
,,Medical,,Transported to Hospital,No,,20 SHAWMUT AVE,Marlborough,,,Marlborough PD,,09:33,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,489 LINCOLN ST,Marlborough,,,Marlborough PD,,10:13,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,1
,,Medical,,Transported to Hospital,No,,400 BOLTON ST Apt. #112,Marlborough,,,Marlborough PD,,10:36,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,1
,,Harassment,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,11:34,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,1
,,Medical,,Medical Assistance Rendered,No,,757 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,11:58,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,757 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,12:02,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,1
,,Medical,,Medical Assistance Rendered,No,,22 ROLFE DR,Marlborough,,,Marlborough PD,,12:04,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,22 ROLFE DR,Marlborough,,,Marlborough PD,,12:06,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,1
,,"ALARM, BURGLAR",,No Action Required,No,,293 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,12:43,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,80 GRANGER BLVD @ 29 SOUTH BOLTON ST,Marlborough,,,Marlborough PD,,13:00,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,2
,,LARCENY,,Report,Yes,,193 BOSTON POST ROAD WEST Apt. #C,Marlborough,,,Marlborough PD,,13:13,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,2
,,ABANDONED MV,,Services Rendered- PD,No,,12 CROSS ST,Marlborough,,,Marlborough PD,,13:24,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,2
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,236 BOLTON ST @ 51 UNION ST,Marlborough,,,Marlborough PD,,14:29,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,2
,,Ambulance Only,,Services Rendered- FD,No,,[HUD] 1 DEER PATH,Marlborough,,,Marlborough PD,,14:54,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,2
,,Medical,,Medical Assistance Rendered,No,,222 EAST MAIN ST Apt. #A,Marlborough,,,Marlborough PD,,15:01,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,222 EAST MAIN ST Apt. #A,Marlborough,,,Marlborough PD,,15:02,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,2
,,ASSIST CITIZEN,,Report,Yes,,28 BOND ST,Marlborough,,,Marlborough PD,,15:09,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,2
,,VANDALISM,,Report,Yes,,172 HOSMER ST,Marlborough,,,Marlborough PD,,15:26,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,2
,,DISTURBANCE,,No Action Required,No,,170 FOREST ST Apt. #537,Marlborough,,,Marlborough PD,,15:32,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,2
,,Medical,,Medical Assistance Rendered,No,,421 BOLTON ST Apt. #118,Marlborough,,,Marlborough PD,,15:35,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,421 BOLTON ST Apt. #118,Marlborough,,,Marlborough PD,,15:43,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,2
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,25 UNION ST,Marlborough,,,Marlborough PD,,16:20,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,2
,,DISTURBANCE,,Report,Yes,,181 BOSTON POST ROAD EAST Apt. #2,Marlborough,,,Marlborough PD,,16:33,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,297 SOUTH ST,Marlborough,,,Marlborough PD,,16:41,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,2
,,Harassment,,Report,Yes,,35 ROYAL CREST DR Apt. #11,Marlborough,,,Marlborough PD,,17:06,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,2
,,Medical,,Medical Assistance Rendered,No,,69 BENJAMIN RD,Marlborough,,,Marlborough PD,,17:14,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,69 BENJAMIN RD,Marlborough,,,Marlborough PD,,17:15,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,61 BOSTON POST ROAD EAST @ 28 PETERS AVE,Marlborough,,,Marlborough PD,,18:06,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,2
,,Well being check,,Services Rendered- PD,No,,16 GRANT ST,Marlborough,,,Marlborough PD,,19:32,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,260 WEST MAIN ST,Marlborough,,,Marlborough PD,,19:35,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,3
,,Medical,,Services Rendered- FD,No,,30 BRIARWOOD LN Apt. #11,Marlborough,,,Marlborough PD,,19:51,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,30 BRIARWOOD LN Apt. #11,Marlborough,,,Marlborough PD,,19:54,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,3
,,Well being check,,Unfounded,No,,11 CONVENIENCE STORE - 92 BROAD ST,Marlborough,,,Marlborough PD,,21:23,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,3
,,Medical,,Medical Assistance Rendered,No,,420 HEMENWAY ST Apt. #273,Marlborough,,,Marlborough PD,,21:34,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,420 HEMENWAY ST Apt. #273,Marlborough,,,Marlborough PD,,21:36,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,3
,,Suspicious M/V,,Services Rendered- PD,No,,GRANGER BLVD,Marlborough,,,Marlborough PD,,22:15,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,3
,,DISTURBANCE,,Report,Yes,,20 ELDORADO DR,Marlborough,,,Marlborough PD,,22:27,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,3
,,Well being check,,Report,Yes,,44 PARK ST Apt. #302,Marlborough,,,Marlborough PD,,22:36,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,3
,,ASSIST CITIZEN,,Services Rendered- PD,No,,44 FIRST RD,Marlborough,,,Marlborough PD,,22:42,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,3
,,Ambulance Only,,Medical Assistance Rendered,No,,44 PARK ST Apt. #302,Marlborough,,,Marlborough PD,,22:46,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,3
,,911 Hangup/Call,,Building Checked/Secured,No,,22 FONTAINE ST,Marlborough,,,Marlborough PD,,22:54,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,157 UNION ST,Marlborough,,,Marlborough PD,,23:06,,,01/10/2022,Call_Log_January_10_2022_to_January_12_2022.pdf,3
