Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,236 BOLTON ST @ 51 UNION ST,Marlborough,,,Marlborough PD,,07:30,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,1
,,Medical,,Transported to Hospital,No,,400 HEMENWAY ST Apt. #264,Marlborough,,,Marlborough PD,,08:56,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,1
,,ASSIST OTHER AGENCY,,Unfounded,No,,99 GRANGER BLVD,Marlborough,,,Marlborough PD,,09:00,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,1
,,Fraud / Forgery,,Report,Yes,,71 CHRISTIE WAY Apt. #43D,Marlborough,,,Marlborough PD,,09:11,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,157 APEX DR,Marlborough,,,Marlborough PD,,09:20,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,09:28,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,350 EAST MAIN ST,Marlborough,,,Marlborough PD,,09:41,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,1
,,Medical,,Transported to Hospital,No,,58 FRAMINGHAM RD,Marlborough,,,Marlborough PD,,09:53,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,58 FRAMINGHAM RD,Marlborough,,,Marlborough PD,,09:54,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,1
,,Sex Offender Registration,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,10:30,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,1
,,Ambulance Only,,Transported to Hospital,No,,[HUD] 4 GLEN RD,Marlborough,,,Marlborough PD,,10:41,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,2 WATER ST Apt. #2,Marlborough,,,Marlborough PD,,10:41,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,1
,,Medical,,Services Rendered- FD,No,,2 WATER ST,Marlborough,,,Marlborough PD,,10:43,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,HOSMER ST,Marlborough,,,Marlborough PD,,11:25,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,601 DONALD J. LYNCH BLVD Apt. #F201,Marlborough,,,Marlborough PD,,12:27,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,1
,,Medical,,Transported to Hospital,No,,601 DONALD J. LYNCH BLVD Apt. #F201,Marlborough,,,Marlborough PD,,12:28,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,1
,,Medical,,Transported to Hospital,No,,121 NORTHBORO ROAD EAST Apt. #116B,Marlborough,,,Marlborough PD,,12:35,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,121 NORTHBORO ROAD EAST Apt. #116,Marlborough,,,Marlborough PD,,12:38,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,2
,,Medical,,Transported to Hospital,No,,ASH ST @ TEMPLE CIR,Marlborough,,,Marlborough PD,,12:58,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,60 ASH ST @ TEMPLE CIR,Marlborough,,,Marlborough PD,,12:59,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,2
,,ASSIST CITIZEN,,Services Rendered- PD,No,,109 FITCHBURG ST,Marlborough,,,Marlborough PD,,13:23,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,2
,,Medical,,Transported to Hospital,No,,400 BOLTON ST Apt. #208,Marlborough,,,Marlborough PD,,13:24,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,400 BOLTON ST Apt. #208,Marlborough,,,Marlborough PD,,13:25,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,2
,,Well being check,,Services Rendered- PD,No,,137 SOUTH BOLTON ST,Marlborough,,,Marlborough PD,,13:52,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,2
,,BUILDING CHECK,,Building Checked/Secured,No,,21 SUSAN RD,Marlborough,,,Marlborough PD,,13:54,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,2
,,LARCENY,,Report,Yes,,10 ROYAL CREST DR Apt. #BASE,Marlborough,,,Marlborough PD,,14:02,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,240 MAIN ST Apt. #415,Marlborough,,,Marlborough PD,,14:09,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,2 BROADMEADOW RD @ 680 FARM RD,Marlborough,,,Marlborough PD,,14:44,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,68 HUDSON ST,Marlborough,,,Marlborough PD,,14:51,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,281 PLEASANT ST @ 103 RUSSELL ST,Marlborough,,,Marlborough PD,,15:02,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,2
,,DISTURBANCE,,No Action Required,No,,157 UNION ST,Marlborough,,,Marlborough PD,,15:13,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,701 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,15:43,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,2
,,Fraud / Forgery,,Report,Yes,,27 BRIARWOOD LN Apt. #3,Marlborough,,,Marlborough PD,,16:10,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,154 PLEASANT ST @ 104 ELM ST,Marlborough,,,Marlborough PD,,16:50,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,2
,,Motor vehicle accident I,,Medical Assistance Rendered,No,,169 PLEASANT ST,Marlborough,,,Marlborough PD,,16:52,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,190 WEST MAIN ST @ 11 CRESCENT ST,Marlborough,,,Marlborough PD,,17:36,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,3
,,DISTURBANCE,,Services Rendered- PD,No,,7 VERSAILLES ST Apt. #2,Marlborough,,,Marlborough PD,,17:59,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,3
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,18 HUNTINGTON AVE Apt. #2,Marlborough,,,Marlborough PD,,18:07,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,3
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,138 BARTLETT ST,Marlborough,,,Marlborough PD,,18:27,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,3
,,ASSIST CITIZEN,,Unfounded,No,,27 MAIN ST,Marlborough,,,Marlborough PD,,18:43,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,9 FARMHOUSE LN Apt. #17,Marlborough,,,Marlborough PD,,18:46,,,01/03/2022,Call_Log_January_3_2022_to_January_5_2022.pdf,3
