Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Well being check,,Services Rendered- PD,No,,75 ASHLEY LN,Marlborough,,,Marlborough PD,,07:15,,,08/31/2018,Call_Log_August_31_2018_to_September_4_2018.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,31 MAIN ST,Marlborough,,,Marlborough PD,,07:54,,,08/31/2018,Call_Log_August_31_2018_to_September_4_2018.pdf,1
,,Eratic Operator,,Unfounded,No,,HILDRETH ST,Marlborough,,,Marlborough PD,,08:03,,,08/31/2018,Call_Log_August_31_2018_to_September_4_2018.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:44,,,08/31/2018,Call_Log_August_31_2018_to_September_4_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,100 NICKERSON RD,Marlborough,,,Marlborough PD,,08:46,,,08/31/2018,Call_Log_August_31_2018_to_September_4_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST Apt. #152,Marlborough,,,Marlborough PD,,09:07,,,08/31/2018,Call_Log_August_31_2018_to_September_4_2018.pdf,1
,,DISTURBANCE,,Report,Yes,,56 FRAMINGHAM RD,Marlborough,,,Marlborough PD,,09:51,,,08/31/2018,Call_Log_August_31_2018_to_September_4_2018.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,45 LAKESIDE AVE,Marlborough,,,Marlborough PD,,10:01,,,08/31/2018,Call_Log_August_31_2018_to_September_4_2018.pdf,1
,,Well being check,,Services Rendered- PD,No,,29 SOUTH BOLTON ST,Marlborough,,,Marlborough PD,,10:09,,,08/31/2018,Call_Log_August_31_2018_to_September_4_2018.pdf,1
,,Fraud / Forgery,,Report,Yes,,24 VICTORIA LN,Marlborough,,,Marlborough PD,,10:10,,,08/31/2018,Call_Log_August_31_2018_to_September_4_2018.pdf,1
,,Private Tow,,Private tow,No,,SETTLERS LN,Marlborough,,,Marlborough PD,,11:48,,,08/31/2018,Call_Log_August_31_2018_to_September_4_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,340 MAPLE ST Apt. #202,Marlborough,,,Marlborough PD,,12:00,,,08/31/2018,Call_Log_August_31_2018_to_September_4_2018.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,1015 BOSTON POST ROAD EAST @ 24 HAGER ST,Marlborough,,,Marlborough PD,,12:03,,,08/31/2018,Call_Log_August_31_2018_to_September_4_2018.pdf,1
