Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,100 WEST MAIN ST,Marlborough,,,Marlborough PD,,07:13,,,07/06/2021,Call_Log_July_6_2021_to_July_7_2021.pdf,1
,,Medical,,Transported to Hospital,No,,240 MAIN ST,Marlborough,,,Marlborough PD,,08:53,,,07/06/2021,Call_Log_July_6_2021_to_July_7_2021.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,240 MAIN ST,Marlborough,,,Marlborough PD,,08:56,,,07/06/2021,Call_Log_July_6_2021_to_July_7_2021.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,09:11,,,07/06/2021,Call_Log_July_6_2021_to_July_7_2021.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,200 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,09:31,,,07/06/2021,Call_Log_July_6_2021_to_July_7_2021.pdf,1
,,Medical,,Transported to Hospital,No,,121 NORTHBORO ROAD EAST Apt. #308,Marlborough,,,Marlborough PD,,09:33,,,07/06/2021,Call_Log_July_6_2021_to_July_7_2021.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,280 ELM ST Apt. #31,Marlborough,,,Marlborough PD,,09:51,,,07/06/2021,Call_Log_July_6_2021_to_July_7_2021.pdf,1
,,Sex Offender Registration,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,09:59,,,07/06/2021,Call_Log_July_6_2021_to_July_7_2021.pdf,1
,,Well being check,,Services Rendered- PD,No,,8 ROYAL CREST DR Apt. #3,Marlborough,,,Marlborough PD,,10:14,,,07/06/2021,Call_Log_July_6_2021_to_July_7_2021.pdf,1
,,Medical,,Services Rendered- FD,No,,87 LINCOLN ST Apt. #2,Marlborough,,,Marlborough PD,,10:25,,,07/06/2021,Call_Log_July_6_2021_to_July_7_2021.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,87 LINCOLN ST,Marlborough,,,Marlborough PD,,10:25,,,07/06/2021,Call_Log_July_6_2021_to_July_7_2021.pdf,1
,,Medical,,Transported to Hospital,No,,312 MAPLE ST,Marlborough,,,Marlborough PD,,10:55,,,07/06/2021,Call_Log_July_6_2021_to_July_7_2021.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,312 MAPLE ST,Marlborough,,,Marlborough PD,,10:57,,,07/06/2021,Call_Log_July_6_2021_to_July_7_2021.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,CRIMINAL COMPLAINT,Yes,,139 NORTHBORO ROAD EAST @ 195 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,11:31,,,07/06/2021,Call_Log_July_6_2021_to_July_7_2021.pdf,1
,,Medical,,Transported to Hospital,No,,121 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,11:35,,,07/06/2021,Call_Log_July_6_2021_to_July_7_2021.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,121 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,11:37,,,07/06/2021,Call_Log_July_6_2021_to_July_7_2021.pdf,1
,,Fraud / Forgery,,Report,Yes,,5 MOUNT ROYAL AVE,Marlborough,,,Marlborough PD,,11:49,,,07/06/2021,Call_Log_July_6_2021_to_July_7_2021.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,40 BRIARWOOD LN Apt. #11,Marlborough,,,Marlborough PD,,12:07,,,07/06/2021,Call_Log_July_6_2021_to_July_7_2021.pdf,2
,,Medical,,Transported to Hospital,No,,400 HEMENWAY ST,Marlborough,,,Marlborough PD,,12:14,,,07/06/2021,Call_Log_July_6_2021_to_July_7_2021.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST,Marlborough,,,Marlborough PD,,12:14,,,07/06/2021,Call_Log_July_6_2021_to_July_7_2021.pdf,2
,,Eratic Operator,,Citation/Warning Issued,No,,NICKERSON RD,Marlborough,,,Marlborough PD,,12:21,,,07/06/2021,Call_Log_July_6_2021_to_July_7_2021.pdf,2
,,Medical,,Services Rendered- FD,No,,29 VIRGINIA AVE,Marlborough,,,Marlborough PD,,12:22,,,07/06/2021,Call_Log_July_6_2021_to_July_7_2021.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,29 VIRGINIA AVE,Marlborough,,,Marlborough PD,,12:24,,,07/06/2021,Call_Log_July_6_2021_to_July_7_2021.pdf,2
,,Fraud / Forgery,,Report,Yes,,69 RIVER ST,Marlborough,,,Marlborough PD,,13:00,,,07/06/2021,Call_Log_July_6_2021_to_July_7_2021.pdf,2
,,DISTURBANCE,,Report,Yes,,650 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,13:29,,,07/06/2021,Call_Log_July_6_2021_to_July_7_2021.pdf,2
,,Police Assist,,Services Rendered- PD,No,,30 ROYAL CREST DR,Marlborough,,,Marlborough PD,,13:47,,,07/06/2021,Call_Log_July_6_2021_to_July_7_2021.pdf,2
,,Police Assist,,Report,Yes,,165 VEGA RD,Marlborough,,,Marlborough PD,,13:56,,,07/06/2021,Call_Log_July_6_2021_to_July_7_2021.pdf,2
,,Well being check,,Services Rendered- PD,No,,17 SUMNER ST,Marlborough,,,Marlborough PD,,14:05,,,07/06/2021,Call_Log_July_6_2021_to_July_7_2021.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,556 PLEASANT ST @ 10 WEST HILL RD,Marlborough,,,Marlborough PD,,14:19,,,07/06/2021,Call_Log_July_6_2021_to_July_7_2021.pdf,2
,,Medical,,Transported to Hospital,No,,133 BROADMEADOW RD Apt. #4,Marlborough,,,Marlborough PD,,14:20,,,07/06/2021,Call_Log_July_6_2021_to_July_7_2021.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,133 BROADMEADOW RD Apt. #4,Marlborough,,,Marlborough PD,,14:22,,,07/06/2021,Call_Log_July_6_2021_to_July_7_2021.pdf,2
,,Police Assist,,Report,Yes,,56 ARNOLD ST,Marlborough,,,Marlborough PD,,14:31,,,07/06/2021,Call_Log_July_6_2021_to_July_7_2021.pdf,2
,,SERVE WARRANT,,No Action Required,No,,51 PHELPS ST,Marlborough,,,Marlborough PD,,15:08,,,07/06/2021,Call_Log_July_6_2021_to_July_7_2021.pdf,2
