Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,NEW ST,Marlborough,,,Marlborough PD,,07:59,,,02/11/2019,Call_Log_February_11_2019_to_February_12_2019.pdf,1
,,Suspicious M/V,,Unfounded,No,,17 DALTON RD @ 84 BERLIN RD,Marlborough,,,Marlborough PD,,08:16,,,02/11/2019,Call_Log_February_11_2019_to_February_12_2019.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:32,,,02/11/2019,Call_Log_February_11_2019_to_February_12_2019.pdf,1
,,Directed Patrol,,Citation/Warning Issued,No,,700 PLEASANT ST,Marlborough,,,Marlborough PD,,08:43,,,02/11/2019,Call_Log_February_11_2019_to_February_12_2019.pdf,1
,,"Fire, Detail",,Services Rendered- FD,No,,123 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,08:44,,,02/11/2019,Call_Log_February_11_2019_to_February_12_2019.pdf,1
,,Directed Patrol,,Report,Yes,,200 FARM RD,Marlborough,,,Marlborough PD,,08:53,,,02/11/2019,Call_Log_February_11_2019_to_February_12_2019.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:59,,,02/11/2019,Call_Log_February_11_2019_to_February_12_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,158 BOSTON POST ROAD EAST Apt. #10,Marlborough,,,Marlborough PD,,09:04,,,02/11/2019,Call_Log_February_11_2019_to_February_12_2019.pdf,1
,,DISTURBANCE,,Report,Yes,,90 BROAD ST,Marlborough,,,Marlborough PD,,09:18,,,02/11/2019,Call_Log_February_11_2019_to_February_12_2019.pdf,1
,,Parking Violation,,Citation/Warning Issued,No,,72 FOLEY RD,Marlborough,,,Marlborough PD,,09:42,,,02/11/2019,Call_Log_February_11_2019_to_February_12_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,256 WEST HILL RD,Marlborough,,,Marlborough PD,,10:14,,,02/11/2019,Call_Log_February_11_2019_to_February_12_2019.pdf,1
,,Parking Violation,,Citation/Warning Issued,No,,20 NEWTON ST,Marlborough,,,Marlborough PD,,10:25,,,02/11/2019,Call_Log_February_11_2019_to_February_12_2019.pdf,1
,,LARCENY,,Report,Yes,,121 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,10:46,,,02/11/2019,Call_Log_February_11_2019_to_February_12_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,80 BROADMEADOW RD,Marlborough,,,Marlborough PD,,10:55,,,02/11/2019,Call_Log_February_11_2019_to_February_12_2019.pdf,1
,,LARCENY,,Report,Yes,,50 MAIN ST,Marlborough,,,Marlborough PD,,11:09,,,02/11/2019,Call_Log_February_11_2019_to_February_12_2019.pdf,1
,,Sex Offender Registration,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,11:20,,,02/11/2019,Call_Log_February_11_2019_to_February_12_2019.pdf,1
,,ASSIST OTHER AGENCY,,Unfounded,No,,26 WATER ST,Marlborough,,,Marlborough PD,,11:24,,,02/11/2019,Call_Log_February_11_2019_to_February_12_2019.pdf,1
,,Directed Patrol,,Services Rendered- PD,No,,PROSPECT ST,Marlborough,,,Marlborough PD,,11:56,,,02/11/2019,Call_Log_February_11_2019_to_February_12_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,304 SOUTH ST,Marlborough,,,Marlborough PD,,12:16,,,02/11/2019,Call_Log_February_11_2019_to_February_12_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,HUDSON ST @ GIKAS LN,Marlborough,,,Marlborough PD,,12:31,,,02/11/2019,Call_Log_February_11_2019_to_February_12_2019.pdf,1
,,Police Assist,,Services Rendered- PD,No,,496 BOSTON POST ROAD EAST Apt. #A,Marlborough,,,Marlborough PD,,12:39,,,02/11/2019,Call_Log_February_11_2019_to_February_12_2019.pdf,1
,,Police Assist,,Services Rendered- PD,No,,26 WATER ST,Marlborough,,,Marlborough PD,,12:59,,,02/11/2019,Call_Log_February_11_2019_to_February_12_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,58 FRAMINGHAM RD,Marlborough,,,Marlborough PD,,13:30,,,02/11/2019,Call_Log_February_11_2019_to_February_12_2019.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,207 BIGELOW ST,Marlborough,,,Marlborough PD,,13:38,,,02/11/2019,Call_Log_February_11_2019_to_February_12_2019.pdf,2
,,Fraud / Forgery,,Report,Yes,,14 MARTIN ST,Marlborough,,,Marlborough PD,,13:48,,,02/11/2019,Call_Log_February_11_2019_to_February_12_2019.pdf,2
