Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,[MAR 32] 225 CEDAR HILL ST,Marlborough,,,Marlborough PD,,07:02,,,01/13/2022,Call_Log_January_14_2022_to_January_15_2022.pdf,1
,,SUSPICIOUS ACTIVITY,,Report,Yes,,215 FITCHBURG ST,Marlborough,,,Marlborough PD,,08:19,,,01/13/2022,Call_Log_January_14_2022_to_January_15_2022.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,08:29,,,01/13/2022,Call_Log_January_14_2022_to_January_15_2022.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,47 KINDER CIR,Marlborough,,,Marlborough PD,,08:44,,,01/13/2022,Call_Log_January_14_2022_to_January_15_2022.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,GROVE ST,Marlborough,,,Marlborough PD,,09:22,,,01/13/2022,Call_Log_January_14_2022_to_January_15_2022.pdf,1
,,FOUND/LOST PROPERTY,,Report,Yes,,193 BOSTON POST ROAD WEST Apt. #C,Marlborough,,,Marlborough PD,,09:36,,,01/13/2022,Call_Log_January_14_2022_to_January_15_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,170 FOREST ST,Marlborough,,,Marlborough PD,,10:06,,,01/13/2022,Call_Log_January_14_2022_to_January_15_2022.pdf,1
,,Medical,,Medical Assistance Rendered,No,,170 FOREST ST,Marlborough,,,Marlborough PD,,10:06,,,01/13/2022,Call_Log_January_14_2022_to_January_15_2022.pdf,1
,,Medical,,Medical Assistance Rendered,No,,44 QUEENS VIEW RD,Marlborough,,,Marlborough PD,,10:17,,,01/13/2022,Call_Log_January_14_2022_to_January_15_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,44 QUEENS VIEW RD,Marlborough,,,Marlborough PD,,10:18,,,01/13/2022,Call_Log_January_14_2022_to_January_15_2022.pdf,1
,,ASSIST CITIZEN,,Report,Yes,,193 BOSTON POST ROAD WEST Apt. #C,Marlborough,,,Marlborough PD,,11:04,,,01/13/2022,Call_Log_January_14_2022_to_January_15_2022.pdf,1
,,SHOPLIFTING,,Report,Yes,,222 EAST MAIN ST Apt. #A,Marlborough,,,Marlborough PD,,11:16,,,01/13/2022,Call_Log_January_14_2022_to_January_15_2022.pdf,1
