Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,172 COOK LN,Marlborough,,,Marlborough PD,,07:10,,,08/21/2019,Call_Log_August_21_2019_to_August_22_2019.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,57 MECHANIC ST,Marlborough,,,Marlborough PD,,07:22,,,08/21/2019,Call_Log_August_21_2019_to_August_22_2019.pdf,1
,,ASSIST CITIZEN,,Report,Yes,,19 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,07:23,,,08/21/2019,Call_Log_August_21_2019_to_August_22_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,16 UNION ST,Marlborough,,,Marlborough PD,,07:51,,,08/21/2019,Call_Log_August_21_2019_to_August_22_2019.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,CENTRAL ST,Marlborough,,,Marlborough PD,,07:56,,,08/21/2019,Call_Log_August_21_2019_to_August_22_2019.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,66 MECHANIC ST @ 339 LINCOLN ST,Marlborough,,,Marlborough PD,,07:58,,,08/21/2019,Call_Log_August_21_2019_to_August_22_2019.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,406 LINCOLN ST,Marlborough,,,Marlborough PD,,07:59,,,08/21/2019,Call_Log_August_21_2019_to_August_22_2019.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,WINTER ST,Marlborough,,,Marlborough PD,,08:03,,,08/21/2019,Call_Log_August_21_2019_to_August_22_2019.pdf,1
,,VANDALISM,,Report,Yes,,115 CLEARVIEW DR,Marlborough,,,Marlborough PD,,08:58,,,08/21/2019,Call_Log_August_21_2019_to_August_22_2019.pdf,1
,,SERVE WARRANT,,Arrest(s) Made,Yes,19-354-AR,201 BROAD ST,Marlborough,,,Marlborough PD,,09:36,,,08/21/2019,Call_Log_August_21_2019_to_August_22_2019.pdf,1
,,Ambulance Assist,,Report,Yes,,FAMILY APT. BUILDING - 566 LINCOLN ST,Marlborough,,,Marlborough PD,,09:40,,,08/21/2019,Call_Log_August_21_2019_to_August_22_2019.pdf,1
,,Medical,,Medical Assistance Rendered,No,,FAMILY APT. BUILDING - 566 LINCOLN ST,Marlborough,,,Marlborough PD,,09:42,,,08/21/2019,Call_Log_August_21_2019_to_August_22_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,75 SOUTH BOLTON ST,Marlborough,,,Marlborough PD,,09:55,,,08/21/2019,Call_Log_August_21_2019_to_August_22_2019.pdf,1
,,Directed Patrol,,Services Rendered- PD,No,,HILDRETH ST,Marlborough,,,Marlborough PD,,10:00,,,08/21/2019,Call_Log_August_21_2019_to_August_22_2019.pdf,1
,,ASSIST CITIZEN,,Report,Yes,,715 ROBIN HILL ST,Marlborough,,,Marlborough PD,,10:09,,,08/21/2019,Call_Log_August_21_2019_to_August_22_2019.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,10 SUMNER ST,Marlborough,,,Marlborough PD,,10:24,,,08/21/2019,Call_Log_August_21_2019_to_August_22_2019.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,175 AMES ST @ 277 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,10:34,,,08/21/2019,Call_Log_August_21_2019_to_August_22_2019.pdf,1
,,Fraud / Forgery,,Report,Yes,,18 HASTINGS ST,Marlborough,,,Marlborough PD,,10:51,,,08/21/2019,Call_Log_August_21_2019_to_August_22_2019.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,10:57,,,08/21/2019,Call_Log_August_21_2019_to_August_22_2019.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,512 FOREST ST,Marlborough,,,Marlborough PD,,11:22,,,08/21/2019,Call_Log_August_21_2019_to_August_22_2019.pdf,1
,,Medical,,Medical Assistance Rendered,No,,61 WASHINGTON ST,Marlborough,,,Marlborough PD,,11:23,,,08/21/2019,Call_Log_August_21_2019_to_August_22_2019.pdf,2
,,Private Tow,,Private tow,No,,319 EAST MAIN ST,Marlborough,,,Marlborough PD,,11:57,,,08/21/2019,Call_Log_August_21_2019_to_August_22_2019.pdf,2
,,Well being check,,Services Rendered- PD,No,,157 UNION ST,Marlborough,,,Marlborough PD,,12:06,,,08/21/2019,Call_Log_August_21_2019_to_August_22_2019.pdf,2
,,Ambulance Only,,Medical Assistance Rendered,No,,[HUD] ROUTE 495 S,Marlborough,,,Marlborough PD,,12:37,,,08/21/2019,Call_Log_August_21_2019_to_August_22_2019.pdf,2
,,Well being check,,Services Rendered- PD,No,,33 HOWLAND ST,Marlborough,,,Marlborough PD,,12:45,,,08/21/2019,Call_Log_August_21_2019_to_August_22_2019.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,89 GREENWOOD ST @ 4 MIDLAND ST,Marlborough,,,Marlborough PD,,12:46,,,08/21/2019,Call_Log_August_21_2019_to_August_22_2019.pdf,2
