Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,FOUND/LOST PROPERTY,,Report,Yes,,CURTIS AVE,Marlborough,,,Marlborough PD,,07:55,,,08/17/2018,Call_Log_August_17_2018_to_August_20_2018.pdf,1
,,Eratic Operator,,Services Rendered- PD,No,,155 AMES ST,Marlborough,,,Marlborough PD,,08:04,,,08/17/2018,Call_Log_August_17_2018_to_August_20_2018.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:30,,,08/17/2018,Call_Log_August_17_2018_to_August_20_2018.pdf,1
,,SERVE WARRANT,,Services Rendered- PD,No,,157 UNION ST,Marlborough,,,Marlborough PD,,08:30,,,08/17/2018,Call_Log_August_17_2018_to_August_20_2018.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:35,,,08/17/2018,Call_Log_August_17_2018_to_August_20_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,24 ANDREWS RD,Marlborough,,,Marlborough PD,,08:42,,,08/17/2018,Call_Log_August_17_2018_to_August_20_2018.pdf,1
,,ASSAULT,,Report,Yes,,121 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,09:03,,,08/17/2018,Call_Log_August_17_2018_to_August_20_2018.pdf,1
,,FOUND/LOST PROPERTY,,Report,Yes,,21 SETTLERS LN,Marlborough,,,Marlborough PD,,09:14,,,08/17/2018,Call_Log_August_17_2018_to_August_20_2018.pdf,1
,,"BURGLARY, B & E PAST",,Report,Yes,,28 BRIARWOOD LN Apt. #9,Marlborough,,,Marlborough PD,,09:18,,,08/17/2018,Call_Log_August_17_2018_to_August_20_2018.pdf,1
,,DISTURBANCE,,Arrest(s) Made,Yes,,188 MECHANIC ST,Marlborough,,,Marlborough PD,,09:20,,,08/17/2018,Call_Log_August_17_2018_to_August_20_2018.pdf,1
