Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,114 EAST MAIN ST @ 5 LINCOLN ST,Marlborough,,,Marlborough PD,,07:11,,,11/13/2023,Call_Log_November_13_2023_to_November_20_2023.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,64 PLEASANT ST @ 424 LINCOLN ST,Marlborough,,,Marlborough PD,,07:32,,,11/13/2023,Call_Log_November_13_2023_to_November_20_2023.pdf,1
,,Medical,,Transported to Hospital,No,,3 ELM ST,Marlborough,,,Marlborough PD,,07:58,,,11/13/2023,Call_Log_November_13_2023_to_November_20_2023.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,910 BOSTON POST ROAD EAST Apt. #100,Marlborough,,,Marlborough PD,,08:10,,,11/13/2023,Call_Log_November_13_2023_to_November_20_2023.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,201 BOSTON POST ROAD WEST Apt. #401,Marlborough,,,Marlborough PD,,08:38,,,11/13/2023,Call_Log_November_13_2023_to_November_20_2023.pdf,1
,,MOTOR VEHICLE STOP,,Arrest(s) Made,Yes,23-346-AR,174 WEST MAIN ST @ 9 MOUNT PLEASANT ST,Marlborough,,,Marlborough PD,,09:02,,,11/13/2023,Call_Log_November_13_2023_to_November_20_2023.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,09:02,,,11/13/2023,Call_Log_November_13_2023_to_November_20_2023.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,22 BROAD ST,Marlborough,,,Marlborough PD,,09:31,,,11/13/2023,Call_Log_November_13_2023_to_November_20_2023.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,118 HELEN DR,Marlborough,,,Marlborough PD,,09:59,,,11/13/2023,Call_Log_November_13_2023_to_November_20_2023.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,100 PHELPS ST Apt. #19,Marlborough,,,Marlborough PD,,10:11,,,11/13/2023,Call_Log_November_13_2023_to_November_20_2023.pdf,1
