Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Well being check,,Unfounded,No,,PLEASANT ST,Marlborough,,,Marlborough PD,,07:22,,,05/27/2021,Call_Log_May_27_2021_to_June_1_2021.pdf,1
,,Private Tow,,Private tow,No,,3 FARMHOUSE LN,Marlborough,,,Marlborough PD,,08:04,,,05/27/2021,Call_Log_May_27_2021_to_June_1_2021.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,207 LINCOLN ST Apt. #3,Marlborough,,,Marlborough PD,,08:32,,,05/27/2021,Call_Log_May_27_2021_to_June_1_2021.pdf,1
,,Medical,,Services Rendered- FD,No,,397 BOLTON ST Apt. #F1,Marlborough,,,Marlborough PD,,08:38,,,05/27/2021,Call_Log_May_27_2021_to_June_1_2021.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,10 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,08:39,,,05/27/2021,Call_Log_May_27_2021_to_June_1_2021.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,397 BOLTON ST Apt. #F1,Marlborough,,,Marlborough PD,,08:41,,,05/27/2021,Call_Log_May_27_2021_to_June_1_2021.pdf,1
,,Well being check,,Services Rendered- PD,No,,6 SPRINGHILL AVE,Marlborough,,,Marlborough PD,,09:00,,,05/27/2021,Call_Log_May_27_2021_to_June_1_2021.pdf,1
,,Medical,,Transported to Hospital,No,,402 HEMENWAY ST,Marlborough,,,Marlborough PD,,09:21,,,05/27/2021,Call_Log_May_27_2021_to_June_1_2021.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,402 HEMENWAY ST,Marlborough,,,Marlborough PD,,09:22,,,05/27/2021,Call_Log_May_27_2021_to_June_1_2021.pdf,1
,,ASSAULT,,Report,Yes,,47 BRIARWOOD LN Apt. #11,Marlborough,,,Marlborough PD,,09:31,,,05/27/2021,Call_Log_May_27_2021_to_June_1_2021.pdf,1
,,Medical,,Transported to Hospital,No,,47 BRIARWOOD LN Apt. #11,Marlborough,,,Marlborough PD,,09:32,,,05/27/2021,Call_Log_May_27_2021_to_June_1_2021.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,189 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,10:11,,,05/27/2021,Call_Log_May_27_2021_to_June_1_2021.pdf,1
,,DISTURBANCE,,Services Rendered- PD,No,,240 EAST MAIN ST,Marlborough,,,Marlborough PD,,10:14,,,05/27/2021,Call_Log_May_27_2021_to_June_1_2021.pdf,1
,,Medical,,Transported to Hospital,No,,41 HAYDEN ST,Marlborough,,,Marlborough PD,,10:26,,,05/27/2021,Call_Log_May_27_2021_to_June_1_2021.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,41 HAYDEN ST,Marlborough,,,Marlborough PD,,10:27,,,05/27/2021,Call_Log_May_27_2021_to_June_1_2021.pdf,1
,,911 Hangup/Call,,Unfounded,No,,103 MECHANIC ST Apt. #2,Marlborough,,,Marlborough PD,,11:00,,,05/27/2021,Call_Log_May_27_2021_to_June_1_2021.pdf,1
,,Ambulance Only,,Transported to Hospital,No,,[HUD] 4 GLEN RD,Marlborough,,,Marlborough PD,,11:16,,,05/27/2021,Call_Log_May_27_2021_to_June_1_2021.pdf,1
,,Well being check,,Services Rendered- PD,No,,143 ONAMOG ST,Marlborough,,,Marlborough PD,,11:20,,,05/27/2021,Call_Log_May_27_2021_to_June_1_2021.pdf,2
,,"ALARM, HOLD-UP",,Services Rendered- PD,No,,21 AUSTEN WAY,Marlborough,,,Marlborough PD,,11:41,,,05/27/2021,Call_Log_May_27_2021_to_June_1_2021.pdf,2
,,Medical,,Transported to Hospital,No,,240 EAST MAIN ST,Marlborough,,,Marlborough PD,,11:48,,,05/27/2021,Call_Log_May_27_2021_to_June_1_2021.pdf,2
