Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Ambulance Assist,,Services Rendered- PD,No,,2 ELDORADO DR,Marlborough,,,Marlborough PD,,07:21,,,11/21/2022,Call_Log_November_21_2022_to_November_22_2022.pdf,1
,,Medical,,Medical Assistance Rendered,No,,2 ELDORADO DR,Marlborough,,,Marlborough PD,,07:24,,,11/21/2022,Call_Log_November_21_2022_to_November_22_2022.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,46 SAINT IVES WAY,Marlborough,,,Marlborough PD,,07:37,,,11/21/2022,Call_Log_November_21_2022_to_November_22_2022.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,BURGER BAR - 139 LAKESIDE AVE,Marlborough,,,Marlborough PD,,07:54,,,11/21/2022,Call_Log_November_21_2022_to_November_22_2022.pdf,1
,,Fraud / Forgery,,Report,Yes,,69 SUNSHINE DR,Marlborough,,,Marlborough PD,,08:48,,,11/21/2022,Call_Log_November_21_2022_to_November_22_2022.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,09:02,,,11/21/2022,Call_Log_November_21_2022_to_November_22_2022.pdf,1
,,Well being check,,Services Rendered- PD,No,,29 PLEASANT ST Apt. #D4,Marlborough,,,Marlborough PD,,09:04,,,11/21/2022,Call_Log_November_21_2022_to_November_22_2022.pdf,1
,,Medical,,Medical Assistance Rendered,No,,421 BOLTON ST Apt. #102,Marlborough,,,Marlborough PD,,09:06,,,11/21/2022,Call_Log_November_21_2022_to_November_22_2022.pdf,1
,,Medical,,Medical Assistance Rendered,No,,29 PLEASANT ST Apt. #D4,Marlborough,,,Marlborough PD,,09:08,,,11/21/2022,Call_Log_November_21_2022_to_November_22_2022.pdf,1
,,Well being check,,Report,Yes,,1 LAFRENIERE DR @ 524 STEVENS ST,Marlborough,,,Marlborough PD,,09:14,,,11/21/2022,Call_Log_November_21_2022_to_November_22_2022.pdf,1
,,Medical,,Medical Assistance Rendered,No,,447 BOSTON POST ROAD EAST Apt. #39,Marlborough,,,Marlborough PD,,09:34,,,11/21/2022,Call_Log_November_21_2022_to_November_22_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,447 BOSTON POST ROAD EAST Apt. #39,Marlborough,,,Marlborough PD,,09:35,,,11/21/2022,Call_Log_November_21_2022_to_November_22_2022.pdf,1
,,Ambulance Only,,Medical Assistance Rendered,No,,33 WHITTIER RD,Marlborough,,,Marlborough PD,,09:45,,,11/21/2022,Call_Log_November_21_2022_to_November_22_2022.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,09:53,,,11/21/2022,Call_Log_November_21_2022_to_November_22_2022.pdf,1
,,Well being check,,Report,Yes,,109A BROADMEADOW RD Apt. #1,Marlborough,,,Marlborough PD,,10:24,,,11/21/2022,Call_Log_November_21_2022_to_November_22_2022.pdf,1
,,Medical,,Medical Assistance Rendered,No,,87 BRIMSMEAD ST,Marlborough,,,Marlborough PD,,10:31,,,11/21/2022,Call_Log_November_21_2022_to_November_22_2022.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,40 PLEASANT ST,Marlborough,,,Marlborough PD,,10:38,,,11/21/2022,Call_Log_November_21_2022_to_November_22_2022.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,413 LAKESIDE AVE @ 75 FELTON ST,Marlborough,,,Marlborough PD,,10:44,,,11/21/2022,Call_Log_November_21_2022_to_November_22_2022.pdf,1
,,Ambulance Only,,Medical Assistance Rendered,No,,109 BROADMEADOW RD Apt. #A1,Marlborough,,,Marlborough PD,,10:48,,,11/21/2022,Call_Log_November_21_2022_to_November_22_2022.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,303 BOUNDARY ST,Marlborough,,,Marlborough PD,,10:50,,,11/21/2022,Call_Log_November_21_2022_to_November_22_2022.pdf,2
,,Motor vehicle accident I,,Medical Assistance Rendered,No,,225 BOUNDARY ST,Marlborough,,,Marlborough PD,,10:58,,,11/21/2022,Call_Log_November_21_2022_to_November_22_2022.pdf,2
