Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,SERVE SUMMONS,,Services Rendered- PD,No,,16 NORWOOD ST,Marlborough,,,Marlborough PD,,07:02,,,12/20/2018,Call_Log_December_20_2018_to_December_21_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,211 ASH ST,Marlborough,,,Marlborough PD,,07:07,,,12/20/2018,Call_Log_December_20_2018_to_December_21_2018.pdf,1
,,SERVE SUMMONS,,Services Rendered- PD,No,,29 HAYDEN ST,Marlborough,,,Marlborough PD,,07:10,,,12/20/2018,Call_Log_December_20_2018_to_December_21_2018.pdf,1
,,MVA WITH INJURIES,,Report,Yes,,597 PLEASANT ST @ 17 FITCHBURG ST,Marlborough,,,Marlborough PD,,07:24,,,12/20/2018,Call_Log_December_20_2018_to_December_21_2018.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,67 FITCHBURG ST,Marlborough,,,Marlborough PD,,07:39,,,12/20/2018,Call_Log_December_20_2018_to_December_21_2018.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,9 ROYAL CREST DR Apt. #6,Marlborough,,,Marlborough PD,,07:40,,,12/20/2018,Call_Log_December_20_2018_to_December_21_2018.pdf,1
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,NEWTON ST,Marlborough,,,Marlborough PD,,08:37,,,12/20/2018,Call_Log_December_20_2018_to_December_21_2018.pdf,1
,,Drug Offense,,Report,Yes,,31 HIGHLAND ST,Marlborough,,,Marlborough PD,,09:18,,,12/20/2018,Call_Log_December_20_2018_to_December_21_2018.pdf,1
,,Well being check,,Report,Yes,,190 ASH ST,Marlborough,,,Marlborough PD,,09:21,,,12/20/2018,Call_Log_December_20_2018_to_December_21_2018.pdf,1
,,SERVE WARRANT,,Services Rendered- PD,No,,24 CROSS ST Apt. #1,Marlborough,,,Marlborough PD,,09:42,,,12/20/2018,Call_Log_December_20_2018_to_December_21_2018.pdf,1
,,LARCENY,,Report,Yes,,121 PLEASANT ST,Marlborough,,,Marlborough PD,,10:50,,,12/20/2018,Call_Log_December_20_2018_to_December_21_2018.pdf,1
,,ASSAULT,,Report,Yes,,HIGH ST,Marlborough,,,Marlborough PD,,11:17,,,12/20/2018,Call_Log_December_20_2018_to_December_21_2018.pdf,1
,,LARCENY,,Report,Yes,,299 FOREST ST,Marlborough,,,Marlborough PD,,11:31,,,12/20/2018,Call_Log_December_20_2018_to_December_21_2018.pdf,1
,,LARCENY,,Report,Yes,,50 BRIGHAM ST Apt. #H,Marlborough,,,Marlborough PD,,12:01,,,12/20/2018,Call_Log_December_20_2018_to_December_21_2018.pdf,1
,,LARCENY,,Report,Yes,,601 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,12:02,,,12/20/2018,Call_Log_December_20_2018_to_December_21_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,45 BRONTE WAY Apt. #21F,Marlborough,,,Marlborough PD,,12:11,,,12/20/2018,Call_Log_December_20_2018_to_December_21_2018.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,601 DONALD J. LYNCH BLVD Apt. #S214A,Marlborough,,,Marlborough PD,,12:39,,,12/20/2018,Call_Log_December_20_2018_to_December_21_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,14 GREENWOOD ST,Marlborough,,,Marlborough PD,,13:03,,,12/20/2018,Call_Log_December_20_2018_to_December_21_2018.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,175 LAKESIDE AVE,Marlborough,,,Marlborough PD,,13:11,,,12/20/2018,Call_Log_December_20_2018_to_December_21_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,277 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,13:28,,,12/20/2018,Call_Log_December_20_2018_to_December_21_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,420 MAPLE ST Apt. #25,Marlborough,,,Marlborough PD,,13:31,,,12/20/2018,Call_Log_December_20_2018_to_December_21_2018.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,680 FARM RD @ 2 BROADMEADOW RD,Marlborough,,,Marlborough PD,,14:29,,,12/20/2018,Call_Log_December_20_2018_to_December_21_2018.pdf,1
,,SERVED HARASSMENT ORDER,,Services Rendered- PD,No,,7A VERSAILLES ST,Marlborough,,,Marlborough PD,,15:07,,,12/20/2018,Call_Log_December_20_2018_to_December_21_2018.pdf,2
,,ASSAULT,,Report,Yes,,25 UNION ST,Marlborough,,,Marlborough PD,,15:22,,,12/20/2018,Call_Log_December_20_2018_to_December_21_2018.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,195 BOSTON POST ROAD WEST @ 139 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,15:44,,,12/20/2018,Call_Log_December_20_2018_to_December_21_2018.pdf,2
,,Eratic Operator,,Citation/Warning Issued,No,,169 SOUTH ST @ 200 BEACH ST,Marlborough,,,Marlborough PD,,16:15,,,12/20/2018,Call_Log_December_20_2018_to_December_21_2018.pdf,2
,,DISTURBANCE,,Report,Yes,,531 LINCOLN ST,Marlborough,,,Marlborough PD,,16:21,,,12/20/2018,Call_Log_December_20_2018_to_December_21_2018.pdf,2
,,Well being check,,Unfounded,No,,52 ADAMS ST,Marlborough,,,Marlborough PD,,16:36,,,12/20/2018,Call_Log_December_20_2018_to_December_21_2018.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,2 WINDSOR ST,Marlborough,,,Marlborough PD,,16:54,,,12/20/2018,Call_Log_December_20_2018_to_December_21_2018.pdf,2
