Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Ambulance Assist,,Services Rendered- PD,No,,29 PLEASANT ST Apt. #6A,Marlborough,,,Marlborough PD,,08:17,,,03/06/2024,Call_Log_March_6_2024_to_March_7_2024.pdf,1
,,VANDALISM,,Services Rendered- PD,No,,98 ARNOLD STREET EXT,Marlborough,,,Marlborough PD,,08:31,,,03/06/2024,Call_Log_March_6_2024_to_March_7_2024.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:37,,,03/06/2024,Call_Log_March_6_2024_to_March_7_2024.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,532 HOSMER ST,Marlborough,,,Marlborough PD,,08:53,,,03/06/2024,Call_Log_March_6_2024_to_March_7_2024.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,688 BOSTON POST ROAD EAST Apt. #311,Marlborough,,,Marlborough PD,,09:58,,,03/06/2024,Call_Log_March_6_2024_to_March_7_2024.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,451 BOLTON ST,Marlborough,,,Marlborough PD,,10:08,,,03/06/2024,Call_Log_March_6_2024_to_March_7_2024.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,157 UNION ST,Marlborough,,,Marlborough PD,,10:11,,,03/06/2024,Call_Log_March_6_2024_to_March_7_2024.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,71 CHRISTIE WAY Apt. #41G,Marlborough,,,Marlborough PD,,10:22,,,03/06/2024,Call_Log_March_6_2024_to_March_7_2024.pdf,1
,,Well being check,,Services Rendered- PD,No,,70 OAKCREST AVE,Marlborough,,,Marlborough PD,,10:46,,,03/06/2024,Call_Log_March_6_2024_to_March_7_2024.pdf,1
,,ASSIST CITIZEN,,Report,Yes,,17 VERSAILLES ST,Marlborough,,,Marlborough PD,,10:48,,,03/06/2024,Call_Log_March_6_2024_to_March_7_2024.pdf,1
,,SHOPLIFTING,,CRIMINAL COMPLAINT,Yes,,193 BOSTON POST ROAD WEST Apt. #C,Marlborough,,,Marlborough PD,,10:53,,,03/06/2024,Call_Log_March_6_2024_to_March_7_2024.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,520 FARM RD Apt. #120,Marlborough,,,Marlborough PD,,10:59,,,03/06/2024,Call_Log_March_6_2024_to_March_7_2024.pdf,1
,,Well being check,,Services Rendered- PD,No,,460 BOSTON POST ROAD EAST Apt. #B507,Marlborough,,,Marlborough PD,,11:19,,,03/06/2024,Call_Log_March_6_2024_to_March_7_2024.pdf,1
,,Well being check,,Services Rendered- PD,No,,275 WEST MAIN ST Apt. #10,Marlborough,,,Marlborough PD,,12:07,,,03/06/2024,Call_Log_March_6_2024_to_March_7_2024.pdf,1
,,ASSAULT,,Report,Yes,,666 FARM RD,Marlborough,,,Marlborough PD,,12:31,,,03/06/2024,Call_Log_March_6_2024_to_March_7_2024.pdf,1
,,Well being check,,Report,Yes,,21 REDBUD WAY Apt. #1,Marlborough,,,Marlborough PD,,12:49,,,03/06/2024,Call_Log_March_6_2024_to_March_7_2024.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,280 MAIN ST,Marlborough,,,Marlborough PD,,13:13,,,03/06/2024,Call_Log_March_6_2024_to_March_7_2024.pdf,1
,,SOLICITING,,Services Rendered- PD,No,,28 LODI RD,Marlborough,,,Marlborough PD,,13:23,,,03/06/2024,Call_Log_March_6_2024_to_March_7_2024.pdf,1
,,Ambulance Assist,,Report,Yes,,454 PLEASANT ST,Marlborough,,,Marlborough PD,,13:44,,,03/06/2024,Call_Log_March_6_2024_to_March_7_2024.pdf,2
,,Directed Patrol,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,13:58,,,03/06/2024,Call_Log_March_6_2024_to_March_7_2024.pdf,2
,,ASSIST CITIZEN,,Services Rendered- PD,No,,400 MAPLE ST,Marlborough,,,Marlborough PD,,14:26,,,03/06/2024,Call_Log_March_6_2024_to_March_7_2024.pdf,2
,,DISTURBANCE,,Services Rendered- PD,No,,37 HOSMER ST Apt. #4,Marlborough,,,Marlborough PD,,14:47,,,03/06/2024,Call_Log_March_6_2024_to_March_7_2024.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,100 RESULTS WAY,Marlborough,,,Marlborough PD,,14:52,,,03/06/2024,Call_Log_March_6_2024_to_March_7_2024.pdf,2
,,Well being check,,Services Rendered- PD,No,,13 WILSHIRE WAY,Marlborough,,,Marlborough PD,,15:00,,,03/06/2024,Call_Log_March_6_2024_to_March_7_2024.pdf,2
,,"ALARM, BURGLAR",,Services Rendered- PD,No,,18 PIERCE ST,Marlborough,,,Marlborough PD,,15:21,,,03/06/2024,Call_Log_March_6_2024_to_March_7_2024.pdf,2
,,Parking Violation,,Could Not Locate,No,,14 ESSEX ST @ 46 MAPLE ST,Marlborough,,,Marlborough PD,,15:52,,,03/06/2024,Call_Log_March_6_2024_to_March_7_2024.pdf,2
,,Directed Patrol,,Could Not Locate,No,,150 STOW RD @ 12 ROBERT RD,Marlborough,,,Marlborough PD,,16:07,,,03/06/2024,Call_Log_March_6_2024_to_March_7_2024.pdf,2
,,ASSIST CITIZEN,,Services Rendered- PD,No,,890 BOSTON POST ROAD EAST Apt. #1,Marlborough,,,Marlborough PD,,16:08,,,03/06/2024,Call_Log_March_6_2024_to_March_7_2024.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,197 BOSTON POST ROAD WEST Apt. #K1,Marlborough,,,Marlborough PD,,16:23,,,03/06/2024,Call_Log_March_6_2024_to_March_7_2024.pdf,2
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,5444 TIMBERVIEW WAY Apt. #TWR A,Marlborough,,,Marlborough PD,,17:20,,,03/06/2024,Call_Log_March_6_2024_to_March_7_2024.pdf,2
,,DISTURBANCE,,Report,Yes,,169 APEX DR,Marlborough,,,Marlborough PD,,19:01,,,03/06/2024,Call_Log_March_6_2024_to_March_7_2024.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,636 STOW RD,Marlborough,,,Marlborough PD,,19:16,,,03/06/2024,Call_Log_March_6_2024_to_March_7_2024.pdf,2
,,Eratic Operator,,Services Rendered- PD,No,,164 SOUTH ST @ 222 LIBERTY ST,Marlborough,,,Marlborough PD,,19:59,,,03/06/2024,Call_Log_March_6_2024_to_March_7_2024.pdf,2
,,SUSPICIOUS ACTIVITY,,Report,Yes,,21 APEX DR Apt. #C,Marlborough,,,Marlborough PD,,20:09,,,03/06/2024,Call_Log_March_6_2024_to_March_7_2024.pdf,2
