Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,235 HEMENWAY ST @ 277 WILSON ST,Marlborough,,,Marlborough PD,,07:16,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,(MAR 813] POST ROAD PANTRY - 21 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,07:27,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,(MAR 626] MARLBOROUGH HILLS HEALTH CARE - 121 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,08:01,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,1
,,Medical,,Transported to Hospital,No,,121 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,08:02,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,1
,,DISTURBANCE,,Report,Yes,,215 FITCHBURG ST,Marlborough,,,Marlborough PD,,08:08,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,206 BOLTON ST,Marlborough,,,Marlborough PD,,09:14,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,41 BRIGHAM ST,Marlborough,,,Marlborough PD,,09:28,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,74 WAYSIDE INN RD,Marlborough,,,Marlborough PD,,09:44,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,1
,,Medical,,Transported to Hospital,No,,400 HEMENWAY ST Apt. #226,Marlborough,,,Marlborough PD,,10:23,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST Apt. #226,Marlborough,,,Marlborough PD,,10:24,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,1
,,Well being check,,Services Rendered- PD,No,,(MAR 6581] RESIDENCE - 9 GIBBONS ST,Marlborough,,,Marlborough PD,,10:47,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,355 BOLTON ST,Marlborough,,,Marlborough PD,,10:59,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,1
,,Medical,,Transported to Hospital,No,,420 HEMENWAY ST Apt. #152,Marlborough,,,Marlborough PD,,12:11,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,420 HEMENWAY ST Apt. #152,Marlborough,,,Marlborough PD,,12:12,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,1
,,"BURGLARY, B & E PAST",,Report,Yes,,98 WINTER ST,Marlborough,,,Marlborough PD,,13:23,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,1
,,BUILDING CHECK,,Services Rendered- PD,No,,149 DICENZO BLVD,Marlborough,,,Marlborough PD,,13:55,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,(MAR 691] THOMAS ENERGY (OLD LAKESIDE GULF) - 175 LAKESIDE AVE,Marlborough,,,Marlborough PD,,14:01,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,1
,,Motor vehicle accident I,,Services Rendered- FD,No,,25 UNION ST,Marlborough,,,Marlborough PD,,14:20,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Unfounded,No,,25 UNION ST,Marlborough,,,Marlborough PD,,14:20,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,176 BOSTON POST ROAD WEST @ 23 APEX DR,Marlborough,,,Marlborough PD,,14:22,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,1
,,Medical,,Transported to Hospital,No,,240 EAST MAIN ST,Marlborough,,,Marlborough PD,,14:25,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,240 EAST MAIN ST,Marlborough,,,Marlborough PD,,14:25,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,1
,,Private Tow,,Services Rendered- PD,No,,319 EAST MAIN ST,Marlborough,,,Marlborough PD,,14:34,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,2
,,ABANDONED MV,,Services Rendered- PD,No,,(MAR 7215] PARKING GARAGE - COURT ST,Marlborough,,,Marlborough PD,,14:46,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,14:50,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,2
,,Medical Medical Assistance Rende,,,No,,370 HEMENWAY ST Apt. #305,Marlborough,,,Marlborough PD,,15:15,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,(MAR 1255] THE SOUTH MEADOWS - 370 HEMENWAY ST Apt. #305,Marlborough,,,Marlborough PD,,15:19,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,2
,,Directed Patrol,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,15:22,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,2
,,Well being check,,Services Rendered- PD,No,,235 WEST MAIN ST Apt. #3,Marlborough,,,Marlborough PD,,15:25,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,2
,,Well being check,,Report,Yes,,42 NEIL ST,Marlborough,,,Marlborough PD,,15:40,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,2
,,DISABLED MV,,Services Rendered- PD,No,,800 BOLTON ST,Marlborough,,,Marlborough PD,,15:42,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,2
,,Medical,,Transported to Hospital,No,,(MAR 205] CHRISTOPHER HEIGHTS - 99 PLEASANT ST Apt. #326,Marlborough,,,Marlborough PD,,16:15,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,99 PLEASANT ST Apt. #326,Marlborough,,,Marlborough PD,,16:16,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,2
,,DISTURBANCE,,Report,Yes,,15 GIRARD ST,Marlborough,,,Marlborough PD,,16:16,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,2
,,Directed Patrol,,Citation/Warning Issued,No,,632 BOLTON ST,Marlborough,,,Marlborough PD,,16:40,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,2
,,Ambulance Only,,Transported to Hospital,No,,42 NEIL ST,Marlborough,,,Marlborough PD,,17:23,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,2
,,Medical,,Transported to Hospital,No,,154 WEST MAIN ST,Marlborough,,,Marlborough PD,,18:02,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,154 WEST MAIN ST,Marlborough,,,Marlborough PD,,18:03,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,2
,,Private Tow,,Private tow,No,,ROYAL CREST DR,Marlborough,,,Marlborough PD,,18:38,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,2
,,Medical,,Transported to Hospital,No,,(MAR 428] FAIRMONT HOUSE - 90 ONAMOG ST,Marlborough,,,Marlborough PD,,18:42,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,(MAR 1502] TWO FAMILY RESIDENCE - 149 LINCOLN ST,Marlborough,,,Marlborough PD,,18:43,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,2
,,DISTURBANCE,,Report,Yes,,121 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,19:00,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,2
,,"ALARM, BURGLAR",,No Action Required,No,,398 CEDAR HILL ST,Marlborough,,,Marlborough PD,,19:01,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,2
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,2 ROYAL CREST DR Apt. #1,Marlborough,,,Marlborough PD,,19:04,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,2
,,Ambulance Only,,Transported to Hospital,No,,121 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,19:09,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,3
,,Directed Patrol,,Citation/Warning Issued,No,,174 WEST MAIN ST @ 9 MOUNT PLEASANT ST,Marlborough,,,Marlborough PD,,19:20,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,3
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,(MAR 8057] APEX ENTERTAINMENT - 21 APEX DR,Marlborough,,,Marlborough PD,,19:27,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,300 LAKESIDE AVE,Marlborough,,,Marlborough PD,,19:51,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,3
,,Directed Patrol,,Citation/Warning Issued,No,,13 LAKESIDE AVE @ 26 WILLIAMS ST,Marlborough,,,Marlborough PD,,19:58,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,3
,,Medical,,Transported to Hospital,No,,[MAR 451} QUEST DIAGNOSTICS - 200 FOREST ST,Marlborough,,,Marlborough PD,,20:51,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,(MAR 451] QUEST DIAGNOSTICS - 200 FOREST ST,Marlborough,,,Marlborough PD,,20:52,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,58 WASHINGTON ST,Marlborough,,,Marlborough PD,,20:56,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,3
,,Medical,,Transported to Hospital,No,,498 LINCOLN ST,Marlborough,,,Marlborough PD,,21:20,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,3
,,#£=Ambulance Assist,,Report,Yes,,498 LINCOLN ST,Marlborough,,,Marlborough PD,,21:21,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,3
,,ASSIST CITIZEN,,Unfounded,No,,38 MAPLE ST,Marlborough,,,Marlborough PD,,22:01,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,3
,,Medical,,Transported to Hospital,No,,193 BOSTON POST ROAD WEST Apt. #C,Marlborough,,,Marlborough PD,,22:08,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,(MAR 436] HANNAFORD SUPER MARKET - 193 BOSTON POST ROAD WEST Apt. #C,Marlborough,,,Marlborough PD,,22:08,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,350 EAST MAIN ST @ 44 CONCORD RD,Marlborough,,,Marlborough PD,,22:53,,,03/21/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,3
,,DISTURBANCE,,Report,Yes,,78 EAST MAIN ST Apt. #1,Marlborough,,,Marlborough PD,,00:10,,,03/22/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,1 HOSMER ST @ 282 EAST MAIN ST,Marlborough,,,Marlborough PD,,00:41,,,03/22/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,3
,,ASSIST CITIZEN,,Report,Yes,,(MAR 894] ROYAL CREST APARTMENTS - 33 ROYAL CREST DR Apt. #9,Marlborough,,,Marlborough PD,,00:58,,,03/22/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,3
,,DISABLED MV,,No Action Required,No,,339 LINCOLN ST @ 66 MECHANIC ST,Marlborough,,,Marlborough PD,,01:09,,,03/22/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,3
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,769 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,01:34,,,03/22/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,3
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,319 EAST MAIN ST Apt. #A,Marlborough,,,Marlborough PD,,04:31,,,03/22/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,24 BIGELOW ST @ 511 ELM ST,Marlborough,,,Marlborough PD,,05:48,,,03/22/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,3
,,Medical,,Transported to Hospital,No,,22A WASHINGTON CT Apt. #1STFL,Marlborough,,,Marlborough PD,,06:26,,,03/22/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,22A WASHINGTON CT,Marlborough,,,Marlborough PD,,06:27,,,03/22/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,3
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,100 NICKERSON RD,Marlborough,,,Marlborough PD,,06:31,,,03/22/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,4
,,Ambulance Assist,,Services Rendered- PD,No,,267 VEGA RD,Marlborough,,,Marlborough PD,,06:43,,,03/22/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,4
,,Medical,,Transported to Hospital,No,,267 VEGA RD,Marlborough,,,Marlborough PD,,06:43,,,03/22/2019,Call_Log_March_21_2019_to_March_22_2019.pdf,4
