Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Motor vehicle accident I,,Services Rendered- FD,No,,42 ALAN RD,Marlborough,,,Marlborough PD,,08:26,,,06/20/2023,Call_Log_June_20_2023_to_June_27_2023.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,42 ALAN RD,Marlborough,,,Marlborough PD,,08:27,,,06/20/2023,Call_Log_June_20_2023_to_June_27_2023.pdf,1
,,SUSPICIOUS ACTIVITY,,Report,Yes,,[MAR 1102] 630 FOREST ST,Marlborough,,,Marlborough PD,,08:34,,,06/20/2023,Call_Log_June_20_2023_to_June_27_2023.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,08:35,,,06/20/2023,Call_Log_June_20_2023_to_June_27_2023.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:53,,,06/20/2023,Call_Log_June_20_2023_to_June_27_2023.pdf,1
,,Ambulance Only,,Transported to Hospital,No,,121 NORTHBORO ROAD EAST Apt. #319A,Marlborough,,,Marlborough PD,,09:15,,,06/20/2023,Call_Log_June_20_2023_to_June_27_2023.pdf,1
,,Medical,,Transported to Hospital,No,,23 MILDON AVE,Marlborough,,,Marlborough PD,,09:48,,,06/20/2023,Call_Log_June_20_2023_to_June_27_2023.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,23 MILDON AVE,Marlborough,,,Marlborough PD,,09:50,,,06/20/2023,Call_Log_June_20_2023_to_June_27_2023.pdf,1
,,SERVE SUMMONS,,Services Rendered- PD,No,,23 SHAWMUT AVE Apt. #3,Marlborough,,,Marlborough PD,,09:53,,,06/20/2023,Call_Log_June_20_2023_to_June_27_2023.pdf,1
,,Police Assist,,Services Rendered- PD,No,,26 SIDNEY ST,Marlborough,,,Marlborough PD,,10:21,,,06/20/2023,Call_Log_June_20_2023_to_June_27_2023.pdf,1
,,Police Assist,,Services Rendered- PD,No,,25 UNION ST,Marlborough,,,Marlborough PD,,10:31,,,06/20/2023,Call_Log_June_20_2023_to_June_27_2023.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,51 MAIN ST @ 1 EXCHANGE ST,Marlborough,,,Marlborough PD,,10:44,,,06/20/2023,Call_Log_June_20_2023_to_June_27_2023.pdf,1
,,Medical,,Transported to Hospital,No,,18 HASTINGS ST,Marlborough,,,Marlborough PD,,10:47,,,06/20/2023,Call_Log_June_20_2023_to_June_27_2023.pdf,1
,,Fraud / Forgery,,Report,Yes,,53 AHLGREN CIR,Marlborough,,,Marlborough PD,,11:13,,,06/20/2023,Call_Log_June_20_2023_to_June_27_2023.pdf,1
,,Medical,,Transported to Hospital,No,,340 MAPLE ST Apt. #302,Marlborough,,,Marlborough PD,,11:49,,,06/20/2023,Call_Log_June_20_2023_to_June_27_2023.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,340 MAPLE ST Apt. #302,Marlborough,,,Marlborough PD,,11:51,,,06/20/2023,Call_Log_June_20_2023_to_June_27_2023.pdf,1
,,Medical,,Transported to Hospital,No,,99 PLEASANT ST,Marlborough,,,Marlborough PD,,12:13,,,06/20/2023,Call_Log_June_20_2023_to_June_27_2023.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,99 PLEASANT ST,Marlborough,,,Marlborough PD,,12:14,,,06/20/2023,Call_Log_June_20_2023_to_June_27_2023.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,MAIN ST,Marlborough,,,Marlborough PD,,12:27,,,06/20/2023,Call_Log_June_20_2023_to_June_27_2023.pdf,2
,,SERVE WARRANT,,Report,Yes,,25 SCHOFIELD DR,Marlborough,,,Marlborough PD,,12:30,,,06/20/2023,Call_Log_June_20_2023_to_June_27_2023.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,325 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,12:57,,,06/20/2023,Call_Log_June_20_2023_to_June_27_2023.pdf,2
,,Police Assist,,Services Rendered- PD,No,,19 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,13:08,,,06/20/2023,Call_Log_June_20_2023_to_June_27_2023.pdf,2
,,911 Hangup/Call,,Unfounded,No,,GREEN DISTRICT BLVD,Marlborough,,,Marlborough PD,,13:39,,,06/20/2023,Call_Log_June_20_2023_to_June_27_2023.pdf,2
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,447 BOSTON POST ROAD EAST Apt. #11,Marlborough,,,Marlborough PD,,13:47,,,06/20/2023,Call_Log_June_20_2023_to_June_27_2023.pdf,2
,,Medical,,Transported to Hospital,No,,400 BOLTON ST Apt. #105,Marlborough,,,Marlborough PD,,13:48,,,06/20/2023,Call_Log_June_20_2023_to_June_27_2023.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,400 BOLTON ST Apt. #105,Marlborough,,,Marlborough PD,,13:48,,,06/20/2023,Call_Log_June_20_2023_to_June_27_2023.pdf,2
,,MISSING PERSON,,Report,Yes,,37 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,14:03,,,06/20/2023,Call_Log_June_20_2023_to_June_27_2023.pdf,2
,,ASSAULT,,Report,Yes,,25 UNION ST,Marlborough,,,Marlborough PD,,14:29,,,06/20/2023,Call_Log_June_20_2023_to_June_27_2023.pdf,2
,,Eratic Operator,,Citation/Warning Issued,No,,849 BOSTON POST ROAD EAST @ 325 DICENZO BLVD,Marlborough,,,Marlborough PD,,14:40,,,06/20/2023,Call_Log_June_20_2023_to_June_27_2023.pdf,2
,,911 Hangup/Call,,Services Rendered- PD,No,,7 NEIL ST,Marlborough,,,Marlborough PD,,15:00,,,06/20/2023,Call_Log_June_20_2023_to_June_27_2023.pdf,2
,,LARCENY,,Report,Yes,,99 GRANGER BLVD,Marlborough,,,Marlborough PD,,15:15,,,06/20/2023,Call_Log_June_20_2023_to_June_27_2023.pdf,2
,,MOTOR VEHICLE STOP,,Services Rendered- PD,No,,245 EAST MAIN ST @ 11 CURTIS AVE,Marlborough,,,Marlborough PD,,15:22,,,06/20/2023,Call_Log_June_20_2023_to_June_27_2023.pdf,2
,,Trespassing,,Services Rendered- PD,No,,53 RED SPRING RD,Marlborough,,,Marlborough PD,,15:26,,,06/20/2023,Call_Log_June_20_2023_to_June_27_2023.pdf,2
,,Well being check,,Unfounded,No,,75 SOUTH BOLTON ST,Marlborough,,,Marlborough PD,,15:38,,,06/20/2023,Call_Log_June_20_2023_to_June_27_2023.pdf,2
,,Medical,,Services Rendered- FD,No,,400 HEMENWAY ST Apt. #6126,Marlborough,,,Marlborough PD,,15:41,,,06/20/2023,Call_Log_June_20_2023_to_June_27_2023.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,8 COTTING AVE,Marlborough,,,Marlborough PD,,16:56,,,06/20/2023,Call_Log_June_20_2023_to_June_27_2023.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,279 EAST MAIN ST,Marlborough,,,Marlborough PD,,17:35,,,06/20/2023,Call_Log_June_20_2023_to_June_27_2023.pdf,2
