Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,BUILDING CHECK,,Building Checked/Secured,No,,199 FOREST ST,Marlborough,,,Marlborough PD,,07:06,,,04/03/2026,Call_Log_04-03-26_-_04-08-26.pdf,1
,,Private Tow,,Services Rendered- PD,No,,80 REDBUD WAY,Marlborough,,,Marlborough PD,,07:23,,,04/03/2026,Call_Log_04-03-26_-_04-08-26.pdf,1
,,Private Tow,,Services Rendered- PD,No,,141 BROADMEADOW RD Apt. #A/B,Marlborough,,,Marlborough PD,,07:25,,,04/03/2026,Call_Log_04-03-26_-_04-08-26.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,22 BROAD ST Apt. #408,Marlborough,,,Marlborough PD,,07:38,,,04/03/2026,Call_Log_04-03-26_-_04-08-26.pdf,1
,,BUILDING CHECK,,Building Checked/Secured,No,,216 FOREST ST,Marlborough,,,Marlborough PD,,08:46,,,04/03/2026,Call_Log_04-03-26_-_04-08-26.pdf,1
,,ASSIST CITIZEN,,Report,Yes,,29 BRIARWOOD LN Apt. #10,Marlborough,,,Marlborough PD,,08:49,,,04/03/2026,Call_Log_04-03-26_-_04-08-26.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,492 SOUTH ST @ 376 MAPLE ST,Marlborough,,,Marlborough PD,,08:58,,,04/03/2026,Call_Log_04-03-26_-_04-08-26.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,09:05,,,04/03/2026,Call_Log_04-03-26_-_04-08-26.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,NEIL ST,Marlborough,,,Marlborough PD,,09:34,,,04/03/2026,Call_Log_04-03-26_-_04-08-26.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,40 ROYAL CREST DR Apt. #12,Marlborough,,,Marlborough PD,,10:11,,,04/03/2026,Call_Log_04-03-26_-_04-08-26.pdf,1
,,AUTO THEFT,,Services Rendered- PD,No,,181 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,10:14,,,04/03/2026,Call_Log_04-03-26_-_04-08-26.pdf,1
