Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,181 CEDAR HILL ST,Marlborough,,,Marlborough PD,,07:37,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,1
,,Ambulance Assist,,Transported to Hospital,No,,99 PLEASANT ST,Marlborough,,,Marlborough PD,,08:52,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,1
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,13 VIOLETWOOD CIR,Marlborough,,,Marlborough PD,,09:02,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,67 OLD CHARTER RD,Marlborough,,,Marlborough PD,,09:46,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,135 BROADMEADOW RD,Marlborough,,,Marlborough PD,,09:50,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,44 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,10:01,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,1
,,Ambulance Assist,,Transported to Hospital,No,,14 ROYAL CREST DR Apt. #6,Marlborough,,,Marlborough PD,,10:34,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,706 HOSMER ST,Marlborough,,,Marlborough PD,,10:34,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,1
,,Private Tow,,Private tow,No,,63 WEST MAIN ST,Marlborough,,,Marlborough PD,,11:14,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,643 LINCOLN ST @ 169 LAKESIDE AVE,Marlborough,,,Marlborough PD,,11:23,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,1
,,Well being check,,Services Rendered- PD,No,,99 GRANGER BLVD,Marlborough,,,Marlborough PD,,11:37,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,1
,,BUILDING CHECK,,Building Checked/Secured,No,,423 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,11:50,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,1
,,MOTOR VEHICLE STOP,,CRIMINAL COMPLAINT,Yes,,260 WEST MAIN ST,Marlborough,,,Marlborough PD,,11:52,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,1
,,BUILDING CHECK,,Building Checked/Secured,No,,601 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,11:56,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,1
,,BUILDING CHECK,,Building Checked/Secured,No,,2 HIGH ST @ 19 BROWN ST,Marlborough,,,Marlborough PD,,12:16,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,1
,,Ambulance Assist,,Transported to Hospital,No,,447 BOSTON POST ROAD EAST Apt. #26,Marlborough,,,Marlborough PD,,12:52,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,1
,,Ambulance Assist,,Transported to Hospital,No,,402 HEMENWAY ST,Marlborough,,,Marlborough PD,,13:37,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,1
,,DISTURBANCE,,Report,Yes,,121 NORTHBORO ROAD EAST Apt. #130,Marlborough,,,Marlborough PD,,13:44,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,2
,,BUILDING CHECK,,Building Checked/Secured,No,,39 AUSTEN WAY,Marlborough,,,Marlborough PD,,14:08,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,2
,,Private Tow,,Private tow,No,,139 PLEASANT ST,Marlborough,,,Marlborough PD,,14:18,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,2
,,MVA WITH INJURIES,,Report,Yes,,5 CHESTNUT ST @ 104 MECHANIC ST,Marlborough,,,Marlborough PD,,14:29,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,2
,,POLICE INVESTIGATION,,Services Rendered- PD,No,,OLD CHARTER RD,Marlborough,,,Marlborough PD,,14:33,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,2
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,22 BROAD ST Apt. #B4,Marlborough,,,Marlborough PD,,15:42,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,2
,,Well being check,,Services Rendered- PD,No,,123 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,17:01,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,2
,,SERVE WARRANT,,Unfounded,No,,71 CHRISTIE WAY,Marlborough,,,Marlborough PD,,17:08,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,121 NORTHBORO ROAD EAST Apt. #136,Marlborough,,,Marlborough PD,,17:17,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,133 EAST MAIN ST,Marlborough,,,Marlborough PD,,17:33,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,2
,,BUILDING CHECK,,Building Checked/Secured,No,,121 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,17:42,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,2
,,SERVE WARRANT,,No Action Required,No,,750 FARM RD Apt. #132,Marlborough,,,Marlborough PD,,18:15,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,532 FARM RD,Marlborough,,,Marlborough PD,,18:29,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,460 BOSTON POST ROAD EAST Apt. #B507,Marlborough,,,Marlborough PD,,18:31,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,2
,,MOTOR VEHICLE STOP,,Report,Yes,,240 LINCOLN ST @ 75 PROSPECT ST,Marlborough,,,Marlborough PD,,18:37,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,2
,,Eratic Operator,,Services Rendered- PD,No,,680 FARM RD @ 2 BROADMEADOW RD,Marlborough,,,Marlborough PD,,19:51,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,2
,,Suspicious M/V,,Services Rendered- PD,No,,215 FITCHBURG ST,Marlborough,,,Marlborough PD,,20:12,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,2
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,753 FOREST ST Apt. #100,Marlborough,,,Marlborough PD,,20:42,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,2
,,BUILDING CHECK,,Building Checked/Secured,No,,223 EAST MAIN ST,Marlborough,,,Marlborough PD,,20:44,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,2
,,Suspicious M/V,,Services Rendered- PD,No,,20 NEWTON ST,Marlborough,,,Marlborough PD,,21:24,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,3
,,BUILDING CHECK,,Building Checked/Secured,No,,237 CONCORD RD,Marlborough,,,Marlborough PD,,21:26,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,3
,,BUILDING CHECK,,Building Checked/Secured,No,,521 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,21:32,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,3
,,BUILDING CHECK,,Building Checked/Secured,No,,237 CONCORD RD,Marlborough,,,Marlborough PD,,21:43,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,3
,,Suspicious M/V,,Services Rendered- PD,No,,199 LAKESIDE AVE,Marlborough,,,Marlborough PD,,21:50,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,3
,,MOTOR VEHICLE STOP,,Arrest(s) Made,Yes,26-3-AR,174 WEST MAIN ST @ 9 MOUNT PLEASANT ST,Marlborough,,,Marlborough PD,,22:01,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,3
,,Suspicious M/V,,Services Rendered- PD,No,,701 BOLTON ST,Marlborough,,,Marlborough PD,,22:02,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,3
,,Private Tow,,Services Rendered- PD,No,,35 HOSMER ST,Marlborough,,,Marlborough PD,,22:51,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,3
,,Private Tow,,Services Rendered- PD,No,,45 BRONTE WAY,Marlborough,,,Marlborough PD,,23:05,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,3
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,220 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,23:20,,,01/01/2026,Call_Log_01-01-26_-_01-05-26.pdf,3
,,BUILDING CHECK,,Building Checked/Secured,No,,520 FARM RD,Marlborough,,,Marlborough PD,,00:39,,,01/02/2026,Call_Log_01-01-26_-_01-05-26.pdf,3
,,BUILDING CHECK,,Building Checked/Secured,No,,169 BROADMEADOW RD @ 385 PARMENTER ST,Marlborough,,,Marlborough PD,,01:13,,,01/02/2026,Call_Log_01-01-26_-_01-05-26.pdf,3
,,BUILDING CHECK,,Building Checked/Secured,No,,230 EAST MAIN ST Apt. #A,Marlborough,,,Marlborough PD,,01:44,,,01/02/2026,Call_Log_01-01-26_-_01-05-26.pdf,3
,,BUILDING CHECK,,Building Checked/Secured,No,,AIRPORT BLVD,Marlborough,,,Marlborough PD,,02:15,,,01/02/2026,Call_Log_01-01-26_-_01-05-26.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,FAMILY RESIDENTIAL - 40 NEIL ST,Marlborough,,,Marlborough PD,,02:23,,,01/02/2026,Call_Log_01-01-26_-_01-05-26.pdf,3
,,"ALARM, BURGLAR",,Services Rendered- PD,No,,753 FOREST ST Apt. #100,Marlborough,,,Marlborough PD,,04:16,,,01/02/2026,Call_Log_01-01-26_-_01-05-26.pdf,3
,,"ALARM, BURGLAR",,Services Rendered- PD,No,,753 FOREST ST Apt. #100,Marlborough,,,Marlborough PD,,04:41,,,01/02/2026,Call_Log_01-01-26_-_01-05-26.pdf,4
,,Ambulance Assist,,Services Rendered- PD,No,,496 LINCOLN ST,Marlborough,,,Marlborough PD,,05:44,,,01/02/2026,Call_Log_01-01-26_-_01-05-26.pdf,4
,,Ambulance Assist,,Services Rendered- PD,No,,75 FELTON ST,Marlborough,,,Marlborough PD,,06:01,,,01/02/2026,Call_Log_01-01-26_-_01-05-26.pdf,4
,,"ALARM, BURGLAR",,Services Rendered- PD,No,,441 BOLTON ST,Marlborough,,,Marlborough PD,,06:30,,,01/02/2026,Call_Log_01-01-26_-_01-05-26.pdf,4
,,Ambulance Assist,,Services Rendered- PD,No,,121 NORTHBORO ROAD EAST Apt. #308,Marlborough,,,Marlborough PD,,07:47,,,01/02/2026,Call_Log_01-01-26_-_01-05-26.pdf,4
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:29,,,01/02/2026,Call_Log_01-01-26_-_01-05-26.pdf,4
,,BUILDING CHECK,,Building Checked/Secured,No,,520 FARM RD,Marlborough,,,Marlborough PD,,09:08,,,01/02/2026,Call_Log_01-01-26_-_01-05-26.pdf,4
,,Well being check,,Services Rendered- PD,No,,132 LAKESHORE DR,Marlborough,,,Marlborough PD,,09:22,,,01/02/2026,Call_Log_01-01-26_-_01-05-26.pdf,4
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,200 EAST MAIN ST,Marlborough,,,Marlborough PD,,09:26,,,01/02/2026,Call_Log_01-01-26_-_01-05-26.pdf,4
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,[MAR 1911] 388 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,09:48,,,01/02/2026,Call_Log_01-01-26_-_01-05-26.pdf,4
,,Eratic Operator,,Unfounded,No,,343 FOREST ST @ 85 AMES ST,Marlborough,,,Marlborough PD,,09:56,,,01/02/2026,Call_Log_01-01-26_-_01-05-26.pdf,4
,,BUILDING CHECK,,Building Checked/Secured,No,,98 ARNOLD STREET EXT,Marlborough,,,Marlborough PD,,10:36,,,01/02/2026,Call_Log_01-01-26_-_01-05-26.pdf,4
,,Ambulance Assist,,Transported to Hospital,No,,15 KINGS VIEW RD,Marlborough,,,Marlborough PD,,10:52,,,01/02/2026,Call_Log_01-01-26_-_01-05-26.pdf,4
,,Harassment,,Report,Yes,,319 EAST MAIN ST Apt. #L4,Marlborough,,,Marlborough PD,,11:08,,,01/02/2026,Call_Log_01-01-26_-_01-05-26.pdf,4
,,BUILDING CHECK,,Building Checked/Secured,No,,265 LAKESIDE AVE,Marlborough,,,Marlborough PD,,11:09,,,01/02/2026,Call_Log_01-01-26_-_01-05-26.pdf,4
,,Private Tow,,Private tow,No,,110 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,11:29,,,01/02/2026,Call_Log_01-01-26_-_01-05-26.pdf,4
,,BUILDING CHECK,,Building Checked/Secured,No,,130 LIZOTTE DR,Marlborough,,,Marlborough PD,,11:30,,,01/02/2026,Call_Log_01-01-26_-_01-05-26.pdf,4
,,Ambulance Assist,,Services Rendered- PD,No,,4 APTS - 196 WEST MAIN ST Apt. #3,Marlborough,,,Marlborough PD,,11:44,,,01/02/2026,Call_Log_01-01-26_-_01-05-26.pdf,4
,,Private Tow,,Private tow,No,,688 BOSTON POST ROAD EAST Apt. #217,Marlborough,,,Marlborough PD,,11:51,,,01/02/2026,Call_Log_01-01-26_-_01-05-26.pdf,4
,,Private Tow,,Private tow,No,,110 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,12:01,,,01/02/2026,Call_Log_01-01-26_-_01-05-26.pdf,5
,,BUILDING CHECK,,Building Checked/Secured,No,,65 SILVER LEAF WAY,Marlborough,,,Marlborough PD,,12:12,,,01/02/2026,Call_Log_01-01-26_-_01-05-26.pdf,5
,,Private Tow,,Private tow,No,,688 BOSTON POST ROAD EAST Apt. #217,Marlborough,,,Marlborough PD,,12:18,,,01/02/2026,Call_Log_01-01-26_-_01-05-26.pdf,5
,,Private Tow,,Private tow,No,,688 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,12:23,,,01/02/2026,Call_Log_01-01-26_-_01-05-26.pdf,5
,,BUILDING CHECK,,Building Checked/Secured,No,,237 CONCORD RD,Marlborough,,,Marlborough PD,,12:26,,,01/02/2026,Call_Log_01-01-26_-_01-05-26.pdf,5
,,Private Tow,,Private tow,No,,561 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,12:31,,,01/02/2026,Call_Log_01-01-26_-_01-05-26.pdf,5
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,81 GRANGER BLVD,Marlborough,,,Marlborough PD,,12:32,,,01/02/2026,Call_Log_01-01-26_-_01-05-26.pdf,5
