Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,BUILDING CHECK,,Building Checked/Secured,No,,76 BROAD ST,Marlborough,,,Marlborough PD,,07:12,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,1
,,SUSPICIOUS ACTIVITY,,Services,No,,260 EAST MAIN ST,Marlborough,,,Marlborough PD,,07:20,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,1
,,SUSPICIOUS ACTIVITY,,Services,No,,157 UNION ST,Marlborough,,,Marlborough PD,,07:33,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,1
,,Public Assist,,Medical Assistance Rendered,No,,240 MAIN ST Apt. #420,Marlborough,,,Marlborough PD,,08:04,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,1
,,Ambulance Assist,,No Action Required,No,,420 HEMENWAY ST Apt. #269,Marlborough,,,Marlborough PD,,08:08,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,420 HEMENWAY ST Apt. #269,Marlborough,,,Marlborough PD,,08:08,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,160 APEX DR Apt. #F,Marlborough,,,Marlborough PD,,08:19,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,1
,,Well being check,,Services Rendered- PD,No,,29 PLEASANT ST Apt. #B4,Marlborough,,,Marlborough PD,,08:39,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,1
,,Medical,,Services Rendered- FD,No,,29 PLEASANT ST Apt. #B4,Marlborough,,,Marlborough PD,,08:39,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,666 FARM RD,Marlborough,,,Marlborough PD,,08:53,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,421 BOLTON ST,Marlborough,,,Marlborough PD,,09:04,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,421 BOLTON ST,Marlborough,,,Marlborough PD,,09:06,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,145 PLEASANT ST,Marlborough,,,Marlborough PD,,10:26,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,133 EAST MAIN ST @ 5 STEVENS ST,Marlborough,,,Marlborough PD,,12:02,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,1
,,Eratic Operator,,Unfounded,No,,729 FARM RD,Marlborough,,,Marlborough PD,,12:28,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,1
,,MISSING PERSON,,Report,Yes,,51 CHRISTIE WAY Apt. #53M,Marlborough,,,Marlborough PD,,12:38,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,1
,,ASSIST OTHER AGENCY,,Services,No,,19 BRIARWOOD LN,Marlborough,,,Marlborough PD,,12:58,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,1
,,SERVE SUMMONS,,No Action Required,No,,18 BROOK ST Apt. #1,Marlborough,,,Marlborough PD,,12:59,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,2
,,Medical,,Medical Assistance Rendered,No,,53 GULBANKIAN DR,Marlborough,,,Marlborough PD,,13:23,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,87B BROADMEADOW RD Apt. #11,Marlborough,,,Marlborough PD,,13:30,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,SANDINI RD,Marlborough,,,Marlborough PD,,13:31,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,2
,,Medical,,Medical Assistance Rendered,No,,87B BROADMEADOW RD Apt. #11,Marlborough,,,Marlborough PD,,13:31,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,2
,,DISTURBANCE,,Report,Yes,,48 BRIARWOOD LN Apt. #3,Marlborough,,,Marlborough PD,,13:50,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,2
,,Ambulance Only,,Transported to Hospital,No,,48 BRIARWOOD LN Apt. #3,Marlborough,,,Marlborough PD,,14:34,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,2
,,Medical,,Transported to Hospital,No,,65 VICTORIA LN,Marlborough,,,Marlborough PD,,15:11,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,65 VICTORIA LN,Marlborough,,,Marlborough PD,,15:12,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,2
,,ASSIST CITIZEN,,Services Rendered- PD,No,,277 BOSTON POST ROAD WEST Apt. #105,Marlborough,,,Marlborough PD,,16:38,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,2
,,ASSAULT,,Services Rendered- PD,No,,70 EAST MAIN ST,Marlborough,,,Marlborough PD,,16:43,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,2
,,Parking Violation,,Services Rendered- PD,No,,655 FARM RD,Marlborough,,,Marlborough PD,,16:55,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,2
,,911 Hangup/Call,,Services Rendered- PD,No,,35 WEST MAIN ST,Marlborough,,,Marlborough PD,,17:13,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,2
,,Ambulance Only,,Transported to Hospital,No,,[HUD] 23 CHRISTIAN AVE,Marlborough,,,Marlborough PD,,17:15,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,19 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,17:48,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,2
,,Medical,,Transported to Hospital,No,,19 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,17:48,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,2
,,ASSAULT,,Report,Yes,,449 BOSTON POST ROAD EAST Apt. #B6,Marlborough,,,Marlborough PD,,18:00,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,2
,,Medical,,Transported to Hospital,No,,33 BRIARWOOD LN Apt. #9,Marlborough,,,Marlborough PD,,18:18,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,33 BRIARWOOD LN Apt. #9,Marlborough,,,Marlborough PD,,18:20,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,3
,,SUDDEN DEATH,,Report,Yes,,39 NEWTON ST Apt. #11,Marlborough,,,Marlborough PD,,18:50,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,3
,,SUSPICIOUS ACTIVITY,,Unfounded,No,,57 ORCHARD ST,Marlborough,,,Marlborough PD,,19:00,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,3
,,Medical,,Transported to Hospital,No,,44 CHESTNUT ST,Marlborough,,,Marlborough PD,,19:02,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,44 CHESTNUT ST Apt. #A,Marlborough,,,Marlborough PD,,19:03,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,3
,,Medical,,Services Rendered- FD,No,,39 NEWTON ST Apt. #11,Marlborough,,,Marlborough PD,,19:05,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,3
,,FOUND/LOST PROPERTY,,Report,Yes,,WESTERN VIEW DR,Marlborough,,,Marlborough PD,,19:47,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,3
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,230 EAST MAIN ST Apt. #B,Marlborough,,,Marlborough PD,,19:59,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,3
,,ASSIST CITIZEN,,Services Rendered- PD,No,,SCIENCE CORP. - 170 LOCKE DR,Marlborough,,,Marlborough PD,,20:11,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,3
,,SUSPICIOUS ACTIVITY,,Arrest(s) Made,Yes,20-276-AR,57 ORCHARD ST,Marlborough,,,Marlborough PD,,20:11,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,3
,,Harassment,,Services Rendered- PD,No,,450 BOSTON POST ROAD EAST Apt. #A,Marlborough,,,Marlborough PD,,20:40,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,3
,,Suspicious M/V,,Unfounded,No,,84 BERLIN RD @ 17 DALTON RD,Marlborough,,,Marlborough PD,,20:54,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,3
,,DISTURBANCE,,Report,Yes,,29 ORCHARD ST Apt. #1,Marlborough,,,Marlborough PD,,21:23,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,3
,,Parking Violation,,Services Rendered- PD,No,,73 WASHINGTON ST,Marlborough,,,Marlborough PD,,21:36,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,3
,,Trespassing,,Unfounded,No,,22 BROAD ST,Marlborough,,,Marlborough PD,,21:52,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,700 NICKERSON RD,Marlborough,,,Marlborough PD,,22:03,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,4
,,SUSPICIOUS ACTIVITY,,Unfounded,No,,264 EAST MAIN ST Apt. #A,Marlborough,,,Marlborough PD,,22:10,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,4
,,DISABLED MV,,Services Rendered- PD,No,,26 WILLIAMS ST @ 5 GLEASON ST,Marlborough,,,Marlborough PD,,22:18,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,4
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,215 SIMARANO DR,Marlborough,,,Marlborough PD,,22:36,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,4
,,Suspicious M/V,,Unfounded,No,,57 ORCHARD ST,Marlborough,,,Marlborough PD,,23:32,,,07/31/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,4
,,SUDDEN DEATH,,Report,Yes,,38 MAPLE ST Apt. #11,Marlborough,,,Marlborough PD,,00:22,,,08/01/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,4
,,Medical,,Services Rendered- FD,No,,38 MAPLE ST Apt. #11,Marlborough,,,Marlborough PD,,00:37,,,08/01/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,4
,,Medical,,Transported to Hospital,No,,466 LINCOLN ST @ 60 GIBBON ST,Marlborough,,,Marlborough PD,,01:20,,,08/01/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,4
,,Ambulance Assist,,Services Rendered- PD,No,,466 LINCOLN ST @ 60 GIBBON ST,Marlborough,,,Marlborough PD,,01:20,,,08/01/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,4
,,MOTOR VEHICLE STOP,,Services,No,,LAKESIDE AVE,Marlborough,,,Marlborough PD,,02:29,,,08/01/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,4
,,Medical,,Transported to Hospital,No,,212 MECHANIC ST,Marlborough,,,Marlborough PD,,03:58,,,08/01/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,4
,,Ambulance Assist,,Services Rendered- PD,No,,212 MECHANIC ST,Marlborough,,,Marlborough PD,,04:02,,,08/01/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,4
,,Medical,,Transported to Hospital,No,,35 WHISPERING BROOK RD,Marlborough,,,Marlborough PD,,06:38,,,08/01/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,4
,,Ambulance Assist,,Services Rendered- PD,No,,37 WHISPERING BROOK RD,Marlborough,,,Marlborough PD,,06:40,,,08/01/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,4
,,"ALARM, BURGLAR",,Services Rendered- PD,No,,138 BARTLETT ST,Marlborough,,,Marlborough PD,,06:41,,,08/01/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,4
,,911 Hangup/Call,,Services Rendered- PD,No,,464 LINCOLN ST Apt. #2,Marlborough,,,Marlborough PD,,07:31,,,08/01/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,4
,,"ALARM, BURGLAR",,No Action Required,No,,200 CONCORD RD,Marlborough,,,Marlborough PD,,07:35,,,08/01/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,4
,,Medical,,Services Rendered- FD,No,,240 MAIN ST Apt. #420,Marlborough,,,Marlborough PD,,08:01,,,08/01/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,5
,,MVA PROPERTY DAMAGE ONLY,,Services,No,,237 CONCORD RD,Marlborough,,,Marlborough PD,,08:04,,,08/01/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,5
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,319 EAST MAIN ST,Marlborough,,,Marlborough PD,,08:17,,,08/01/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,5
,,Medical,,Services Rendered- FD,No,,7305 TIMBERVIEW WAY,Marlborough,,,Marlborough PD,,09:07,,,08/01/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,5
,,Ambulance Assist,,Services Rendered- PD,No,,7305 TIMBERVIEW WAY,Marlborough,,,Marlborough PD,,09:07,,,08/01/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,5
,,911 Hangup/Call,,Building Checked/Secured,No,,99 PLEASANT ST,Marlborough,,,Marlborough PD,,09:25,,,08/01/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,5
,,DISABLED MV,,Unfounded,No,,264 EAST MAIN ST Apt. #A,Marlborough,,,Marlborough PD,,09:53,,,08/01/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,5
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,50 D'ANGELO DR Apt. #6,Marlborough,,,Marlborough PD,,10:06,,,08/01/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,5
,,ASSIST OTHER AGENCY,,Report,Yes,,ROUTE 290 WESTBOUND,Marlborough,,,Marlborough PD,,12:37,,,08/01/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,5
,,ASSAULT,,Services Rendered- PD,No,,48 BRIARWOOD LN,Marlborough,,,Marlborough PD,,13:01,,,08/01/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,5
,,DISABLED MV,,Services Rendered- PD,No,,ROUTE 290 CONNECTOR,Marlborough,,,Marlborough PD,,13:11,,,08/01/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,5
,,DISTURBANCE,,Report,Yes,,29 PLEASANT ST Apt. #A2,Marlborough,,,Marlborough PD,,13:14,,,08/01/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,5
,,Medical,,Services Rendered- FD,No,,601 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,13:19,,,08/01/2020,Call_Log_July_31_2020_to_August_3_2020.pdf,5
