Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MVA PROPERTY DAMAGE ONLY,,Services,No,,349 EAST MAIN ST,Marlborough,,,Marlborough PD,,07:04,,,03/02/2020,Call_Log_March_2_2020_to_March_3_2020.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,31 MAIN ST,Marlborough,,,Marlborough PD,,07:17,,,03/02/2020,Call_Log_March_2_2020_to_March_3_2020.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,28 UNION ST,Marlborough,,,Marlborough PD,,08:10,,,03/02/2020,Call_Log_March_2_2020_to_March_3_2020.pdf,1
,,ASSIST OTHER AGENCY,,No Action,No,,157 UNION ST,Marlborough,,,Marlborough PD,,08:13,,,03/02/2020,Call_Log_March_2_2020_to_March_3_2020.pdf,1
,,SUSPICIOUS ACTIVITY,,Report,Yes,,1 SHERMAN ST,Marlborough,,,Marlborough PD,,08:35,,,03/02/2020,Call_Log_March_2_2020_to_March_3_2020.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:40,,,03/02/2020,Call_Log_March_2_2020_to_March_3_2020.pdf,1
,,Medical,,Transported to Hospital,No,,65 OAKCREST AVE,Marlborough,,,Marlborough PD,,08:50,,,03/02/2020,Call_Log_March_2_2020_to_March_3_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,65 OAKCREST AVE,Marlborough,,,Marlborough PD,,08:50,,,03/02/2020,Call_Log_March_2_2020_to_March_3_2020.pdf,1
,,Medical,,Transported to Hospital,No,,400 HEMENWAY ST,Marlborough,,,Marlborough PD,,08:55,,,03/02/2020,Call_Log_March_2_2020_to_March_3_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST,Marlborough,,,Marlborough PD,,08:57,,,03/02/2020,Call_Log_March_2_2020_to_March_3_2020.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Services,No,,270 LAKESIDE AVE,Marlborough,,,Marlborough PD,,09:01,,,03/02/2020,Call_Log_March_2_2020_to_March_3_2020.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,75 BEACH ST,Marlborough,,,Marlborough PD,,09:12,,,03/02/2020,Call_Log_March_2_2020_to_March_3_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,18 VILLAGE DR,Marlborough,,,Marlborough PD,,09:43,,,03/02/2020,Call_Log_March_2_2020_to_March_3_2020.pdf,1
,,Medical,,Transported to Hospital,No,,18 VILLAGE DR,Marlborough,,,Marlborough PD,,09:44,,,03/02/2020,Call_Log_March_2_2020_to_March_3_2020.pdf,1
,,ASSIST OTHER AGENCY,,Services,No,,450 BOSTON POST ROAD EAST Apt. #A411,Marlborough,,,Marlborough PD,,10:12,,,03/02/2020,Call_Log_March_2_2020_to_March_3_2020.pdf,1
,,LARCENY,,Report,Yes,,21 BENJAMIN RD,Marlborough,,,Marlborough PD,,10:19,,,03/02/2020,Call_Log_March_2_2020_to_March_3_2020.pdf,1
,,MOTOR VEHICLE STOP,,CRIMINAL,No,,421 BOLTON ST,Marlborough,,,Marlborough PD,,10:35,,,03/02/2020,Call_Log_March_2_2020_to_March_3_2020.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,378 LINCOLN ST Apt. #7,Marlborough,,,Marlborough PD,,11:17,,,03/02/2020,Call_Log_March_2_2020_to_March_3_2020.pdf,2
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,11:23,,,03/02/2020,Call_Log_March_2_2020_to_March_3_2020.pdf,2
,,Medical,,Transported to Hospital,No,,525 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,11:48,,,03/02/2020,Call_Log_March_2_2020_to_March_3_2020.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,525 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,11:48,,,03/02/2020,Call_Log_March_2_2020_to_March_3_2020.pdf,2
,,"ALARM, HOLD-UP",,Building Checked/Secured,No,,223 EAST MAIN ST,Marlborough,,,Marlborough PD,,11:58,,,03/02/2020,Call_Log_March_2_2020_to_March_3_2020.pdf,2
,,Fraud / Forgery,,Report,Yes,,91 MAPLEWOOD AVE Apt. #2,Marlborough,,,Marlborough PD,,12:02,,,03/02/2020,Call_Log_March_2_2020_to_March_3_2020.pdf,2
,,Suspicious M/V,,Services Rendered- PD,No,,LIZOTTE DR,Marlborough,,,Marlborough PD,,12:31,,,03/02/2020,Call_Log_March_2_2020_to_March_3_2020.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,86 WEST MAIN ST @ 11 ORCHARD ST,Marlborough,,,Marlborough PD,,12:38,,,03/02/2020,Call_Log_March_2_2020_to_March_3_2020.pdf,2
