Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Parking Violation,,Services Rendered- PD,No,,MONUMENT AVE,Marlborough,,,Marlborough PD,,08:13,,,01/29/2022,Call_Log_January_29_2022_to_January_31_2022.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,2 BOSTON POST ROAD EAST @ 44 CONCORD RD,Marlborough,,,Marlborough PD,,09:06,,,01/29/2022,Call_Log_January_29_2022_to_January_31_2022.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,760 FARM RD @ 46 ELDORADO DR,Marlborough,,,Marlborough PD,,09:33,,,01/29/2022,Call_Log_January_29_2022_to_January_31_2022.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,264 FRAMINGHAM RD @ 4 FARM RD,Marlborough,,,Marlborough PD,,09:37,,,01/29/2022,Call_Log_January_29_2022_to_January_31_2022.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,2 ADAMS ST @ 125 NEWTON ST,Marlborough,,,Marlborough PD,,09:53,,,01/29/2022,Call_Log_January_29_2022_to_January_31_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,16 ETHEL AVE,Marlborough,,,Marlborough PD,,10:18,,,01/29/2022,Call_Log_January_29_2022_to_January_31_2022.pdf,1
,,Medical,,Medical Assistance Rendered,No,,16 ETHEL AVE,Marlborough,,,Marlborough PD,,10:19,,,01/29/2022,Call_Log_January_29_2022_to_January_31_2022.pdf,1
,,Eratic Operator,,Unfounded,No,,123 WEST MAIN ST @ 5 PLEASANT ST,Marlborough,,,Marlborough PD,,10:53,,,01/29/2022,Call_Log_January_29_2022_to_January_31_2022.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,214 WEST MAIN ST @ 9 BROAD ST,Marlborough,,,Marlborough PD,,11:34,,,01/29/2022,Call_Log_January_29_2022_to_January_31_2022.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,25 BROAD ST,Marlborough,,,Marlborough PD,,11:44,,,01/29/2022,Call_Log_January_29_2022_to_January_31_2022.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,140 LOCKE DR Apt. #A,Marlborough,,,Marlborough PD,,11:55,,,01/29/2022,Call_Log_January_29_2022_to_January_31_2022.pdf,1
,,Medical,,Medical Assistance Rendered,No,,24 CROSS ST,Marlborough,,,Marlborough PD,,12:46,,,01/29/2022,Call_Log_January_29_2022_to_January_31_2022.pdf,1
,,Medical,,Medical Assistance Rendered,No,,121 NORTHBORO ROAD EAST Apt. #138,Marlborough,,,Marlborough PD,,12:54,,,01/29/2022,Call_Log_January_29_2022_to_January_31_2022.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,MAIN ST,Marlborough,,,Marlborough PD,,12:58,,,01/29/2022,Call_Log_January_29_2022_to_January_31_2022.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,157 UNION ST,Marlborough,,,Marlborough PD,,13:05,,,01/29/2022,Call_Log_January_29_2022_to_January_31_2022.pdf,1
