Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,SERVE SUMMONS,,Services Rendered- PD,No,,28 HOLLY HILL LN,Marlborough,,,Marlborough PD,,07:06,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,19 SOUTH ST @ 22 EMMETT ST,Marlborough,,,Marlborough PD,,07:22,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,NICKERSON RD - AMES ST,Marlborough,,,Marlborough PD,,07:39,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,1
,,SERVE SUMMONS,,Services Rendered- PD,No,,271 FARM RD,Marlborough,,,Marlborough PD,,07:45,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,WEST MAIN ST @ GRANGER BLVD,Marlborough,,,Marlborough PD,,08:31,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,11A FLORENCE ST,Marlborough,,,Marlborough PD,,08:36,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,1
,,BUILDING CHECK,,Report,Yes,,215 FITCHBURG ST,Marlborough,,,Marlborough PD,,09:00,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,20 FRONT ST,Marlborough,,,Marlborough PD,,09:28,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,1
,,Animal Complaint,,Services Rendered- PD,No,,315 HOSMER ST,Marlborough,,,Marlborough PD,,10:19,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,671 ROBIN HILL ST,Marlborough,,,Marlborough PD,,10:46,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,1
,,ASSIST CITIZEN,,Unfounded,No,,460 BOSTON POST ROAD EAST Apt. #B,Marlborough,,,Marlborough PD,,10:49,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,200 FARM RD,Marlborough,,,Marlborough PD,,10:53,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,75 FELTON ST Apt. #309,Marlborough,,,Marlborough PD,,10:57,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,377 SIMARANO DR,Marlborough,,,Marlborough PD,,11:07,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,197 UNION ST,Marlborough,,,Marlborough PD,,11:26,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,1
,,DISTURBANCE,,Report,Yes,,182 CHESTNUT ST Apt. #1,Marlborough,,,Marlborough PD,,11:28,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,200 HOSMER ST,Marlborough,,,Marlborough PD,,11:33,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,11:51,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,1
,,ASSAULT,,Report,Yes,,85 SAWIN ST,Marlborough,,,Marlborough PD,,12:05,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,1
,,FOUND/LOST PROPERTY,,Report,Yes,,401 ELM ST,Marlborough,,,Marlborough PD,,12:53,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,800 PLEASANT ST,Marlborough,,,Marlborough PD,,12:55,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,1
,,ASSAULT,,Report,Yes,,32 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,13:00,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,800 PLEASANT ST,Marlborough,,,Marlborough PD,,13:04,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,23 PHELPS ST,Marlborough,,,Marlborough PD,,13:53,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,BROOK ST,Marlborough,,,Marlborough PD,,14:18,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,2
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,417 SOUTH ST,Marlborough,,,Marlborough PD,,14:30,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,17 EAST MAIN ST,Marlborough,,,Marlborough PD,,14:56,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,187 MAIN ST,Marlborough,,,Marlborough PD,,15:10,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,2
,,Well being check,,Services Rendered- PD,No,,688 BOSTON POST ROAD EAST Apt. #301,Marlborough,,,Marlborough PD,,15:51,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,2
,,ASSIST CITIZEN,,Services Rendered- PD,No,,83 GULBANKIAN DR,Marlborough,,,Marlborough PD,,16:16,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,2
,,Directed Patrol,,Citation/Warning Issued,No,,546 SUDBURY ST @ 1 STONE HILL RD,Marlborough,,,Marlborough PD,,16:31,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,2
,,ASSIST CITIZEN,,Services Rendered- PD,No,,369 BERLIN RD,Marlborough,,,Marlborough PD,,16:40,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,2
,,Well being check,,Services Rendered- PD,No,,450 BOSTON POST ROAD EAST Apt. #A701,Marlborough,,,Marlborough PD,,16:43,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,2
,,Fraud / Forgery,,Report,Yes,,216 BROAD ST,Marlborough,,,Marlborough PD,,16:53,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,2
,,HARASSMENT ORDER VIOLATION,,Report,Yes,,147 MAIN ST,Marlborough,,,Marlborough PD,,17:03,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,2
,,Suspicious M/V,,Unfounded,No,,121 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,17:15,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,2
,,911 Hangup/Call,,Services Rendered- PD,No,,601 DONALD J. LYNCH BLVD Apt. #S151,Marlborough,,,Marlborough PD,,17:21,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,2
,,DISABLED MV,,Services Rendered- PD,No,,64 PLEASANT ST @ 424 LINCOLN ST,Marlborough,,,Marlborough PD,,17:32,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,2
,,DISTURBANCE,,Report,Yes,,35 RINGOLD ST,Marlborough,,,Marlborough PD,,17:34,,,02/09/2018,Call_Log_February_9_2018_to_February_12_2018.pdf,2
