Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Private Tow,,Private tow,No,,450 BOSTON POST ROAD EAST Apt. #A,Marlborough,,,Marlborough PD,,08:14,,,04/13/2026,Call_Log_04-13-26_-_04-15-26.pdf,1
,,Directed Patrol,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,08:17,,,04/13/2026,Call_Log_04-13-26_-_04-15-26.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:31,,,04/13/2026,Call_Log_04-13-26_-_04-15-26.pdf,1
,,BUILDING CHECK,,Building Checked/Secured,No,,219 FOREST ST,Marlborough,,,Marlborough PD,,08:44,,,04/13/2026,Call_Log_04-13-26_-_04-15-26.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:44,,,04/13/2026,Call_Log_04-13-26_-_04-15-26.pdf,1
,,AUTO THEFT,,Report,Yes,,38 FAIRMOUNT ST Apt. #1,Marlborough,,,Marlborough PD,,09:05,,,04/13/2026,Call_Log_04-13-26_-_04-15-26.pdf,1
,,BUILDING CHECK,,Services Rendered- PD,No,,20 NEWTON ST,Marlborough,,,Marlborough PD,,09:30,,,04/13/2026,Call_Log_04-13-26_-_04-15-26.pdf,1
,,POLICE INVESTIGATION,,Services Rendered- PD,No,,496 LINCOLN ST,Marlborough,,,Marlborough PD,,09:45,,,04/13/2026,Call_Log_04-13-26_-_04-15-26.pdf,1
,,Police Assist,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,10:12,,,04/13/2026,Call_Log_04-13-26_-_04-15-26.pdf,1
,,BUILDING CHECK,,Building Checked/Secured,No,,201 FOREST ST,Marlborough,,,Marlborough PD,,10:23,,,04/13/2026,Call_Log_04-13-26_-_04-15-26.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,145 PLEASANT ST Apt. #A204,Marlborough,,,Marlborough PD,,10:25,,,04/13/2026,Call_Log_04-13-26_-_04-15-26.pdf,1
,,POLICE INVESTIGATION,,Services Rendered- PD,No,,400 HEMENWAY ST,Marlborough,,,Marlborough PD,,10:29,,,04/13/2026,Call_Log_04-13-26_-_04-15-26.pdf,1
