Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,SUSPICIOUS ACTIVITY,,Services,No,,10 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,08:14,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,08:15,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,1
,,"ALARM, BURGLAR",,Citation/Warning Issued,No,,190 EAST MAIN ST,Marlborough,,,Marlborough PD,,08:20,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,1 HOSMER ST @ 282 EAST MAIN ST,Marlborough,,,Marlborough PD,,08:21,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:24,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,99 MOUNT PLEASANT ST,Marlborough,,,Marlborough PD,,08:26,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:36,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,1
,,DISTURBANCE,,Arrest(s) Made,Yes,,3 MUNROE AVE,Marlborough,,,Marlborough PD,,08:44,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST Apt. #265,Marlborough,,,Marlborough PD,,09:23,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,400 HEMENWAY ST Apt. #265,Marlborough,,,Marlborough PD,,09:24,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,757 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,09:30,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,757 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,09:31,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,1
,,Fraud / Forgery,,Report,Yes,,15 CETRINA DR,Marlborough,,,Marlborough PD,,09:34,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,25 PETERS AVE,Marlborough,,,Marlborough PD,,09:49,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,25 PETERS AVE,Marlborough,,,Marlborough PD,,09:50,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,1
,,ASSIST OTHER AGENCY,,Services,No,,199 LAKESIDE AVE,Marlborough,,,Marlborough PD,,10:17,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,1
,,ABANDONED MV,,Could Not Locate,No,,FRONT ST,Marlborough,,,Marlborough PD,,10:23,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,1
,,Parking Violation,,Could Not Locate,No,,MILL STREET CENTRAL,Marlborough,,,Marlborough PD,,10:35,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,2
,,Parking Violation,,Could Not Locate,No,,LAKESIDE AVE,Marlborough,,,Marlborough PD,,10:41,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,2
,,Well being check,,Services Rendered- PD,No,,87 MAIN ST,Marlborough,,,Marlborough PD,,11:06,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,2
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,11:25,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,2
,,MOTOR VEHICLE STOP,,Services,No,,455 BOSTON POST ROAD WEST @ 475 NORTHBORO ROAD WEST,Marlborough,,,Marlborough PD,,11:34,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,2
,,ASSIST OTHER AGENCY,,Services,No,,6 WITHERBEE TER,Marlborough,,,Marlborough PD,,11:42,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,2
,,"Fire, Structure",,Services Rendered- FD,No,,6 WITHERBEE TER,Marlborough,,,Marlborough PD,,11:42,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,99 PLEASANT ST Apt. #121,Marlborough,,,Marlborough PD,,11:48,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,2
,,Medical,,Medical Assistance Rendered,No,,99 PLEASANT ST Apt. #121,Marlborough,,,Marlborough PD,,11:49,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,2
,,Suspicious M/V,,Services Rendered- PD,No,,10 SUMNER ST,Marlborough,,,Marlborough PD,,11:59,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,2
,,Fraud / Forgery,,Services Rendered- PD,No,,114 WOODRIDGE RD,Marlborough,,,Marlborough PD,,12:12,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,2
,,DISABLED MV,,Services Rendered- PD,No,,245 EAST MAIN ST @ 11 CURTIS AVE,Marlborough,,,Marlborough PD,,12:26,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,2
,,DISTURBANCE,,Report,Yes,,34 BRIARWOOD LN Apt. #12,Marlborough,,,Marlborough PD,,12:42,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,2
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,56 FLORENCE ST,Marlborough,,,Marlborough PD,,12:44,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,2
,,Medical,,Medical Assistance Rendered,No,,67 SONIA DR,Marlborough,,,Marlborough PD,,12:55,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,2
,,ASSIST CITIZEN,,Services Rendered- PD,No,,4 EMMETT ST,Marlborough,,,Marlborough PD,,13:17,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,601 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,13:41,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,2
,,Medical,,Services Rendered- FD,No,,573 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,13:44,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,3
,,Medical,,Medical Assistance Rendered,No,,135 BROADMEADOW RD Apt. #A11,Marlborough,,,Marlborough PD,,13:46,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,3
,,ASSIST CITIZEN,,Services Rendered- PD,No,,105 LODI RD,Marlborough,,,Marlborough PD,,13:47,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,3
,,Medical,,Medical Assistance Rendered,No,,601 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,14:10,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,601 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,14:11,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,3
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,14:12,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,3
,,Harassment,,Report,Yes,,19 BARTLETT ST,Marlborough,,,Marlborough PD,,14:26,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,3
,,Fraud / Forgery,,Report,Yes,,164 EDINBORO ST,Marlborough,,,Marlborough PD,,14:35,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,3
,,Fraud / Forgery,,Report,Yes,,285 HEMENWAY ST,Marlborough,,,Marlborough PD,,14:51,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,3
,,Medical,,Transported to Hospital,No,,123 BEACH ST,Marlborough,,,Marlborough PD,,15:07,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,123 BEACH ST,Marlborough,,,Marlborough PD,,15:07,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,3
,,Ambulance Only,,Medical Assistance Rendered,No,,ROUTE 495 S/NORTH OF 290,Marlborough,,,Marlborough PD,,15:10,,,10/02/2020,Call_Log_October_2_2020_to_October_5_2020.pdf,3
