Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,157 UNION ST,Marlborough,,,Marlborough PD,,07:02,,,11/08/2018,Call_Log_November_8_2018_to_November_9_2018.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,431 BOLTON ST,Marlborough,,,Marlborough PD,,07:13,,,11/08/2018,Call_Log_November_8_2018_to_November_9_2018.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,739 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,07:51,,,11/08/2018,Call_Log_November_8_2018_to_November_9_2018.pdf,1
,,"ALARM, BURGLAR",,No Action Required,No,,"362 ELM ST Apt. #4,5,6",Marlborough,,,Marlborough PD,,08:20,,,11/08/2018,Call_Log_November_8_2018_to_November_9_2018.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:38,,,11/08/2018,Call_Log_November_8_2018_to_November_9_2018.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,197 BOSTON POST ROAD WEST Apt. #L,Marlborough,,,Marlborough PD,,09:01,,,11/08/2018,Call_Log_November_8_2018_to_November_9_2018.pdf,1
,,Parking Violation,,Citation/Warning Issued,No,,145 PLEASANT ST,Marlborough,,,Marlborough PD,,09:24,,,11/08/2018,Call_Log_November_8_2018_to_November_9_2018.pdf,1
,,"ALARM, BURGLAR",,No Action Required,No,,601 DONALD J. LYNCH BLVD Apt. #N133,Marlborough,,,Marlborough PD,,09:30,,,11/08/2018,Call_Log_November_8_2018_to_November_9_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,99 PLEASANT ST Apt. #204,Marlborough,,,Marlborough PD,,09:40,,,11/08/2018,Call_Log_November_8_2018_to_November_9_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,551 SUDBURY ST @ 786 HEMENWAY ST,Marlborough,,,Marlborough PD,,09:52,,,11/08/2018,Call_Log_November_8_2018_to_November_9_2018.pdf,1
,,911 Hangup/Call,,Unfounded,No,,293 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,10:19,,,11/08/2018,Call_Log_November_8_2018_to_November_9_2018.pdf,1
,,DISTURBANCE,,Report,Yes,,57 ORCHARD ST,Marlborough,,,Marlborough PD,,10:25,,,11/08/2018,Call_Log_November_8_2018_to_November_9_2018.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,41 BRIGHAM ST,Marlborough,,,Marlborough PD,,10:44,,,11/08/2018,Call_Log_November_8_2018_to_November_9_2018.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,175 MAPLE ST,Marlborough,,,Marlborough PD,,11:07,,,11/08/2018,Call_Log_November_8_2018_to_November_9_2018.pdf,1
,,DISTURBANCE,,No Action Required,No,,415 MAPLE ST @ 109 MILL STREET SOUTH,Marlborough,,,Marlborough PD,,11:22,,,11/08/2018,Call_Log_November_8_2018_to_November_9_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,114 EAST DUDLEY ST @ 27 DUDLEY ST,Marlborough,,,Marlborough PD,,11:47,,,11/08/2018,Call_Log_November_8_2018_to_November_9_2018.pdf,1
,,Police Assist,,Services Rendered- PD,No,,92 BROAD ST,Marlborough,,,Marlborough PD,,12:33,,,11/08/2018,Call_Log_November_8_2018_to_November_9_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST Apt. #164,Marlborough,,,Marlborough PD,,13:01,,,11/08/2018,Call_Log_November_8_2018_to_November_9_2018.pdf,1
