Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Ambulance Only,,Medical Assistance Rendered,No,,32 BOND ST,Marlborough,,,Marlborough PD,,07:51,,,09/13/2023,Call_Log_September_13_2023_to_September_18_2023.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,75 SOUTH BOLTON ST,Marlborough,,,Marlborough PD,,08:06,,,09/13/2023,Call_Log_September_13_2023_to_September_18_2023.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,08:43,,,09/13/2023,Call_Log_September_13_2023_to_September_18_2023.pdf,1
,,Medical,,Medical Assistance Rendered,No,,36 KEVORK AVE,Marlborough,,,Marlborough PD,,08:44,,,09/13/2023,Call_Log_September_13_2023_to_September_18_2023.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,36 KEVORK AVE,Marlborough,,,Marlborough PD,,08:45,,,09/13/2023,Call_Log_September_13_2023_to_September_18_2023.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,100 CAMPUS DR,Marlborough,,,Marlborough PD,,09:40,,,09/13/2023,Call_Log_September_13_2023_to_September_18_2023.pdf,1
,,Medical,,Services Rendered- PD,No,,80 BROADMEADOW RD,Marlborough,,,Marlborough PD,,10:12,,,09/13/2023,Call_Log_September_13_2023_to_September_18_2023.pdf,1
,,Medical,,Medical Assistance Rendered,No,,276 MAIN ST,Marlborough,,,Marlborough PD,,10:17,,,09/13/2023,Call_Log_September_13_2023_to_September_18_2023.pdf,1
,,Medical,,Medical Assistance Rendered,No,,421 BOLTON ST Apt. #104,Marlborough,,,Marlborough PD,,10:30,,,09/13/2023,Call_Log_September_13_2023_to_September_18_2023.pdf,1
,,ASSIST CITIZEN,,Report,Yes,,26 WILLIAMS ST Apt. #1,Marlborough,,,Marlborough PD,,10:59,,,09/13/2023,Call_Log_September_13_2023_to_September_18_2023.pdf,1
,,ASSIST CITIZEN,,Report,Yes,,165 AMES ST Apt. #3106,Marlborough,,,Marlborough PD,,11:16,,,09/13/2023,Call_Log_September_13_2023_to_September_18_2023.pdf,1
,,Medical,,Medical Assistance Rendered,No,,280 MAIN ST,Marlborough,,,Marlborough PD,,11:17,,,09/13/2023,Call_Log_September_13_2023_to_September_18_2023.pdf,1
,,Medical,,Medical Assistance Rendered,No,,176 ELM ST,Marlborough,,,Marlborough PD,,11:20,,,09/13/2023,Call_Log_September_13_2023_to_September_18_2023.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,176 ELM ST,Marlborough,,,Marlborough PD,,11:21,,,09/13/2023,Call_Log_September_13_2023_to_September_18_2023.pdf,1
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,94 WAGON HILL RD,Marlborough,,,Marlborough PD,,11:26,,,09/13/2023,Call_Log_September_13_2023_to_September_18_2023.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,HIGHLAND ST,Marlborough,,,Marlborough PD,,11:29,,,09/13/2023,Call_Log_September_13_2023_to_September_18_2023.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,11:34,,,09/13/2023,Call_Log_September_13_2023_to_September_18_2023.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,576 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,11:35,,,09/13/2023,Call_Log_September_13_2023_to_September_18_2023.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,44 ADAMS ST,Marlborough,,,Marlborough PD,,11:39,,,09/13/2023,Call_Log_September_13_2023_to_September_18_2023.pdf,2
,,RECOVERED STOLEN MV,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,12:45,,,09/13/2023,Call_Log_September_13_2023_to_September_18_2023.pdf,2
,,SERVE WARRANT,,Arrest(s) Made,Yes,23-293-AR,157 UNION ST,Marlborough,,,Marlborough PD,,12:53,,,09/13/2023,Call_Log_September_13_2023_to_September_18_2023.pdf,2
,,ASSIST CITIZEN,,Report,Yes,,279 EAST MAIN ST,Marlborough,,,Marlborough PD,,12:58,,,09/13/2023,Call_Log_September_13_2023_to_September_18_2023.pdf,2
,,DISTURBANCE,,Report,Yes,,276 MAIN ST,Marlborough,,,Marlborough PD,,13:13,,,09/13/2023,Call_Log_September_13_2023_to_September_18_2023.pdf,2
,,Medical,,Medical Assistance Rendered,No,,400 BOLTON ST Apt. #227,Marlborough,,,Marlborough PD,,13:36,,,09/13/2023,Call_Log_September_13_2023_to_September_18_2023.pdf,2
,,Parking Violation,,Services Rendered- PD,No,,BEACH ST,Marlborough,,,Marlborough PD,,13:46,,,09/13/2023,Call_Log_September_13_2023_to_September_18_2023.pdf,2
,,MVA WITH INJURIES,,Report,Yes,,265 LAKESIDE AVE,Marlborough,,,Marlborough PD,,14:22,,,09/13/2023,Call_Log_September_13_2023_to_September_18_2023.pdf,2
,,Motor vehicle accident I,,Services Rendered- FD,No,,265 LAKESIDE AVE,Marlborough,,,Marlborough PD,,14:23,,,09/13/2023,Call_Log_September_13_2023_to_September_18_2023.pdf,2
,,SUSPICIOUS ACTIVITY,,Report,Yes,,WEED ST,Marlborough,,,Marlborough PD,,14:41,,,09/13/2023,Call_Log_September_13_2023_to_September_18_2023.pdf,2
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,14:48,,,09/13/2023,Call_Log_September_13_2023_to_September_18_2023.pdf,2
,,Suspicious M/V,,Report,Yes,,505 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,14:53,,,09/13/2023,Call_Log_September_13_2023_to_September_18_2023.pdf,2
,,Private Tow,,Private tow,No,,39 BRIARWOOD LN,Marlborough,,,Marlborough PD,,15:03,,,09/13/2023,Call_Log_September_13_2023_to_September_18_2023.pdf,2
,,Private Tow,,Private tow,No,,39 BRIARWOOD LN,Marlborough,,,Marlborough PD,,15:05,,,09/13/2023,Call_Log_September_13_2023_to_September_18_2023.pdf,2
,,BUILDING CHECK,,Report,Yes,,30 BRIARWOOD LN Apt. #11,Marlborough,,,Marlborough PD,,15:18,,,09/13/2023,Call_Log_September_13_2023_to_September_18_2023.pdf,2
,,Well being check,,Report,Yes,,181 BOSTON POST ROAD EAST Apt. #2,Marlborough,,,Marlborough PD,,15:26,,,09/13/2023,Call_Log_September_13_2023_to_September_18_2023.pdf,2
,,Well being check,,Services Rendered- PD,No,,76 SAINT IVES WAY Apt. #21,Marlborough,,,Marlborough PD,,16:12,,,09/13/2023,Call_Log_September_13_2023_to_September_18_2023.pdf,2
,,RECOVERED PROPERTY,,Report,Yes,,193 BOSTON POST ROAD WEST Apt. #C,Marlborough,,,Marlborough PD,,16:38,,,09/13/2023,Call_Log_September_13_2023_to_September_18_2023.pdf,2
,,"ALARM, BURGLAR",,Services Rendered- PD,No,,521 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,16:41,,,09/13/2023,Call_Log_September_13_2023_to_September_18_2023.pdf,2
