Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Directed Patrol,,Services Rendered- PD,No,,331 HOSMER ST @ 14 RAFFAELE RD,Marlborough,,,Marlborough PD,,07:44,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,1
,,Motor Vehicle Accident I I,,Services Rendered- FD,No,,ROUTE 495 S,Marlborough,,,Marlborough PD,,08:20,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,ROUTE 495 S,Marlborough,,,Marlborough PD,,08:23,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:26,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,413 LAKESIDE AVE,Marlborough,,,Marlborough PD,,08:27,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,1
,,Medical,,Services Rendered- FD,No,,496 LINCOLN ST Apt. #1,Marlborough,,,Marlborough PD,,09:17,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,1
,,Well being check,,Services Rendered- PD,No,,496 LINCOLN ST Apt. #1,Marlborough,,,Marlborough PD,,09:18,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,1
,,SERVE WARRANT,,No Action Required,No,,35 PADULA DR,Marlborough,,,Marlborough PD,,09:31,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,1
,,Police Assist,,Services Rendered- PD,No,,33 BRIARWOOD LN Apt. #9,Marlborough,,,Marlborough PD,,09:45,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,1
,,SERVE WARRANT,,No Action Required,No,,188 MECHANIC ST Apt. #1,Marlborough,,,Marlborough PD,,09:47,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,1
,,SERVE WARRANT,,Arrest(s) Made,Yes,20-62-AR,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,10:08,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,431 BOLTON ST,Marlborough,,,Marlborough PD,,10:28,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,431 BOLTON ST,Marlborough,,,Marlborough PD,,10:29,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST Apt. #182,Marlborough,,,Marlborough PD,,10:35,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,400 HEMENWAY ST Apt. #182,Marlborough,,,Marlborough PD,,10:35,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,11:02,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,106 MAIN ST,Marlborough,,,Marlborough PD,,11:13,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,1
,,Medical,,Services Rendered- FD,No,,496 LINCOLN ST Apt. #6,Marlborough,,,Marlborough PD,,11:39,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,1
,,Well being check,,Services Rendered- PD,No,,496 LINCOLN ST Apt. #6,Marlborough,,,Marlborough PD,,11:39,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,665 ELM ST @ 134 DUDLEY ST,Marlborough,,,Marlborough PD,,12:08,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,1
,,SERVE WARRANT,,No Action Required,No,,72 RICE ST,Marlborough,,,Marlborough PD,,12:12,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,2
,,911 Hangup/Call,,Building Checked/Secured,No,,5 ROYAL CREST DR,Marlborough,,,Marlborough PD,,12:21,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,2
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,40 CHANDLER ST,Marlborough,,,Marlborough PD,,12:27,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST Apt. #153,Marlborough,,,Marlborough PD,,12:39,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,2
,,Medical,,Medical Assistance Rendered,No,,400 HEMENWAY ST Apt. #153,Marlborough,,,Marlborough PD,,12:39,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,771 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,12:56,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,2
,,Well being check,,Services Rendered- PD,No,,26 SONIA DR,Marlborough,,,Marlborough PD,,13:13,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,2
,,Police Assist,,Services Rendered- PD,No,,43 BERLIN RD,Marlborough,,,Marlborough PD,,13:17,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,2
,,Parking Violation,,Citation/Warning Issued,No,,COURT ST,Marlborough,,,Marlborough PD,,13:44,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,2
,,ESCORT/TRANSPORT,,Report,Yes,,25 UNION ST,Marlborough,,,Marlborough PD,,13:47,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,2
,,Fraud / Forgery,,Report,Yes,,186 MAIN ST,Marlborough,,,Marlborough PD,,14:13,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,100 GRANGER BLVD @ 20 FLORENCE ST,Marlborough,,,Marlborough PD,,14:16,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,2
,,DISTURBANCE,,Report,Yes,,280 ELM ST Apt. #30,Marlborough,,,Marlborough PD,,14:30,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,2
,,MVA WITH INJURIES,,Report,Yes,,424 LINCOLN ST @ 64 PLEASANT ST,Marlborough,,,Marlborough PD,,15:02,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,2
,,Motor Vehicle Accident I I,,Services Rendered- FD,No,,424 LINCOLN ST @ 64 PLEASANT ST,Marlborough,,,Marlborough PD,,15:02,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,1 EAST MAIN ST,Marlborough,,,Marlborough PD,,15:34,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,2
,,Medical,,Transported to Hospital,No,,1 EAST MAIN ST,Marlborough,,,Marlborough PD,,15:39,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,2
,,FOUND/LOST PROPERTY,,Report,Yes,,175 MAPLE ST Apt. #402,Marlborough,,,Marlborough PD,,16:21,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,2
,,Threats,,Report,Yes,,775 PLEASANT ST,Marlborough,,,Marlborough PD,,16:32,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,160 LINCOLN ST,Marlborough,,,Marlborough PD,,16:38,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,276 BIGELOW ST @ 17 PELTIER ST,Marlborough,,,Marlborough PD,,16:38,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,2
,,SUSPICIOUS ACTIVITY,,Report,Yes,,126 SIMPSON RD,Marlborough,,,Marlborough PD,,16:49,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,2
,,DPW Called Out,,Services Rendered- PD,No,,399 SUDBURY ST,Marlborough,,,Marlborough PD,,16:49,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,46 HOSMER ST,Marlborough,,,Marlborough PD,,17:11,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,3
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,202 WILLIAMS ST,Marlborough,,,Marlborough PD,,17:39,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,3
,,Motor Vehicle Accident I I,,Transported to Hospital,No,,202 WILLIAMS ST,Marlborough,,,Marlborough PD,,17:39,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,3
,,Medical,,Services Rendered- FD,No,,400 HEMENWAY ST Apt. #289,Marlborough,,,Marlborough PD,,17:40,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST Apt. #289,Marlborough,,,Marlborough PD,,17:45,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,3
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,71 O'GRADY RD,Marlborough,,,Marlborough PD,,17:54,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,3
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,85 BROAD ST Apt. #211,Marlborough,,,Marlborough PD,,18:14,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,3
,,Threats,,Report,Yes,,223 MAIN ST,Marlborough,,,Marlborough PD,,18:22,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,3
,,Threats,,Report,Yes,,19C MAPLE ST,Marlborough,,,Marlborough PD,,18:27,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,3
,,MOTOR VEHICLE STOP,,Report,Yes,,7 PRESTON ST @ 59 ELM ST,Marlborough,,,Marlborough PD,,18:30,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,3
,,Ambulance Only,,Transported to Hospital,No,,7 PRESTON ST @ 59 ELM ST,Marlborough,,,Marlborough PD,,18:36,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,3
,,SUSPICIOUS ACTIVITY,,Report,Yes,,29 COTTING AVE,Marlborough,,,Marlborough PD,,19:12,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,160 WORSTER DR,Marlborough,,,Marlborough PD,,19:25,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,3
,,Medical,,Transported to Hospital,No,,160 WORSTER DR,Marlborough,,,Marlborough PD,,19:25,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,3
,,Fraud / Forgery,,Report,Yes,,22 MADDOX RD,Marlborough,,,Marlborough PD,,19:57,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,3
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,119 MAPLEWOOD AVE,Marlborough,,,Marlborough PD,,20:19,,,02/10/2020,Call_Log_February_10_2020_to_February_11_2020.pdf,3
