Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,SERVE SUMMONS,,Services Rendered- PD,No,,55 RICE ST Apt. #2,Marlborough,,,Marlborough PD,,07:04,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,1
,,Fire Alarm Still,,No Action Required,No,,NORDBLOM MGMT CO. - 400 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,07:13,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,07:14,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,1
,,SERVED HARASSMENT ORDER,,Services Rendered- PD,No,,206 BOLTON ST,Marlborough,,,Marlborough PD,,07:19,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,07:37,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,29 SOUTH BOLTON ST @ 80 GRANGER BLVD,Marlborough,,,Marlborough PD,,08:16,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 BOLTON ST Apt. #220,Marlborough,,,Marlborough PD,,08:36,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,57 ORCHARD ST,Marlborough,,,Marlborough PD,,08:37,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,1
,,LARCENY,,Report,Yes,,10 GIBBONS ST,Marlborough,,,Marlborough PD,,08:44,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,1
,,Suspicious M/V,,Unfounded,No,,MINEHAN LN,Marlborough,,,Marlborough PD,,08:46,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,200 FOREST ST,Marlborough,,,Marlborough PD,,09:00,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 BOLTON ST Apt. #216,Marlborough,,,Marlborough PD,,09:02,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,135 AMES ST Apt. #1405,Marlborough,,,Marlborough PD,,09:05,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,29 SOUTH BOLTON ST @ 80 GRANGER BLVD,Marlborough,,,Marlborough PD,,09:26,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,1
,,Threats,,Report,Yes,,220 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,09:34,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,1
,,SERVED HARASSMENT ORDER,,Services Rendered- PD,No,,206 BOLTON ST Apt. #11,Marlborough,,,Marlborough PD,,10:20,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,1
,,SUSPICIOUS ACTIVITY,,Report,Yes,,145 PLEASANT ST,Marlborough,,,Marlborough PD,,10:26,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,1
,,Threats,,Report,Yes,,853 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,10:35,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,1
,,Medical,,Medical Assistance Rende,No,,296 BIGELOW ST,Marlborough,,,Marlborough PD,,10:50,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,296 BIGELOW ST,Marlborough,,,Marlborough PD,,10:50,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,605 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,11:46,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,11 PROSPECT ST,Marlborough,,,Marlborough PD,,11:50,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,1
,,Fraud / Forgery,,Report,Yes,,87B BROADMEADOW RD Apt. #8,Marlborough,,,Marlborough PD,,11:59,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,121 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,13:13,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,2
,,SUSPICIOUS ACTIVITY,,Report,Yes,,57 ORCHARD ST,Marlborough,,,Marlborough PD,,13:23,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,11 FLORENCE ST,Marlborough,,,Marlborough PD,,13:41,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,2
,,SUSPICIOUS ACTIVITY,,Report,Yes,,601 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,14:49,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,333 EAST MAIN ST @ 10 COOK LN,Marlborough,,,Marlborough PD,,15:17,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,2
,,Directed Patrol,,Citation/Warning Issued,No,,WILSON ST,Marlborough,,,Marlborough PD,,15:25,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,2
,,"ALARM, HOLD-UP",,No Action Required,No,,"362 ELM ST Apt. #4,5,6",Marlborough,,,Marlborough PD,,15:40,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,2
,,DPW Called Out,,Services Rendered- PD,No,,68 HUDSON ST,Marlborough,,,Marlborough PD,,15:47,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,420 MAPLE ST,Marlborough,,,Marlborough PD,,16:01,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,2
,,Parking Violation,,Citation/Warning Issued,No,,51 LIBERTY ST,Marlborough,,,Marlborough PD,,16:30,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,528 BERLIN RD,Marlborough,,,Marlborough PD,,16:54,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,2
,,Directed Patrol,,Report,Yes,,FITCHBURG ST @ SASSEVILLE WAY,Marlborough,,,Marlborough PD,,16:59,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,2
,,DPW Called Out,,Services Rendered- PD,No,,547 BOSTON POST ROAD EAST Apt.,Marlborough,,,Marlborough PD,,17:02,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,528 BERLIN RD,Marlborough,,,Marlborough PD,,17:09,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,2
,,"BURGLARY, B & E PAST",,Report,Yes,,59 DEVENS ST,Marlborough,,,Marlborough PD,,17:16,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,2
,,SHOPLIFTING,,Report,Yes,,605 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,17:28,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,2
,,DISABLED MV,,Services Rendered- PD,No,,1001 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,17:50,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,2
,,ASSIST OTHER AGENCY,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,18:00,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,601 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,18:01,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,176 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,18:09,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,LAKESIDE AVE @ MOUNT ROYAL AVE,Marlborough,,,Marlborough PD,,18:33,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,2
,,DISTURBANCE,,Report,Yes,,197 CHESTNUT ST Apt. #2,Marlborough,,,Marlborough PD,,18:41,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,2
,,Directed Patrol,,Citation/Warning Issued,No,,180 HUDSON ST @ 2 ASH ST,Marlborough,,,Marlborough PD,,18:46,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,2
,,Threats,,Report,Yes,,MAIN BUILDING - 455 FOREST ST,Marlborough,,,Marlborough PD,,19:04,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,3
,,DPW Called Out,,Services Rendered- PD,No,,339 LINCOLN ST @ 68 MECHANIC ST,Marlborough,,,Marlborough PD,,19:12,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,20 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,19:36,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,3
,,SUSPICIOUS ACTIVITY,,Report,Yes,,28 SANDINI RD,Marlborough,,,Marlborough PD,,19:40,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,3
,,ASSIST OTHER AGENCY,,Report,Yes,,[HUD] 19 MICHIGAN DR,Marlborough,,,Marlborough PD,,20:36,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,3
,,Suspicious M/V,,Services Rendered- PD,No,,706 HOSMER ST,Marlborough,,,Marlborough PD,,20:45,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,3
,,Harassment,,Report,Yes,,51 BRIARWOOD LN Apt. #6,Marlborough,,,Marlborough PD,,20:57,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,3
,,Suspicious M/V,,Unfounded,No,,DIANA DR,Marlborough,,,Marlborough PD,,21:44,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,8 MACINTOSH AVE,Marlborough,,,Marlborough PD,,21:45,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,3
,,Eratic Operator,,Services Rendered- PD,No,,24 GAY ST,Marlborough,,,Marlborough PD,,22:35,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,3
,,Suspicious M/V,,Services Rendered- PD,No,,15 CHURCH ST,Marlborough,,,Marlborough PD,,22:45,,,02/28/2018,Call_Log_February_28_2018_to_March_1_2018.pdf,3
