Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Directed Patrol,,Citation/Warning Issued,No,,50 KINGS VIEW RD,Marlborough,,,Marlborough PD,,07:26,,,02/07/2024,Call_Log_February_7_2024_to_February_8_2024.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,74 ELM ST,Marlborough,,,Marlborough PD,,07:43,,,02/07/2024,Call_Log_February_7_2024_to_February_8_2024.pdf,1
,,Medical,,Services Rendered- FD,No,,240 EAST MAIN ST,Marlborough,,,Marlborough PD,,07:57,,,02/07/2024,Call_Log_February_7_2024_to_February_8_2024.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,240 EAST MAIN ST,Marlborough,,,Marlborough PD,,07:58,,,02/07/2024,Call_Log_February_7_2024_to_February_8_2024.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,115 MILL STREET SOUTH,Marlborough,,,Marlborough PD,,08:08,,,02/07/2024,Call_Log_February_7_2024_to_February_8_2024.pdf,1
,,ASSIST OTHER AGENCY,,Report,Yes,,MAIN ST,Marlborough,,,Marlborough PD,,08:23,,,02/07/2024,Call_Log_February_7_2024_to_February_8_2024.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,133 WEST MAIN ST,Marlborough,,,Marlborough PD,,08:30,,,02/07/2024,Call_Log_February_7_2024_to_February_8_2024.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,08:44,,,02/07/2024,Call_Log_February_7_2024_to_February_8_2024.pdf,1
,,Medical,,Services Rendered- FD,No,,121 NORTHBORO ROAD EAST Apt. #114,Marlborough,,,Marlborough PD,,08:47,,,02/07/2024,Call_Log_February_7_2024_to_February_8_2024.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,5 LINCOLN ST @ 114 EAST MAIN ST,Marlborough,,,Marlborough PD,,08:51,,,02/07/2024,Call_Log_February_7_2024_to_February_8_2024.pdf,1
,,Medical,,Services Rendered- FD,No,,99 PLEASANT ST Apt. #306,Marlborough,,,Marlborough PD,,08:52,,,02/07/2024,Call_Log_February_7_2024_to_February_8_2024.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,100 PHELPS ST Apt. #27,Marlborough,,,Marlborough PD,,09:36,,,02/07/2024,Call_Log_February_7_2024_to_February_8_2024.pdf,1
,,Fraud / Forgery,,Report,Yes,,32 HARVARD ST,Marlborough,,,Marlborough PD,,10:05,,,02/07/2024,Call_Log_February_7_2024_to_February_8_2024.pdf,1
