Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Medical,,Transported to Hospital,No,,342 LINCOLN ST Apt. #414B,Marlborough,,,Marlborough PD,,07:07,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,413 LAKESIDE AVE,Marlborough,,,Marlborough PD,,07:09,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,342 LINCOLN ST Apt. #414B,Marlborough,,,Marlborough PD,,07:11,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,1
,,Medical,,Transported to Hospital,No,,38 VEGA RD,Marlborough,,,Marlborough PD,,07:43,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,38 VEGA RD,Marlborough,,,Marlborough PD,,07:46,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,1
,,Medical,,Transported to Hospital,No,,230 EAST MAIN ST Apt. #A,Marlborough,,,Marlborough PD,,08:37,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,230 EAST MAIN ST Apt. #A,Marlborough,,,Marlborough PD,,08:37,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,413 LAKESIDE AVE,Marlborough,,,Marlborough PD,,08:46,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,339 LINCOLN ST @ 66 MECHANIC ST,Marlborough,,,Marlborough PD,,09:06,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,644 ELM ST,Marlborough,,,Marlborough PD,,09:11,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,1
,,MOTOR VEHICLE STOP,,Report,Yes,,141 MAPLE ST,Marlborough,,,Marlborough PD,,09:43,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,PROSPECT ST Apt. #A,Marlborough,,,Marlborough PD,,09:54,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,1
,,Medical,,Transported to Hospital,No,,230 EAST MAIN ST Apt. #B,Marlborough,,,Marlborough PD,,10:30,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,230 EAST MAIN ST Apt. #B,Marlborough,,,Marlborough PD,,10:31,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,1
,,Fraud / Forgery,,Report,Yes,,80 REDBUD WAY Apt. #4,Marlborough,,,Marlborough PD,,10:41,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,189 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,11:02,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,152 BIGELOW ST @ 9 SHEA DR,Marlborough,,,Marlborough PD,,11:05,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,1
,,Medical,,Transported to Hospital,No,,44 BRIARWOOD LN Apt. #1,Marlborough,,,Marlborough PD,,11:15,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,44 BRIARWOOD LN Apt. #1,Marlborough,,,Marlborough PD,,11:16,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,1
,,LARCENY,,Report,Yes,,19 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,11:28,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,1
,,Motor Vehicle Accident I I,,Transported to Hospital,No,,234 EAST MAIN ST,Marlborough,,,Marlborough PD,,11:38,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,1
,,MVA WITH INJURIES,,Report,Yes,,245 EAST MAIN ST @ 11 CURTIS AVE,Marlborough,,,Marlborough PD,,11:39,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,1
,,Medical,,Services Rendered- FD,No,,715 PLEASANT ST,Marlborough,,,Marlborough PD,,11:43,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,715 PLEASANT ST,Marlborough,,,Marlborough PD,,11:44,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,2
,,Medical,,Transported to Hospital,No,,431 BOLTON ST,Marlborough,,,Marlborough PD,,11:58,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,110 GRANGER BLVD @ 36 LIBERTY ST,Marlborough,,,Marlborough PD,,12:00,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,431 BOLTON ST,Marlborough,,,Marlborough PD,,12:00,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,2
,,SERVE SUMMONS,,Services Rendered- PD,No,,5232 TIMBERVIEW WAY,Marlborough,,,Marlborough PD,,12:53,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,2
,,Medical,,Services Rendered- FD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,13:05,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,2
,,Medical,,Services Rendered- FD,No,,23 GROGAN PATH,Marlborough,,,Marlborough PD,,13:07,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,13:09,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,23 GROGAN PATH,Marlborough,,,Marlborough PD,,13:10,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,2
,,Private Tow,,Private tow,No,,43 BRIARWOOD LN Apt. #2,Marlborough,,,Marlborough PD,,13:38,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,2
,,MOTOR VEHICLE STOP,,Report,Yes,,142 GLEN ST @ 39 RIPLEY AVE,Marlborough,,,Marlborough PD,,13:56,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,2
,,911 Hangup/Call,,Unfounded,No,,402 HEMENWAY ST,Marlborough,,,Marlborough PD,,14:17,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,51 UNION ST @ 236 BOLTON ST,Marlborough,,,Marlborough PD,,14:37,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,2
,,Medical,,Transported to Hospital,No,,[MAR 3638] 181 BOSTON POST ROAD EAST Apt. #69,Marlborough,,,Marlborough PD,,14:40,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,181 BOSTON POST ROAD EAST Apt. #69,Marlborough,,,Marlborough PD,,14:41,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,2
,,Eratic Operator,,Unfounded,No,,LINCOLN ST,Marlborough,,,Marlborough PD,,14:55,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,2
,,SHOPLIFTING,,Report,Yes,,193 BOSTON POST ROAD WEST Apt. #C,Marlborough,,,Marlborough PD,,15:04,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,2
,,DISABLED MV,,Services Rendered- PD,No,,700 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,16:12,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,455 BOSTON POST RD W @ 475 NORTHBORO RD W,Marlborough,,,Marlborough PD,,16:42,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,2
,,MOTOR VEHICLE STOP,,CRIMINAL COMPLAINT,Yes,,529 BOSTON POST ROAD EAST @ 815 FARM RD,Marlborough,,,Marlborough PD,,17:05,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,176 BOSTON POST ROAD WEST @ 23 APEX DR,Marlborough,,,Marlborough PD,,17:05,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,2
,,DISABLED MV,,No Action Required,No,,25 BOUNDARY ST @ 1124 ELM ST,Marlborough,,,Marlborough PD,,17:17,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,2
,,LARCENY,,Report,Yes,,40 HARVARD ST,Marlborough,,,Marlborough PD,,17:21,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,2
,,Well being check,,Services Rendered- PD,No,,39 NEWTON ST Apt. #13,Marlborough,,,Marlborough PD,,17:43,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,3
,,MOTOR VEHICLE STOP,,Services Rendered- PD,No,,28 PETERS AVE @ 61 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,17:53,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,3
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,ROUTE 290 CONNECTOR,Marlborough,,,Marlborough PD,,17:55,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,3
,,Motor vehicle accident I,,Services Rendered- FD,No,,215 FITCHBURG ST @ 1 ROUTE 290 CONNECTOR,Marlborough,,,Marlborough PD,,18:03,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,3
,,B&E into M/V,,Unfounded,No,,601 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,18:04,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,740 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,18:08,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,701 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,18:22,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,3
,,MOTOR VEHICLE STOP,,Arrest(s) Made,Yes,19-551-AR,581 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,18:27,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,3
,,DISABLED MV,,Services Rendered- PD,No,,600 BOLTON ST,Marlborough,,,Marlborough PD,,18:27,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,3
,,ANNOYING PHONE CALLS,,Report,Yes,,33 HOWLAND ST Apt. #1,Marlborough,,,Marlborough PD,,18:31,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,3
,,Animal Complaint,,Services Rendered- PD,No,,PARMENTER RD,Marlborough,,,Marlborough PD,,18:33,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,3
,,Medical,,Services Rendered- FD,No,,33 HOWLAND ST Apt. #1,Marlborough,,,Marlborough PD,,18:52,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,265 LAKESIDE AVE,Marlborough,,,Marlborough PD,,18:57,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,3
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,449 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,19:11,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,3
,,ASSIST OTHER AGENCY,,Report,Yes,,75 FELTON ST,Marlborough,,,Marlborough PD,,19:19,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,311 SOUTH ST,Marlborough,,,Marlborough PD,,19:21,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,3
,,DISABLED MV,,Services Rendered- PD,No,,NORTH BIGELOW ST,Marlborough,,,Marlborough PD,,19:33,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,147 SOUTH ST @ 6 WEST ST,Marlborough,,,Marlborough PD,,19:55,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,3
,,Suspicious M/V,,Services Rendered- PD,No,,BROADMEADOW RD,Marlborough,,,Marlborough PD,,20:03,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,236 BOLTON ST @ 51 UNION ST,Marlborough,,,Marlborough PD,,20:06,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,3
,,Suspicious M/V,,Services Rendered- PD,No,,16 HIGHLAND ST,Marlborough,,,Marlborough PD,,20:23,,,12/20/2019,Call_Log_December_20_2019_to_December_23_2019.pdf,3
