Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,56 FLORENCE ST,Marlborough,,,Marlborough PD,,07:00,,,05/21/2020,Call_Log_May_21_2020_to_May_26_2020.pdf,1
,,DISTURBANCE,,Unfounded,No,,33 BROAD ST,Marlborough,,,Marlborough PD,,07:09,,,05/21/2020,Call_Log_May_21_2020_to_May_26_2020.pdf,1
,,DISTURBANCE,,Report,Yes,,28 HURLEY CIR,Marlborough,,,Marlborough PD,,08:21,,,05/21/2020,Call_Log_May_21_2020_to_May_26_2020.pdf,1
,,Harassment,,Report,Yes,,97 WEST HILL RD,Marlborough,,,Marlborough PD,,08:33,,,05/21/2020,Call_Log_May_21_2020_to_May_26_2020.pdf,1
,,Fraud / Forgery,,Report,Yes,,122 FARRINGTON LN,Marlborough,,,Marlborough PD,,08:52,,,05/21/2020,Call_Log_May_21_2020_to_May_26_2020.pdf,1
,,Directed Patrol,,Citation/Warning Issued,No,,129 CHURCH ST,Marlborough,,,Marlborough PD,,09:16,,,05/21/2020,Call_Log_May_21_2020_to_May_26_2020.pdf,1
,,Medical,,Services Rendered- FD,No,,99 PLEASANT ST Apt. #207,Marlborough,,,Marlborough PD,,10:06,,,05/21/2020,Call_Log_May_21_2020_to_May_26_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,99 PLEASANT ST Apt. #207,Marlborough,,,Marlborough PD,,10:10,,,05/21/2020,Call_Log_May_21_2020_to_May_26_2020.pdf,1
,,Directed Patrol,,No Action Required,No,,129 CHURCH ST,Marlborough,,,Marlborough PD,,10:17,,,05/21/2020,Call_Log_May_21_2020_to_May_26_2020.pdf,1
,,Medical,,Transported to Hospital,No,,190 ASH ST,Marlborough,,,Marlborough PD,,11:10,,,05/21/2020,Call_Log_May_21_2020_to_May_26_2020.pdf,1
,,Ambulance Assist,,Report,Yes,,190 ASH ST,Marlborough,,,Marlborough PD,,11:11,,,05/21/2020,Call_Log_May_21_2020_to_May_26_2020.pdf,1
