Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Ambulance Assist,,Services Rendered- PD,No,,65 AHLGREN CIR,Marlborough,,,Marlborough PD,,07:26,,,02/16/2022,Call_Log_February_16_2022_to_February_17_2022.pdf,1
,,Medical,,Transported to Hospital,No,,65 AHLGREN CIR,Marlborough,,,Marlborough PD,,07:26,,,02/16/2022,Call_Log_February_16_2022_to_February_17_2022.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,236 BOLTON ST @ 51 UNION ST,Marlborough,,,Marlborough PD,,07:31,,,02/16/2022,Call_Log_February_16_2022_to_February_17_2022.pdf,1
,,Well being check,,Services Rendered- PD,No,,109B BROADMEADOW RD,Marlborough,,,Marlborough PD,,07:59,,,02/16/2022,Call_Log_February_16_2022_to_February_17_2022.pdf,1
,,ASSAULT,,Report,Yes,,25 UNION ST,Marlborough,,,Marlborough PD,,08:23,,,02/16/2022,Call_Log_February_16_2022_to_February_17_2022.pdf,1
,,ASSIST OTHER AGENCY,,Report,Yes,,96B LINCOLN ST,Marlborough,,,Marlborough PD,,08:46,,,02/16/2022,Call_Log_February_16_2022_to_February_17_2022.pdf,1
,,FOUND/LOST PROPERTY,,Report,Yes,,STATION TWO - 98 PLEASANT ST,Marlborough,,,Marlborough PD,,09:37,,,02/16/2022,Call_Log_February_16_2022_to_February_17_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST Apt. #108,Marlborough,,,Marlborough PD,,10:00,,,02/16/2022,Call_Log_February_16_2022_to_February_17_2022.pdf,1
,,Medical,,Transported to Hospital,No,,400 HEMENWAY ST Apt. #108,Marlborough,,,Marlborough PD,,10:01,,,02/16/2022,Call_Log_February_16_2022_to_February_17_2022.pdf,1
,,Medical,,Services Rendered- FD,No,,400 HEMENWAY ST Apt. #213,Marlborough,,,Marlborough PD,,10:16,,,02/16/2022,Call_Log_February_16_2022_to_February_17_2022.pdf,1
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,505 BOSTON POST ROAD WEST Apt. #M / N,Marlborough,,,Marlborough PD,,10:17,,,02/16/2022,Call_Log_February_16_2022_to_February_17_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST Apt. #213,Marlborough,,,Marlborough PD,,10:20,,,02/16/2022,Call_Log_February_16_2022_to_February_17_2022.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,169 APEX DR,Marlborough,,,Marlborough PD,,10:20,,,02/16/2022,Call_Log_February_16_2022_to_February_17_2022.pdf,1
,,Police Assist,,No Action Required,No,,50 MAIN ST,Marlborough,,,Marlborough PD,,11:27,,,02/16/2022,Call_Log_February_16_2022_to_February_17_2022.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,7 HAYES MEMORIAL DR @ 496 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,11:39,,,02/16/2022,Call_Log_February_16_2022_to_February_17_2022.pdf,1
,,Well being check,,Report,Yes,,681 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,11:59,,,02/16/2022,Call_Log_February_16_2022_to_February_17_2022.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,800 PLEASANT ST,Marlborough,,,Marlborough PD,,12:06,,,02/16/2022,Call_Log_February_16_2022_to_February_17_2022.pdf,1
,,Ambulance Only,,Transported to Hospital,No,,681 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,12:22,,,02/16/2022,Call_Log_February_16_2022_to_February_17_2022.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,701 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,12:24,,,02/16/2022,Call_Log_February_16_2022_to_February_17_2022.pdf,2
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,20 GRANT CT,Marlborough,,,Marlborough PD,,12:28,,,02/16/2022,Call_Log_February_16_2022_to_February_17_2022.pdf,2
,,Medical,,Transported to Hospital,No,,420 LAKESIDE AVE Apt. #203,Marlborough,,,Marlborough PD,,12:41,,,02/16/2022,Call_Log_February_16_2022_to_February_17_2022.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,420 LAKESIDE AVE Apt. #203,Marlborough,,,Marlborough PD,,12:42,,,02/16/2022,Call_Log_February_16_2022_to_February_17_2022.pdf,2
,,Threats,,Report,Yes,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,12:48,,,02/16/2022,Call_Log_February_16_2022_to_February_17_2022.pdf,2
,,Medical,,Transported to Hospital,No,,720 BOSTON POST ROAD EAST Apt.,Marlborough,,,Marlborough PD,,13:11,,,02/16/2022,Call_Log_February_16_2022_to_February_17_2022.pdf,2
,,Medical,,Transported to Hospital,No,,421 BOLTON ST,Marlborough,,,Marlborough PD,,13:13,,,02/16/2022,Call_Log_February_16_2022_to_February_17_2022.pdf,2
,,Medical,,Transported to Hospital,No,,246 MAPLE ST Apt. #3,Marlborough,,,Marlborough PD,,13:53,,,02/16/2022,Call_Log_February_16_2022_to_February_17_2022.pdf,2
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,15:28,,,02/16/2022,Call_Log_February_16_2022_to_February_17_2022.pdf,2
,,ASSIST CITIZEN,,Services Rendered- PD,No,,413 LAKESIDE AVE,Marlborough,,,Marlborough PD,,15:43,,,02/16/2022,Call_Log_February_16_2022_to_February_17_2022.pdf,2
,,Eratic Operator,,Unfounded,No,,MAPLE ST,Marlborough,,,Marlborough PD,,16:15,,,02/16/2022,Call_Log_February_16_2022_to_February_17_2022.pdf,2
