Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,14 GLEN ST @ 430 LAKESIDE AVE,Marlborough,,,Marlborough PD,,07:00,,,07/18/2019,Call_Log_July_18_2019_to_July_22_2019.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,22 RINGOLD ST,Marlborough,,,Marlborough PD,,07:15,,,07/18/2019,Call_Log_July_18_2019_to_July_22_2019.pdf,1
,,Ambulance Assist,,Report,Yes,,11 AVALON DR Apt. #2,Marlborough,,,Marlborough PD,,08:21,,,07/18/2019,Call_Log_July_18_2019_to_July_22_2019.pdf,1
,,"ALARM, HOLD-UP",,Building Checked/Secured,No,,53 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,08:56,,,07/18/2019,Call_Log_July_18_2019_to_July_22_2019.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,09:02,,,07/18/2019,Call_Log_July_18_2019_to_July_22_2019.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,157 UNION ST,Marlborough,,,Marlborough PD,,09:08,,,07/18/2019,Call_Log_July_18_2019_to_July_22_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST Apt. #6130,Marlborough,,,Marlborough PD,,09:20,,,07/18/2019,Call_Log_July_18_2019_to_July_22_2019.pdf,1
,,Animal Complaint,,Report,Yes,,[MAR 1064] 57 MECHANIC ST,Marlborough,,,Marlborough PD,,09:52,,,07/18/2019,Call_Log_July_18_2019_to_July_22_2019.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,211 LINCOLN ST,Marlborough,,,Marlborough PD,,10:07,,,07/18/2019,Call_Log_July_18_2019_to_July_22_2019.pdf,1
,,"Fire, Detail",,Services Rendered- FD,No,,200 FOREST ST,Marlborough,,,Marlborough PD,,10:30,,,07/18/2019,Call_Log_July_18_2019_to_July_22_2019.pdf,1
,,Police Assist,,Report,Yes,,69 WASHINGTON ST Apt. #1,Marlborough,,,Marlborough PD,,10:35,,,07/18/2019,Call_Log_July_18_2019_to_July_22_2019.pdf,1
,,SUSPICIOUS ACTIVITY,,Report,Yes,,376 MAPLE ST @ 492 SOUTH ST,Marlborough,,,Marlborough PD,,10:50,,,07/18/2019,Call_Log_July_18_2019_to_July_22_2019.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,100 CAMPUS DR,Marlborough,,,Marlborough PD,,11:03,,,07/18/2019,Call_Log_July_18_2019_to_July_22_2019.pdf,1
