Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Medical,,Medical Assistance Rendered,No,,402 PLEASANT ST,Marlborough,,,Marlborough PD,,07:04,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,402 PLEASANT ST,Marlborough,,,Marlborough PD,,07:06,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,1
,,Medical,,Medical Assistance Rendered,No,,17 DEVENS ST,Marlborough,,,Marlborough PD,,07:27,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,17 DEVENS ST,Marlborough,,,Marlborough PD,,07:28,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,1
,,MVA WITH INJURIES,,Report,Yes,,120 NEWTON ST,Marlborough,,,Marlborough PD,,07:34,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,1
,,Motor vehicle accident I,,Medical Assistance Rendered,No,,120 NEWTON ST,Marlborough,,,Marlborough PD,,07:36,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,81 GRANGER BLVD,Marlborough,,,Marlborough PD,,07:38,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,1
,,Medical,,Medical Assistance Rendered,No,,110 PLEASANT ST @ 93 CHESTNUT ST,Marlborough,,,Marlborough PD,,07:50,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,350 EAST MAIN ST @ 44 CONCORD RD,Marlborough,,,Marlborough PD,,08:06,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,1
,,Medical,,Medical Assistance Rendered,No,,5129 TIMBERVIEW WAY,Marlborough,,,Marlborough PD,,08:12,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,1
,,Eratic Operator,,Unfounded,No,,235 WEST MAIN ST @ 16 BEACH ST,Marlborough,,,Marlborough PD,,08:36,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,08:47,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,1
,,Medical,,Medical Assistance Rendered,No,,720 BOSTON POST ROAD EAST Apt.,Marlborough,,,Marlborough PD,,08:55,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:56,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,1
,,Well being check,,Services Rendered- PD,No,,290 BOLTON ST @ 400 HUDSON ST,Marlborough,,,Marlborough PD,,09:49,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,1
,,Suspicious M/V,,Services Rendered- PD,No,,19 SHORT ST,Marlborough,,,Marlborough PD,,09:51,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,222 PROSPECT ST,Marlborough,,,Marlborough PD,,10:01,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,8 HILDRETH ST Apt. #1,Marlborough,,,Marlborough PD,,10:02,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,2
,,Police Assist,,Services Rendered- PD,No,,32 ANDERSON RD,Marlborough,,,Marlborough PD,,10:16,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,2
,,Medical,,Medical Assistance Rendered,No,,400 BOLTON ST Apt. #108,Marlborough,,,Marlborough PD,,11:00,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,2
,,Medical,,Medical Assistance Rendered,No,,21 FRANCIS ST,Marlborough,,,Marlborough PD,,11:18,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,21 FRANCIS ST Apt. #2,Marlborough,,,Marlborough PD,,11:18,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,2
,,Medical,,Services Rendered- FD,No,,890 BOSTON POST ROAD EAST Apt. #1,Marlborough,,,Marlborough PD,,11:21,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,561 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,12:24,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,201 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,12:53,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,2
,,Medical,,Medical Assistance Rendered,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,13:03,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,13:04,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,2
,,Medical,,Medical Assistance Rendered,No,,121 NORTHBORO ROAD EAST Apt. #141,Marlborough,,,Marlborough PD,,13:14,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,2
,,Threats,,Report,Yes,,157 UNION ST,Marlborough,,,Marlborough PD,,13:26,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,2
,,SHOPLIFTING,,Report,Yes,,627 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,13:45,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,2
,,Medical,,Services Rendered- FD,No,,273 WEST MAIN ST Apt. #C6,Marlborough,,,Marlborough PD,,13:46,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,273 WEST MAIN ST Apt. #C6,Marlborough,,,Marlborough PD,,13:48,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,2
,,Medical,,Medical Assistance Rendered,No,,86 MINEHAN LN,Marlborough,,,Marlborough PD,,13:50,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,2
,,Medical,,Medical Assistance Rendered,No,,121 NORTHBORO ROAD EAST Apt. #104,Marlborough,,,Marlborough PD,,14:20,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,2
,,Police Assist,,Services Rendered- PD,No,,121 BOLTON ST,Marlborough,,,Marlborough PD,,14:31,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,2
,,Police Assist,,Services Rendered- PD,No,,265 LAKESIDE AVE Apt. #359,Marlborough,,,Marlborough PD,,14:32,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,2
,,MOTOR VEHICLE STOP,,Arrest(s) Made,Yes,23-165-AR; 23-166-AR,205 EAST MAIN ST,Marlborough,,,Marlborough PD,,14:38,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,3
,,Medical,,Medical Assistance Rendered,No,,22 BROAD ST Apt. #214,Marlborough,,,Marlborough PD,,15:12,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,3
,,Medical,,Medical Assistance Rendered,No,,121 NORTHBORO ROAD EAST Apt. #310,Marlborough,,,Marlborough PD,,15:20,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,3
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,215 MAPLE ST,Marlborough,,,Marlborough PD,,15:45,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,3
,,Animal Complaint,,Report,Yes,,41 BRIGHAM ST Apt. #13,Marlborough,,,Marlborough PD,,16:04,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,3
,,Animal Complaint,,Unfounded,No,,92 SHORT ST,Marlborough,,,Marlborough PD,,16:10,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,3
,,Directed Patrol,,Services Rendered- PD,No,,FARM RD,Marlborough,,,Marlborough PD,,16:28,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,3
,,Medical,,Medical Assistance Rendered,No,,85 BROAD ST @ 531 LINCOLN ST,Marlborough,,,Marlborough PD,,16:36,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,3
,,MISSING PERSON,,Report,Yes,,25 UNION ST,Marlborough,,,Marlborough PD,,16:40,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,3
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,590 BERLIN RD,Marlborough,,,Marlborough PD,,16:42,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,3
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,21 APEX DR,Marlborough,,,Marlborough PD,,17:04,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,3
,,pedestrian accident,,Services Rendered- FD,No,,186 EAST MAIN ST @ 11 CLINTON ST,Marlborough,,,Marlborough PD,,17:08,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,186 EAST MAIN ST @ 11 CLINTON ST,Marlborough,,,Marlborough PD,,17:08,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,3
,,SUSPICIOUS ACTIVITY,,Unfounded,No,,240 EAST MAIN ST,Marlborough,,,Marlborough PD,,17:18,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,3
,,Well being check,,Report,Yes,,24 PRESTON ST Apt. #1,Marlborough,,,Marlborough PD,,17:22,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,3
,,Medical,,Medical Assistance Rendered,No,,400 HEMENWAY ST,Marlborough,,,Marlborough PD,,17:28,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,3
,,Medical,,Medical Assistance Rendered,No,,6 JEFFERSON ST,Marlborough,,,Marlborough PD,,17:32,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,6 JEFFERSON ST,Marlborough,,,Marlborough PD,,17:34,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,4
,,Medical,,Services Rendered- FD,No,,24 PRESTON ST Apt. #1,Marlborough,,,Marlborough PD,,17:56,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,4
,,Ambulance Only,,Transported to Hospital,No,,265 LAKESIDE AVE Apt. #359,Marlborough,,,Marlborough PD,,18:17,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,4
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,18 WASHINGTON CT,Marlborough,,,Marlborough PD,,18:25,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,4
,,Threats,,Report,Yes,,250 WILSON ST,Marlborough,,,Marlborough PD,,18:27,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,4
,,911 Hangup/Call,,Building Checked/Secured,No,,184 MECHANIC ST Apt. #5,Marlborough,,,Marlborough PD,,18:58,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,4
,,SUSPICIOUS ACTIVITY,,Report,Yes,,250 MAPLE ST,Marlborough,,,Marlborough PD,,19:17,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,4
,,VANDALISM,,Report,Yes,,64 MAPLE ST Apt. #1,Marlborough,,,Marlborough PD,,20:05,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,4
,,"BURGLARY, B & E PAST",,Report,Yes,,959 CONCORD RD,Marlborough,,,Marlborough PD,,20:12,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,4
,,Ambulance Only,,Services Rendered- FD,No,,[HUD] 4B STRAWBERRY LN,Marlborough,,,Marlborough PD,,20:25,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,4
,,Parking Violation,,Services Rendered- PD,No,,222 PROSPECT ST,Marlborough,,,Marlborough PD,,20:36,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,4
,,Ambulance Only,,Transported to Hospital,No,,[HUD] 8 IRVING ST,Marlborough,,,Marlborough PD,,20:40,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,4
,,Motor Vehicle Accident I I,,Services Rendered- FD,No,,67 ASH ST,Marlborough,,,Marlborough PD,,20:42,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,4
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,76 SAINT IVES WAY Apt. #13,Marlborough,,,Marlborough PD,,20:42,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,4
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,67 ASH ST,Marlborough,,,Marlborough PD,,20:43,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,4
,,MISSING PERSON,,Services Rendered- PD,No,,581 STEVENS ST,Marlborough,,,Marlborough PD,,21:15,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,4
,,Medical,,Transported to Hospital,No,,27 WHISPERING BROOK RD,Marlborough,,,Marlborough PD,,21:31,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,4
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,355 BOLTON ST,Marlborough,,,Marlborough PD,,21:32,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,4
,,Ambulance Only,,Transported to Hospital,No,,581 STEVENS ST,Marlborough,,,Marlborough PD,,21:33,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,4
,,BUILDING CHECK,,Building Checked/Secured,No,,35 BRIARWOOD LN Apt. #8,Marlborough,,,Marlborough PD,,21:34,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,4
,,SUSPICIOUS ACTIVITY,,Report,Yes,,3 CHURCH ST,Marlborough,,,Marlborough PD,,21:35,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,5
,,MVA PROPERTY DAMAGE ONLY,,Citation/Warning Issued,No,,ASH ST,Marlborough,,,Marlborough PD,,22:03,,,05/30/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,5
,,DISTURBANCE,,Report,Yes,,78 FAIRMOUNT ST,Marlborough,,,Marlborough PD,,01:47,,,05/31/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,5
,,Medical,,Transported to Hospital,No,,665 ELM ST,Marlborough,,,Marlborough PD,,02:29,,,05/31/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,5
,,Medical,,Transported to Hospital,No,,19 NORTHBORO ROAD EAST Apt. #215,Marlborough,,,Marlborough PD,,03:20,,,05/31/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,5
,,Medical,,Transported to Hospital,No,,153 BOLTON ST Apt. #2,Marlborough,,,Marlborough PD,,03:28,,,05/31/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,5
,,Medical,,Services Rendered- FD,No,,23 HOUDE ST,Marlborough,,,Marlborough PD,,04:31,,,05/31/2023,Call_Log_May_30_2023_to_June_6_2023.pdf,5
