Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,(MAR 1064] THE SHELTER ( ROLANDS HOUSE ) - 57 MECHANIC ST,Marlborough,,,Marlborough PD,,07:27,,,07/05/2018,Call_Log_July_5_2018_to_July_6_2018.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,445 SIMARANO DR,Marlborough,,,Marlborough PD,,08:06,,,07/05/2018,Call_Log_July_5_2018_to_July_6_2018.pdf,1
,,Police Assist,,Services Rendered- PD,No,,658 STEVENS ST,Marlborough,,,Marlborough PD,,08:22,,,07/05/2018,Call_Log_July_5_2018_to_July_6_2018.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,(MAR 618] MARLBORO DISTRICT COURT - 45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:34,,,07/05/2018,Call_Log_July_5_2018_to_July_6_2018.pdf,1
,,Motor Vehicle Accident I I,,Services Rendered- FD,No,,(MAR 6696] THE LEARNING EXPERIENCE CHILD DEV CTR - 70 SIMARANO DR,Marlborough,,,Marlborough PD,,09:07,,,07/05/2018,Call_Log_July_5_2018_to_July_6_2018.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,70 SIMARANO DR,Marlborough,,,Marlborough PD,,09:08,,,07/05/2018,Call_Log_July_5_2018_to_July_6_2018.pdf,1
,,Police Assist,,Report,Yes,,(MAR 2801] RESIDENCE - 35 HOSMER ST Apt. #23,Marlborough,,,Marlborough PD,,09:19,,,07/05/2018,Call_Log_July_5_2018_to_July_6_2018.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,355 BOLTON ST,Marlborough,,,Marlborough PD,,09:36,,,07/05/2018,Call_Log_July_5_2018_to_July_6_2018.pdf,1
,,Well being check,,Unfounded,No,,ROUTE 495 N @ LAKESIDE AVE,Marlborough,,,Marlborough PD,,09:56,,,07/05/2018,Call_Log_July_5_2018_to_July_6_2018.pdf,1
,,Ambulance Only Medical Assistance Rende,,,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,11:00,,,07/05/2018,Call_Log_July_5_2018_to_July_6_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,(MAR 618] MARLBORO DISTRICT COURT - 45 WILLIAMS ST,Marlborough,,,Marlborough PD,,11:00,,,07/05/2018,Call_Log_July_5_2018_to_July_6_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,(MAR 3707] RESIDENCE - 114 WEST HILL RD,Marlborough,,,Marlborough PD,,11:43,,,07/05/2018,Call_Log_July_5_2018_to_July_6_2018.pdf,1
,,Medical,,Transported to Hospital,No,,(MAR 3707] RESIDENCE - 114 WEST HILL RD,Marlborough,,,Marlborough PD,,11:44,,,07/05/2018,Call_Log_July_5_2018_to_July_6_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,78 GRANGER BLVD @ 16 COTTING AVE,Marlborough,,,Marlborough PD,,11:46,,,07/05/2018,Call_Log_July_5_2018_to_July_6_2018.pdf,1
,,DISTURBANCE,,Services Rendered- PD,No,,25 MAIN ST,Marlborough,,,Marlborough PD,,11:48,,,07/05/2018,Call_Log_July_5_2018_to_July_6_2018.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,138 FARMINGTON CIR,Marlborough,,,Marlborough PD,,11:59,,,07/05/2018,Call_Log_July_5_2018_to_July_6_2018.pdf,1
,,Medical,,Transported to Hospital,No,,138 FARMINGTON CIR,Marlborough,,,Marlborough PD,,12:04,,,07/05/2018,Call_Log_July_5_2018_to_July_6_2018.pdf,1
,,MOTOR VEHICLE STOP,,CRIMINAL COMPLAINT,Yes,,505 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,12:27,,,07/05/2018,Call_Log_July_5_2018_to_July_6_2018.pdf,1
,,Ambulance Only,,Services Rendered- FD,No,,(HUD] 2 HEARTHSTONE DR,Marlborough,,,Marlborough PD,,12:37,,,07/05/2018,Call_Log_July_5_2018_to_July_6_2018.pdf,1
,,DISTURBANCE,,Report,Yes,,(MAR 453] HOLIDAY INN - 265 LAKESIDE AVE Apt. #118,Marlborough,,,Marlborough PD,,12:43,,,07/05/2018,Call_Log_July_5_2018_to_July_6_2018.pdf,1
,,Medical,,Services Rendered- FD,No,,(MAR 453] HOLIDAY INN - 265 LAKESIDE AVE,Marlborough,,,Marlborough PD,,12:58,,,07/05/2018,Call_Log_July_5_2018_to_July_6_2018.pdf,1
,,Medical,,Transported to Hospital,No,,750 FARM RD Apt. #107,Marlborough,,,Marlborough PD,,13:02,,,07/05/2018,Call_Log_July_5_2018_to_July_6_2018.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,(MAR 1039] PRINCETON GREEN APARTMENTS - 750 FARM RD Apt. #107,Marlborough,,,Marlborough PD,,13:02,,,07/05/2018,Call_Log_July_5_2018_to_July_6_2018.pdf,2
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,22 ARNOLD ST,Marlborough,,,Marlborough PD,,13:06,,,07/05/2018,Call_Log_July_5_2018_to_July_6_2018.pdf,2
,,Private Tow,,Private tow,No,,(MAR 1409] RESIDENCE - 610 LINCOLN ST Apt. #612,Marlborough,,,Marlborough PD,,13:23,,,07/05/2018,Call_Log_July_5_2018_to_July_6_2018.pdf,2
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,(MAR 5295] RESIDENCE - 144 ANDERSON RD,Marlborough,,,Marlborough PD,,13:25,,,07/05/2018,Call_Log_July_5_2018_to_July_6_2018.pdf,2
,,Medical,,Transported to Hospital,No,,59 EAST MAIN ST,Marlborough,,,Marlborough PD,,13:46,,,07/05/2018,Call_Log_July_5_2018_to_July_6_2018.pdf,2
,,Ambulance Assist,,Report,Yes,,59 EAST MAIN ST,Marlborough,,,Marlborough PD,,13:46,,,07/05/2018,Call_Log_July_5_2018_to_July_6_2018.pdf,2
,,Motor Vehicle Accident I I,,Transported to Hospital,No,,ROUTE 495 S/NORTH OF 290,Marlborough,,,Marlborough PD,,13:55,,,07/05/2018,Call_Log_July_5_2018_to_July_6_2018.pdf,2
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,ROUTE 495 S/NORTH OF 290,Marlborough,,,Marlborough PD,,13:57,,,07/05/2018,Call_Log_July_5_2018_to_July_6_2018.pdf,2
,,FOUND/LOST PROPERTY,,Report,Yes,,(MAR 2975] RESIDENCE - 21 LINCOLN CT,Marlborough,,,Marlborough PD,,14:06,,,07/05/2018,Call_Log_July_5_2018_to_July_6_2018.pdf,2
,,Medical,,Services Rendered- FD,No,,(MAR 7209] RESIDENCE - 12 VALS LN,Marlborough,,,Marlborough PD,,14:09,,,07/05/2018,Call_Log_July_5_2018_to_July_6_2018.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,(MAR 7209] RESIDENCE - 12 VALS LN,Marlborough,,,Marlborough PD,,14:11,,,07/05/2018,Call_Log_July_5_2018_to_July_6_2018.pdf,2
,,DISABLED MV,,Services Rendered- PD,No,,312 MAPLE ST,Marlborough,,,Marlborough PD,,14:19,,,07/05/2018,Call_Log_July_5_2018_to_July_6_2018.pdf,2
,,Medical,,Transported to Hospital,No,,4 BELLEVIEW AVE @ 123 UNION ST,Marlborough,,,Marlborough PD,,14:23,,,07/05/2018,Call_Log_July_5_2018_to_July_6_2018.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,4 BELLEVIEW AVE @ 123 UNION ST,Marlborough,,,Marlborough PD,,14:24,,,07/05/2018,Call_Log_July_5_2018_to_July_6_2018.pdf,2
