Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,145 AMES ST Apt. #2213,Marlborough,,,Marlborough PD,,07:47,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:41,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,08:44,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:51,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,1
,,Suspicious M/V,,Services Rendered- PD,No,,RINGOLD ST,Marlborough,,,Marlborough PD,,09:21,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,1
,,Well being check,,Report,Yes,,107A BROADMEADOW RD Apt. #6,Marlborough,,,Marlborough PD,,10:04,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,1
,,LARCENY,,Report,Yes,,512 SUDBURY ST,Marlborough,,,Marlborough PD,,10:14,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,25 UNION ST,Marlborough,,,Marlborough PD,,10:35,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,1
,,Parking Violation,,Citation/Warning Issued,No,,37 BRIARWOOD LN,Marlborough,,,Marlborough PD,,10:41,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,1
,,Parking Violation,,Citation/Warning Issued,No,,155 BROADMEADOW RD,Marlborough,,,Marlborough PD,,10:43,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,1
,,Well being check,,Services Rendered- PD,No,,466 LINCOLN ST,Marlborough,,,Marlborough PD,,10:55,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,1
,,Medical,,Transported to Hospital,No,,28 MILL STREET CENTRAL,Marlborough,,,Marlborough PD,,11:18,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,28 MILL STREET CENTRAL,Marlborough,,,Marlborough PD,,11:19,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,1
,,Trespassing,,Report,Yes,,509 LINCOLN ST,Marlborough,,,Marlborough PD,,11:24,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,222 EAST MAIN ST,Marlborough,,,Marlborough PD,,11:41,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,1
,,Medical,,Transported to Hospital,No,,193 BOLTON ST,Marlborough,,,Marlborough PD,,11:43,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,193 BOLTON ST,Marlborough,,,Marlborough PD,,11:45,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,1
,,Medical,,Transported to Hospital,No,,400 HEMENWAY ST Apt. #161,Marlborough,,,Marlborough PD,,11:49,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,1
,,Medical,,Transported to Hospital,No,,165 AMES ST Apt. #3111,Marlborough,,,Marlborough PD,,11:54,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,2
,,LARCENY,,CRIMINAL COMPLAINT,Yes,,627 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,11:57,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,2
,,SUSPICIOUS ACTIVITY,,Report,Yes,,277 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,11:59,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,370 HEMENWAY ST,Marlborough,,,Marlborough PD,,12:18,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,2
,,Fraud / Forgery,,Report,Yes,,46 LIZOTTE DR,Marlborough,,,Marlborough PD,,12:22,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,2
,,Medical,,Transported to Hospital,No,,15 ROBIN DR Apt. #6,Marlborough,,,Marlborough PD,,12:40,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,15 ROBIN DR Apt. #6,Marlborough,,,Marlborough PD,,12:41,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,2
,,HARASSMENT ORDER/SERVED,,Services Rendered- PD,No,,489 LINCOLN ST,Marlborough,,,Marlborough PD,,13:14,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,2
,,Well being check,,Report,Yes,,447 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,13:27,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST Apt. #132,Marlborough,,,Marlborough PD,,14:18,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,2
,,Ambulance Only,,Transported to Hospital,No,,400 HEMENWAY ST Apt. #132,Marlborough,,,Marlborough PD,,14:18,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,2
,,Private Tow,,Private tow,No,,55 MAPLE ST,Marlborough,,,Marlborough PD,,14:30,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,2
,,DISTURBANCE,,Report,Yes,,4112 MAYFLOWER CIR,Marlborough,,,Marlborough PD,,14:37,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,2
,,Medical,,Services Rendered- FD,No,,121 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,14:40,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,2
,,Motor Vehicle Accident I I,,Services Rendered- FD,No,,RT495 NORTH,Marlborough,,,Marlborough PD,,15:53,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,640 BOLTON ST,Marlborough,,,Marlborough PD,,16:12,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,2
,,Motor vehicle accident I,,Services Rendered- FD,No,,656 BOLTON ST @ 6 BLAISWOOD AVE,Marlborough,,,Marlborough PD,,16:14,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,2
,,Medical,,Services Rendered- FD,No,,246 MAPLE ST Apt. #3,Marlborough,,,Marlborough PD,,16:23,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,246 MAPLE ST Apt. #3,Marlborough,,,Marlborough PD,,16:25,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,2
,,Medical,,Services Rendered- FD,No,,447 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,16:44,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,3
,,Ambulance Assist,,Report,Yes,,447 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,16:46,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,211 WEST HILL RD,Marlborough,,,Marlborough PD,,16:47,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,3
,,Medical,,Services Rendered- FD,No,,421 BOLTON ST,Marlborough,,,Marlborough PD,,16:48,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,421 BOLTON ST,Marlborough,,,Marlborough PD,,16:50,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,3
,,Medical,,No Action Required,No,,360 CEDAR HILL ST,Marlborough,,,Marlborough PD,,17:15,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,3
,,LARCENY,,Report,Yes,,197 BOSTON POST ROAD WEST Apt. #L,Marlborough,,,Marlborough PD,,17:22,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,3
,,Threats,,Report,Yes,,201 CEDAR HILL ST,Marlborough,,,Marlborough PD,,17:36,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,3
,,LARCENY,,Report,Yes,,601 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,17:53,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,3
,,Threats,,Report,Yes,,68 PROSPECT ST,Marlborough,,,Marlborough PD,,17:55,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,556 PLEASANT ST @ 10 WEST HILL RD,Marlborough,,,Marlborough PD,,19:33,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,3
,,Medical,,Services Rendered- FD,No,,190 WEST MAIN ST @ 11 CRESCENT ST,Marlborough,,,Marlborough PD,,19:39,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,3
,,MVA WITH INJURIES,,Report,Yes,,190 WEST MAIN ST @ 11 CRESCENT ST,Marlborough,,,Marlborough PD,,19:39,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,25 STEVENS ST,Marlborough,,,Marlborough PD,,20:44,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,3
,,SUSPICIOUS ACTIVITY,,Building Checked/Secured,No,,FAIRMOUNT ST,Marlborough,,,Marlborough PD,,21:11,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,3
,,DISTURBANCE,,Report,Yes,,19 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,21:34,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,3
,,Ambulance Only,,Services Rendered- FD,No,,[HUD] 40 WASHINGTON ST,Marlborough,,,Marlborough PD,,21:46,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,3
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,155 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,22:35,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,105 EAST DUDLEY ST,Marlborough,,,Marlborough PD,,22:58,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,3
,,Medical,,Transported to Hospital,No,,105 EAST DUDLEY ST,Marlborough,,,Marlborough PD,,22:58,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,3
,,Police Assist,,Services Rendered- PD,No,,70 EAST MAIN ST,Marlborough,,,Marlborough PD,,23:00,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,4
,,Medical,,Transported to Hospital,No,,400 BOLTON ST,Marlborough,,,Marlborough PD,,23:17,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,4
,,Ambulance Assist,,Services Rendered- PD,No,,12 VILLAGE DR,Marlborough,,,Marlborough PD,,23:19,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,4
,,Medical,,Transported to Hospital,No,,12 VILLAGE DR,Marlborough,,,Marlborough PD,,23:19,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,4
,,FOUND/LOST PROPERTY,,Report,Yes,,121 BOLTON ST,Marlborough,,,Marlborough PD,,23:40,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,4
,,Medical,,Transported to Hospital,No,,46 PHEASANT HILL RD,Marlborough,,,Marlborough PD,,23:53,,,09/29/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,4
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,410 LAKESIDE AVE,Marlborough,,,Marlborough PD,,00:42,,,09/30/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,4
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,53 BROAD ST @ 13 VERSAILLES ST,Marlborough,,,Marlborough PD,,01:30,,,09/30/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,4
,,Well being check,,Services Rendered- PD,No,,154 KINGS GRANT RD,Marlborough,,,Marlborough PD,,02:03,,,09/30/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,4
,,911 Hangup/Call,,Report,Yes,,56 FRYE ST,Marlborough,,,Marlborough PD,,02:12,,,09/30/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,4
,,Medical,,Transported to Hospital,No,,397 BOLTON ST Apt. #G8,Marlborough,,,Marlborough PD,,02:18,,,09/30/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,4
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,530 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,03:23,,,09/30/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,4
,,SUSPICIOUS ACTIVITY,,Report,Yes,,397 BOLTON ST Apt. #F1,Marlborough,,,Marlborough PD,,03:38,,,09/30/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,4
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,530 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,05:57,,,09/30/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,4
,,DISTURBANCE,,Report,Yes,,276 MAIN ST,Marlborough,,,Marlborough PD,,06:11,,,09/30/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,4
,,Medical,,Transported to Hospital,No,,121 NORTHBORO ROAD EAST Apt. #105B,Marlborough,,,Marlborough PD,,06:11,,,09/30/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,4
,,911 Hangup/Call,,Building Checked/Secured,No,,31 SONIA DR,Marlborough,,,Marlborough PD,,07:11,,,09/30/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,4
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,08:32,,,09/30/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,4
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,378 LINCOLN ST,Marlborough,,,Marlborough PD,,08:43,,,09/30/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,5
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,31 MAIN ST,Marlborough,,,Marlborough PD,,09:15,,,09/30/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,5
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,277 MAIN ST @ 22 RAWLINS AVE,Marlborough,,,Marlborough PD,,09:22,,,09/30/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,5
,,MOTOR VEHICLE STOP,,Arrest(s) Made,Yes,22-329-AR,423 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,09:51,,,09/30/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,5
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,701 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,10:10,,,09/30/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,5
,,Well being check,,Services Rendered- PD,No,,505 BOSTON POST ROAD WEST Apt. #M / N,Marlborough,,,Marlborough PD,,10:39,,,09/30/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,5
,,Fraud / Forgery,,Report,Yes,,2 ROYAL CREST DR Apt. #8,Marlborough,,,Marlborough PD,,11:01,,,09/30/2022,Call_Log_September_29_2022_to_October_3_2022.pdf,5
