Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Ambulance Assist,,Services Rendered- PD,No,,350 EAST MAIN ST,Marlborough,,,Marlborough PD,,08:01,,,09/27/2021,Call_Log_September_27_2021_to_September_29_2021.pdf,1
,,Medical,,Medical Assistance Rendered,No,,350 EAST MAIN ST,Marlborough,,,Marlborough PD,,08:02,,,09/27/2021,Call_Log_September_27_2021_to_September_29_2021.pdf,1
,,Medical,,Medical Assistance Rendered,No,,400 HEMENWAY ST Apt. #129,Marlborough,,,Marlborough PD,,08:08,,,09/27/2021,Call_Log_September_27_2021_to_September_29_2021.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST Apt. #129,Marlborough,,,Marlborough PD,,08:09,,,09/27/2021,Call_Log_September_27_2021_to_September_29_2021.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,08:42,,,09/27/2021,Call_Log_September_27_2021_to_September_29_2021.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,38 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,09:03,,,09/27/2021,Call_Log_September_27_2021_to_September_29_2021.pdf,1
,,ABANDONED MV,,Report,Yes,,GRANT ST,Marlborough,,,Marlborough PD,,09:04,,,09/27/2021,Call_Log_September_27_2021_to_September_29_2021.pdf,1
,,Medical,,Medical Assistance Rendered,No,,38 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,09:05,,,09/27/2021,Call_Log_September_27_2021_to_September_29_2021.pdf,1
,,DISTURBANCE,,Report,Yes,,357 STEARNS RD,Marlborough,,,Marlborough PD,,09:17,,,09/27/2021,Call_Log_September_27_2021_to_September_29_2021.pdf,1
,,Medical,,Medical Assistance Rendered,No,,357 STEARNS RD,Marlborough,,,Marlborough PD,,09:25,,,09/27/2021,Call_Log_September_27_2021_to_September_29_2021.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,65 VICTORIA LN,Marlborough,,,Marlborough PD,,09:58,,,09/27/2021,Call_Log_September_27_2021_to_September_29_2021.pdf,1
,,Medical,,Medical Assistance Rendered,No,,65 VICTORIA LN,Marlborough,,,Marlborough PD,,09:59,,,09/27/2021,Call_Log_September_27_2021_to_September_29_2021.pdf,1
,,Parking Violation,,Unfounded,No,,JOHN ST PARK - JOHN ST,Marlborough,,,Marlborough PD,,10:00,,,09/27/2021,Call_Log_September_27_2021_to_September_29_2021.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,94 LINCOLN ST Apt. #2,Marlborough,,,Marlborough PD,,10:02,,,09/27/2021,Call_Log_September_27_2021_to_September_29_2021.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,10:05,,,09/27/2021,Call_Log_September_27_2021_to_September_29_2021.pdf,1
,,Parking Violation,,Unfounded,No,,66 MECHANIC ST @ 339 LINCOLN ST,Marlborough,,,Marlborough PD,,10:05,,,09/27/2021,Call_Log_September_27_2021_to_September_29_2021.pdf,1
,,ABANDONED MV,,Services Rendered- PD,No,,753 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,10:09,,,09/27/2021,Call_Log_September_27_2021_to_September_29_2021.pdf,1
,,Parking Violation,,Unfounded,No,,56 CENTRAL ST @ 47 MECHANIC ST,Marlborough,,,Marlborough PD,,10:10,,,09/27/2021,Call_Log_September_27_2021_to_September_29_2021.pdf,2
,,Well being check,,Services Rendered- PD,No,,1 COURT ST @ 128 MAIN ST,Marlborough,,,Marlborough PD,,10:20,,,09/27/2021,Call_Log_September_27_2021_to_September_29_2021.pdf,2
,,Medical,,Medical Assistance Rendered,No,,488 ELM ST,Marlborough,,,Marlborough PD,,11:25,,,09/27/2021,Call_Log_September_27_2021_to_September_29_2021.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,488 ELM ST,Marlborough,,,Marlborough PD,,11:27,,,09/27/2021,Call_Log_September_27_2021_to_September_29_2021.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,STATION THREE - 260 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,11:50,,,09/27/2021,Call_Log_September_27_2021_to_September_29_2021.pdf,2
,,Medical,,Medical Assistance Rendered,No,,STATION THREE - 260 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,11:51,,,09/27/2021,Call_Log_September_27_2021_to_September_29_2021.pdf,2
,,SUSPICIOUS ACTIVITY,,Report,Yes,,22 BROAD ST,Marlborough,,,Marlborough PD,,12:00,,,09/27/2021,Call_Log_September_27_2021_to_September_29_2021.pdf,2
