Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,55 MECHANIC ST,Marlborough,,,Marlborough PD,,07:25,,,12/17/2020,Call_Log_December_17_2020_to_December_18_2020.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,84 WASHINGTON ST @ 8 GRANT CT,Marlborough,,,Marlborough PD,,08:06,,,12/17/2020,Call_Log_December_17_2020_to_December_18_2020.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,197 BOSTON POST ROAD WEST Apt. #K1,Marlborough,,,Marlborough PD,,08:07,,,12/17/2020,Call_Log_December_17_2020_to_December_18_2020.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,83 SPRING ST,Marlborough,,,Marlborough PD,,08:28,,,12/17/2020,Call_Log_December_17_2020_to_December_18_2020.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,50 BALDWIN AVE,Marlborough,,,Marlborough PD,,08:52,,,12/17/2020,Call_Log_December_17_2020_to_December_18_2020.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,180 HUDSON ST @ 2 ASH ST,Marlborough,,,Marlborough PD,,09:33,,,12/17/2020,Call_Log_December_17_2020_to_December_18_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,75 ASHLEY LN,Marlborough,,,Marlborough PD,,10:15,,,12/17/2020,Call_Log_December_17_2020_to_December_18_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,75 ASHLEY LN,Marlborough,,,Marlborough PD,,10:15,,,12/17/2020,Call_Log_December_17_2020_to_December_18_2020.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,52 BOWSTRING WAY,Marlborough,,,Marlborough PD,,10:25,,,12/17/2020,Call_Log_December_17_2020_to_December_18_2020.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,139 NORTHBORO ROAD EAST @ 195 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,10:38,,,12/17/2020,Call_Log_December_17_2020_to_December_18_2020.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,67 FLORENCE ST,Marlborough,,,Marlborough PD,,11:09,,,12/17/2020,Call_Log_December_17_2020_to_December_18_2020.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,821 ELM ST,Marlborough,,,Marlborough PD,,11:24,,,12/17/2020,Call_Log_December_17_2020_to_December_18_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,282 MILLHAM ST,Marlborough,,,Marlborough PD,,11:43,,,12/17/2020,Call_Log_December_17_2020_to_December_18_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,282 MILLHAM ST,Marlborough,,,Marlborough PD,,11:43,,,12/17/2020,Call_Log_December_17_2020_to_December_18_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,720 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,11:46,,,12/17/2020,Call_Log_December_17_2020_to_December_18_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,720 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,11:47,,,12/17/2020,Call_Log_December_17_2020_to_December_18_2020.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,9 MILL STREET NORTH,Marlborough,,,Marlborough PD,,12:53,,,12/17/2020,Call_Log_December_17_2020_to_December_18_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,99 PLEASANT ST,Marlborough,,,Marlborough PD,,12:54,,,12/17/2020,Call_Log_December_17_2020_to_December_18_2020.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,99 PLEASANT ST,Marlborough,,,Marlborough PD,,12:54,,,12/17/2020,Call_Log_December_17_2020_to_December_18_2020.pdf,2
