Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Medical,,Transported to Hospital,No,,97 ONAMOG ST,Marlborough,,,Marlborough PD,,07:01,,,03/21/2022,Call_Log_March_21_2022_to_March_22_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,97 ONAMOG ST,Marlborough,,,Marlborough PD,,07:01,,,03/21/2022,Call_Log_March_21_2022_to_March_22_2022.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,236 BOLTON ST @ 51 UNION ST,Marlborough,,,Marlborough PD,,07:30,,,03/21/2022,Call_Log_March_21_2022_to_March_22_2022.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,34 COTTING AVE,Marlborough,,,Marlborough PD,,08:01,,,03/21/2022,Call_Log_March_21_2022_to_March_22_2022.pdf,1
,,Medical,,Services Rendered- FD,No,,99 PLEASANT ST Apt. #325,Marlborough,,,Marlborough PD,,08:06,,,03/21/2022,Call_Log_March_21_2022_to_March_22_2022.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,08:37,,,03/21/2022,Call_Log_March_21_2022_to_March_22_2022.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,RT85 CONNECTOR,Marlborough,,,Marlborough PD,,08:37,,,03/21/2022,Call_Log_March_21_2022_to_March_22_2022.pdf,1
,,Medical,,Transported to Hospital,No,,18 OAK RD,Marlborough,,,Marlborough PD,,08:50,,,03/21/2022,Call_Log_March_21_2022_to_March_22_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,18 OAK RD,Marlborough,,,Marlborough PD,,08:50,,,03/21/2022,Call_Log_March_21_2022_to_March_22_2022.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,09:18,,,03/21/2022,Call_Log_March_21_2022_to_March_22_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,799 PLEASANT ST,Marlborough,,,Marlborough PD,,09:36,,,03/21/2022,Call_Log_March_21_2022_to_March_22_2022.pdf,1
,,Medical,,Transported to Hospital,No,,799 PLEASANT ST,Marlborough,,,Marlborough PD,,09:37,,,03/21/2022,Call_Log_March_21_2022_to_March_22_2022.pdf,1
,,Sex Offender Registration,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,10:16,,,03/21/2022,Call_Log_March_21_2022_to_March_22_2022.pdf,1
,,Medical,,Transported to Hospital,No,,660 ELM ST,Marlborough,,,Marlborough PD,,10:20,,,03/21/2022,Call_Log_March_21_2022_to_March_22_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,660 ELM ST,Marlborough,,,Marlborough PD,,10:21,,,03/21/2022,Call_Log_March_21_2022_to_March_22_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,99 PLEASANT ST Apt. #225,Marlborough,,,Marlborough PD,,10:48,,,03/21/2022,Call_Log_March_21_2022_to_March_22_2022.pdf,1
,,Medical,,Transported to Hospital,No,,99 PLEASANT ST Apt. #225,Marlborough,,,Marlborough PD,,10:48,,,03/21/2022,Call_Log_March_21_2022_to_March_22_2022.pdf,1
,,LARCENY,,Services Rendered- PD,No,,449 BOSTON POST ROAD EAST Apt. #B6,Marlborough,,,Marlborough PD,,11:02,,,03/21/2022,Call_Log_March_21_2022_to_March_22_2022.pdf,2
,,SERVED HARASSMENT ORDER,,Services Rendered- PD,No,,44 BRIARWOOD LN Apt. #3,Marlborough,,,Marlborough PD,,11:21,,,03/21/2022,Call_Log_March_21_2022_to_March_22_2022.pdf,2
,,FOUND/LOST PROPERTY,,Report,Yes,,31 BRIARWOOD LN Apt. #7,Marlborough,,,Marlborough PD,,11:42,,,03/21/2022,Call_Log_March_21_2022_to_March_22_2022.pdf,2
,,Medical,,Transported to Hospital,No,,595 HOSMER ST,Marlborough,,,Marlborough PD,,11:44,,,03/21/2022,Call_Log_March_21_2022_to_March_22_2022.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,28 MILL STREET CENTRAL,Marlborough,,,Marlborough PD,,11:45,,,03/21/2022,Call_Log_March_21_2022_to_March_22_2022.pdf,2
,,Ambulance Only,,Transported to Hospital,No,,28 MILL STREET CENTRAL,Marlborough,,,Marlborough PD,,11:45,,,03/21/2022,Call_Log_March_21_2022_to_March_22_2022.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,595 HOSMER ST,Marlborough,,,Marlborough PD,,11:45,,,03/21/2022,Call_Log_March_21_2022_to_March_22_2022.pdf,2
,,Well being check,,Services Rendered- PD,No,,19 BRADFORD CIR,Marlborough,,,Marlborough PD,,11:50,,,03/21/2022,Call_Log_March_21_2022_to_March_22_2022.pdf,2
,,SUDDEN DEATH,,Report,Yes,,66 SECOND RD,Marlborough,,,Marlborough PD,,12:07,,,03/21/2022,Call_Log_March_21_2022_to_March_22_2022.pdf,2
,,Medical,,Services Rendered- FD,No,,66 SECOND RD,Marlborough,,,Marlborough PD,,12:08,,,03/21/2022,Call_Log_March_21_2022_to_March_22_2022.pdf,2
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,LAKESIDE AVE,Marlborough,,,Marlborough PD,,12:20,,,03/21/2022,Call_Log_March_21_2022_to_March_22_2022.pdf,2
