Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,08:23,,,03/11/2026,Call_Log_03-11-26_-_03-13-26.pdf,1
,,Eratic Operator,,Report,Yes,,17 STEVENS ST,Marlborough,,,Marlborough PD,,08:40,,,03/11/2026,Call_Log_03-11-26_-_03-13-26.pdf,1
,,Sex Offender Registration,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,09:12,,,03/11/2026,Call_Log_03-11-26_-_03-13-26.pdf,1
,,SUSPICIOUS ACTIVITY,,Report,Yes,,100 CROWLEY DR,Marlborough,,,Marlborough PD,,10:01,,,03/11/2026,Call_Log_03-11-26_-_03-13-26.pdf,1
,,FOUND/LOST PROPERTY,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,10:07,,,03/11/2026,Call_Log_03-11-26_-_03-13-26.pdf,1
,,Sex Offender Registration,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,10:09,,,03/11/2026,Call_Log_03-11-26_-_03-13-26.pdf,1
,,Parking Violation,,Unfounded,No,,PRESTON ST,Marlborough,,,Marlborough PD,,10:27,,,03/11/2026,Call_Log_03-11-26_-_03-13-26.pdf,1
,,Parking Violation,,Unfounded,No,,CENTRAL ST,Marlborough,,,Marlborough PD,,10:29,,,03/11/2026,Call_Log_03-11-26_-_03-13-26.pdf,1
,,Parking Violation,,Unfounded,No,,ZOMPETTI ST,Marlborough,,,Marlborough PD,,10:49,,,03/11/2026,Call_Log_03-11-26_-_03-13-26.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,140 MAIN ST,Marlborough,,,Marlborough PD,,11:30,,,03/11/2026,Call_Log_03-11-26_-_03-13-26.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,82 BRIGHAM ST,Marlborough,,,Marlborough PD,,11:41,,,03/11/2026,Call_Log_03-11-26_-_03-13-26.pdf,1
,,POLICE INVESTIGATION,,Services Rendered- PD,No,,59 GIBBONS ST,Marlborough,,,Marlborough PD,,11:49,,,03/11/2026,Call_Log_03-11-26_-_03-13-26.pdf,1
,,Fraud / Forgery,,Report,Yes,,59 GIBBONS ST,Marlborough,,,Marlborough PD,,11:51,,,03/11/2026,Call_Log_03-11-26_-_03-13-26.pdf,1
,,MOTOR VEHICLE STOP,,Report,Yes,,55 CONCORD RD,Marlborough,,,Marlborough PD,,12:05,,,03/11/2026,Call_Log_03-11-26_-_03-13-26.pdf,1
,,Eratic Operator,,Unfounded,No,,ELM ST @ HUDSON ST,Marlborough,,,Marlborough PD,,12:07,,,03/11/2026,Call_Log_03-11-26_-_03-13-26.pdf,1
,,Ambulance Assist,,Transported to Hospital,No,,272 STEVENS ST,Marlborough,,,Marlborough PD,,12:45,,,03/11/2026,Call_Log_03-11-26_-_03-13-26.pdf,1
,,ASSIST CITIZEN,,No Action Required,No,,232 PHELPS ST,Marlborough,,,Marlborough PD,,13:08,,,03/11/2026,Call_Log_03-11-26_-_03-13-26.pdf,1
,,ASSIST CITIZEN,,Report,Yes,,36 HAYDEN ST,Marlborough,,,Marlborough PD,,13:20,,,03/11/2026,Call_Log_03-11-26_-_03-13-26.pdf,1
,,MOTOR VEHICLE STOP,,Report,Yes,,35 HOSMER ST,Marlborough,,,Marlborough PD,,13:25,,,03/11/2026,Call_Log_03-11-26_-_03-13-26.pdf,1
,,DISTURBANCE,,Report,Yes,,181 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,13:29,,,03/11/2026,Call_Log_03-11-26_-_03-13-26.pdf,1
,,Ambulance Assist,,Unfounded,No,,130 COOK LN Apt. #A,Marlborough,,,Marlborough PD,,13:35,,,03/11/2026,Call_Log_03-11-26_-_03-13-26.pdf,2
,,Harassment,,Report,Yes,,431 BOLTON ST,Marlborough,,,Marlborough PD,,13:57,,,03/11/2026,Call_Log_03-11-26_-_03-13-26.pdf,2
,,MOTOR VEHICLE STOP,,Building Checked/Secured,No,,300 LAKESIDE AVE,Marlborough,,,Marlborough PD,,14:01,,,03/11/2026,Call_Log_03-11-26_-_03-13-26.pdf,2
,,Ambulance Assist,,Transported to Hospital,No,,121 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,14:51,,,03/11/2026,Call_Log_03-11-26_-_03-13-26.pdf,2
,,Police Assist,,Services Rendered- PD,No,,141 ROUNDTOP RD,Marlborough,,,Marlborough PD,,15:05,,,03/11/2026,Call_Log_03-11-26_-_03-13-26.pdf,2
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,520 FARM RD,Marlborough,,,Marlborough PD,,15:16,,,03/11/2026,Call_Log_03-11-26_-_03-13-26.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,26-117-AR,199 LAKESIDE AVE,Marlborough,,,Marlborough PD,,15:21,,,03/11/2026,Call_Log_03-11-26_-_03-13-26.pdf,2
,,DISTURBANCE,,Report,Yes,,505 BOSTON POST ROAD WEST Apt. #M / N,Marlborough,,,Marlborough PD,,15:40,,,03/11/2026,Call_Log_03-11-26_-_03-13-26.pdf,2
,,SUSPICIOUS ACTIVITY,,Unfounded,No,,138 HOWE ST,Marlborough,,,Marlborough PD,,16:04,,,03/11/2026,Call_Log_03-11-26_-_03-13-26.pdf,2
,,DISTURBANCE,,Report,Yes,26-118-AR,1 EAST MAIN ST,Marlborough,,,Marlborough PD,,16:30,,,03/11/2026,Call_Log_03-11-26_-_03-13-26.pdf,2
,,ASSIST CITIZEN,,Report,Yes,,138 HOWE ST,Marlborough,,,Marlborough PD,,16:40,,,03/11/2026,Call_Log_03-11-26_-_03-13-26.pdf,2
,,"BURGLARY, B & E PAST",,Services Rendered- PD,No,,38 FAIRMOUNT ST Apt. #1,Marlborough,,,Marlborough PD,,17:15,,,03/11/2026,Call_Log_03-11-26_-_03-13-26.pdf,2
