Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Medical,,Transported to Hospital,No,,90 BROAD ST,Marlborough,,,Marlborough PD,,07:45,,,11/03/2020,Call_Log_November_3_2020_to_November_4_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,90 BROAD ST,Marlborough,,,Marlborough PD,,07:46,,,11/03/2020,Call_Log_November_3_2020_to_November_4_2020.pdf,1
,,DISTURBANCE,,Report,Yes,,55 HUNTINGTON AVE,Marlborough,,,Marlborough PD,,08:11,,,11/03/2020,Call_Log_November_3_2020_to_November_4_2020.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,09:28,,,11/03/2020,Call_Log_November_3_2020_to_November_4_2020.pdf,1
,,SERVE WARRANT,,Report,Yes,,32 WATER ST,Marlborough,,,Marlborough PD,,10:09,,,11/03/2020,Call_Log_November_3_2020_to_November_4_2020.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,236 BOLTON ST @ 51 UNION ST,Marlborough,,,Marlborough PD,,10:27,,,11/03/2020,Call_Log_November_3_2020_to_November_4_2020.pdf,1
,,BUILDING CHECK,,Building Checked/Secured,No,,84 CURTIS AVE,Marlborough,,,Marlborough PD,,10:53,,,11/03/2020,Call_Log_November_3_2020_to_November_4_2020.pdf,1
,,SUSPICIOUS ACTIVITY,,Unfounded,No,,WEED ST,Marlborough,,,Marlborough PD,,11:10,,,11/03/2020,Call_Log_November_3_2020_to_November_4_2020.pdf,1
,,LARCENY,,Report,Yes,,240 MAIN ST Apt. #414,Marlborough,,,Marlborough PD,,11:28,,,11/03/2020,Call_Log_November_3_2020_to_November_4_2020.pdf,1
,,DISTURBANCE,,Report,Yes,,280 ELM ST Apt. #31,Marlborough,,,Marlborough PD,,11:43,,,11/03/2020,Call_Log_November_3_2020_to_November_4_2020.pdf,1
,,Medical,,Transported to Hospital,No,,10 WASHINGTON CT Apt. #1,Marlborough,,,Marlborough PD,,11:50,,,11/03/2020,Call_Log_November_3_2020_to_November_4_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,10 WASHINGTON CT Apt. #1,Marlborough,,,Marlborough PD,,11:52,,,11/03/2020,Call_Log_November_3_2020_to_November_4_2020.pdf,1
,,Fraud / Forgery,,Report,Yes,,110 BRIMSMEAD ST,Marlborough,,,Marlborough PD,,11:53,,,11/03/2020,Call_Log_November_3_2020_to_November_4_2020.pdf,1
,,Well being check,,Report,Yes,,38 WELLINGTON ST,Marlborough,,,Marlborough PD,,12:18,,,11/03/2020,Call_Log_November_3_2020_to_November_4_2020.pdf,1
,,Ambulance Only,,Transported to Hospital,No,,38 WELLINGTON ST,Marlborough,,,Marlborough PD,,12:33,,,11/03/2020,Call_Log_November_3_2020_to_November_4_2020.pdf,1
,,Harassment,,Report,Yes,,215 FITCHBURG ST,Marlborough,,,Marlborough PD,,12:36,,,11/03/2020,Call_Log_November_3_2020_to_November_4_2020.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,12:48,,,11/03/2020,Call_Log_November_3_2020_to_November_4_2020.pdf,1
